time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.301,0.002879129,-0.01362746,-0.0171213,-0.1008653,-0.04500561,4.72973E-05,-0.4398651,0.01179984,-0.6649752,4.501853,6.045755,357.9751,-0.1601316,-0.05123332,-0.02336447,0.1348842,-0.02871139,0.454762,-0.4988317,-0.1517708,-0.1476519,346.9193,359.0119,12.71332,0.1800105,-0.08333706,-0.06313749,-0.6025003,0.2087064,-2.311141,-0.3485501,-0.1582193,-0.1559335,2.117545,6.656219,353.7159,
12.842,0.00395074,-0.01204478,-0.01723631,-0.09366956,-0.04131865,-0.01393554,-0.4397464,0.01169258,-0.6652207,4.569413,6.069952,358.0191,-0.2793942,-0.04883869,-0.005935998,0.1308255,0.3734892,0.4240058,-0.5057534,-0.1526983,-0.1470309,346.5913,358.272,12.20329,0.2789167,-0.08874168,-0.06675117,-0.5186233,0.1152269,-1.949098,-0.3415257,-0.1593301,-0.157186,2.126673,6.808788,354.6714,
25.749,0.004862731,-0.01174411,-0.0167311,-0.09172379,-0.03750874,-0.03232317,-0.4395997,0.01145536,-0.6654443,4.636065,6.104055,358.1027,-0.4044133,-0.0540191,0.01552916,0.04636656,0.7209064,0.3360072,-0.5141572,-0.1539434,-0.1461277,346.4284,357.2458,11.80548,0.3952,-0.07179848,-0.07802825,-0.1896113,0.08324635,-1.171048,-0.3322278,-0.1598006,-0.1589391,1.841919,6.714759,354.1853,
39.347,0.005085786,-0.01182039,-0.01582373,-0.100171,-0.03800815,-0.03074456,-0.439573,0.01128694,-0.6656013,4.735267,6.148813,358.1265,-0.5101493,-0.06418712,0.03470333,-0.04845678,0.9344292,0.209515,-0.5233242,-0.1552351,-0.1449098,346.389,356.1727,11.58005,0.4883974,-0.05647121,-0.08899415,0.0748137,0.06276295,-0.5338592,-0.3223261,-0.1607927,-0.1604671,1.504063,6.584272,353.3865,
53.506,0.004937673,-0.01233512,-0.0136904,-0.09639649,-0.0408707,-0.0220553,-0.439529,0.01111111,-0.6657872,4.800198,6.203529,358.135,-0.6485683,-0.08355141,0.05897297,-0.1875724,1.118326,-0.03048012,-0.5350256,-0.1570141,-0.1436208,346.5481,354.8032,11.68223,0.6257754,-0.04165668,-0.09911112,0.2901033,-0.166902,-0.04990262,-0.3098535,-0.1615925,-0.1625071,1.050237,6.957571,352.3856,
67.358,0.004621911,-0.0118324,-0.01078362,-0.09493531,-0.04132592,-0.02027216,-0.4394357,0.01095435,-0.6658536,4.856261,6.220101,358.1577,-0.7494338,-0.1032347,0.07570629,-0.3159991,1.206535,-0.2623292,-0.5469389,-0.1588131,-0.1416988,346.8468,353.4384,11.94961,0.7353182,-0.03779222,-0.10616,0.3325037,-0.4977401,0.02167274,-0.2974662,-0.1626552,-0.1643208,0.6367835,7.871496,352.1089,
80.915,0.005590861,-0.01146709,-0.009210818,-0.09090964,-0.01298996,-0.03016741,-0.4392913,0.01080048,-0.6659377,4.90916,6.187454,358.2314,-0.8457021,-0.1275745,0.09008907,-0.4701585,1.262088,-0.4972695,-0.5601318,-0.160935,-0.1397423,347.3748,351.9624,12.37872,0.861215,-0.05862917,-0.1075582,0.1348939,-0.8926024,-0.004523304,-0.283135,-0.1649446,-0.164757,0.6660113,9.321325,352.1596,
95.199,0.005211621,-0.01119498,-0.007721629,-0.09538101,0.003009173,-0.01969417,-0.4392252,0.01066768,-0.6659976,4.988323,6.154523,358.2211,-0.9527909,-0.1584932,0.09836536,-0.621474,1.342138,-0.787883,-0.5749631,-0.163732,-0.139021,348.0972,350.2255,13.05687,0.9811776,-0.08575746,-0.1134692,-0.1438099,-1.316823,-0.05931477,-0.2677673,-0.1657574,-0.1675154,0.9889612,11.22471,352.4406,
109.308,0.005248126,-0.01097689,-0.007153475,-0.09632032,0.02800801,0.005073708,-0.4391586,0.01054624,-0.6660731,5.094496,6.083372,358.1961,-1.051432,-0.1900303,0.09564787,-0.7222004,1.452544,-1.027275,-0.5905797,-0.1666299,-0.1367888,348.8432,348.3408,13.74892,1.096348,-0.113617,-0.1320014,-0.2726991,-1.733011,0.06053951,-0.2509921,-0.168606,-0.1692947,1.224436,13.42519,352.2951,
122.879,0.005424258,-0.01079013,-0.007015289,-0.0999854,0.04165741,0.01508642,-0.4390761,0.01041329,-0.6661577,5.183154,6.035395,358.2055,-1.135277,-0.218464,0.08481123,-0.7909191,1.578881,-1.101702,-0.6068634,-0.1701505,-0.1367921,349.5324,346.4658,14.13272,1.19121,-0.1612813,-0.1496813,-0.557846,-1.897653,0.371921,-0.2335093,-0.1714754,-0.1709525,2.230645,15.3598,351.8083,
