time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.402,-0.0107675,-0.00648814,-0.02264826,-0.01922823,0.01982029,-0.02008297,0.4032764,0.3445243,-0.2616271,3.219342,352.0281,357.3521,-0.06539095,0.01316393,0.09143291,0.06002599,-0.5803294,-0.2679693,0.2567568,-0.01015994,-0.1280539,312.9156,319.2189,14.26378,0.001130089,-0.02699126,0.1468084,-1.047585,-0.1437089,-0.2051149,0.522386,0.0376239,-0.1326814,329.5478,14.47352,336.3076,
13.066,-0.01195878,-0.007668751,-0.02652748,-0.03141003,0.05338767,-0.03089952,0.4031194,0.3443941,-0.2620822,3.283423,351.9419,357.3864,-0.05966808,0.06334621,0.08798879,0.1470742,-0.3606066,-0.1048524,0.2561539,-0.007834539,-0.1268223,312.6303,319.0135,14.54403,0.004917367,0.0002376996,0.1327693,-0.6626941,-0.02342163,-0.1968812,0.5230432,0.03858974,-0.1317858,329.5349,14.22492,336.3216,
26.681,-0.01303656,-0.008477226,-0.03004834,-0.04401876,0.06984104,-0.03500181,0.4029931,0.3442822,-0.2626165,3.338114,351.8638,357.3959,-0.05359413,0.1088367,0.08146004,0.2282468,-0.09667014,0.03600129,0.2554412,-0.005085193,-0.1254343,312.0868,318.7456,14.69789,0.01388333,0.03664589,0.1088685,-0.1917014,0.1288413,-0.15182,0.5238562,0.03997621,-0.1308273,329.1451,13.97852,335.854,
40.302,-0.01449361,-0.008618749,-0.03300755,-0.04811219,0.06814191,-0.01405331,0.4027217,0.3442388,-0.2631184,3.369961,351.8272,357.3388,-0.05711989,0.1731319,0.07942974,0.3708029,0.1786817,0.1035762,0.2542799,-0.0008228868,-0.1234716,311.357,318.1111,14.98733,0.0270175,0.0979372,0.07774187,0.3153906,0.1670475,-0.1173584,0.5247267,0.04266446,-0.1300446,328.2824,13.79978,335.2122,
54.354,-0.01594768,-0.008107992,-0.03545491,-0.03120198,0.06662527,0.03351951,0.402449,0.3441632,-0.2636485,3.320588,351.7604,357.2371,-0.07046256,0.2228107,0.08564918,0.4809713,0.2252707,0.1064891,0.252957,0.003618438,-0.1215874,310.9274,317.3778,15.59724,0.03325095,0.1499384,0.06058219,0.619206,0.1424669,-0.1560974,0.5256318,0.04583491,-0.1290303,327.4148,13.52134,334.8553,
68.375,-0.01648642,-0.006840905,-0.03725182,-0.01647772,0.07306215,0.04229379,0.4021939,0.3440867,-0.2642034,3.306112,351.693,357.2294,-0.09150717,0.2850455,0.09284766,0.6525933,0.1351371,0.1672117,0.2512744,0.009238668,-0.1197177,310.5405,316.4575,16.76682,0.03912694,0.2145039,0.05342644,0.8367589,0.1010142,-0.2433152,0.5269334,0.05041086,-0.1279263,326.443,13.07617,334.6797,
81.694,-0.01637577,-0.007095166,-0.03967377,-0.003951166,0.08071756,0.0292582,0.4020238,0.3438997,-0.2648942,3.30425,351.6118,357.2508,-0.1086698,0.3561758,0.1017453,0.7555197,-0.04442579,0.3495137,0.2492037,0.01652251,-0.1174698,310.1349,315.8795,18.10866,0.05192598,0.2870898,0.04738807,1.018634,-0.03939456,-0.2639788,0.528352,0.05564266,-0.1272779,325.284,12.86638,334.5399,
95.833,-0.01590868,-0.009016602,-0.0437137,-0.01739407,0.07944302,0.006915806,0.401862,0.3436366,-0.2656734,3.363233,351.5579,357.2719,-0.12189,0.4330156,0.1003324,0.9184421,-0.06493915,0.5841521,0.2470264,0.02411998,-0.1155629,309.3318,315.1627,19.64282,0.07056257,0.362005,0.05018892,1.129271,-0.0791696,-0.2565064,0.5303669,0.06271648,-0.124978,324.2484,12.62899,334.312,
110.175,-0.014374,-0.01328014,-0.04953455,-0.04953716,0.08398096,-0.01051312,0.4017035,0.3433339,-0.2665872,3.493003,351.4998,357.2791,-0.1332123,0.5152227,0.09589437,1.017983,0.1023227,0.6939421,0.2446992,0.03358192,-0.1132932,308.3333,314.2691,20.91722,0.09346464,0.4411705,0.05926488,1.218532,-0.03253797,-0.2548697,0.532966,0.07057446,-0.1237255,323.265,12.29295,333.9659,
123.498,-0.01349262,-0.01683041,-0.05598361,-0.1062861,0.07198057,-0.01561646,0.4015149,0.3430414,-0.2675736,3.673459,351.4705,357.2354,-0.1363487,0.598012,0.08313734,1.169888,0.4495141,0.8393703,0.242584,0.04308281,-0.1113478,306.7572,313.0934,22.21846,0.122502,0.522712,0.06733964,1.257205,-0.1718198,-0.1929666,0.5356619,0.07963632,-0.122408,322.1461,12.30655,333.7535,
