time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.344,-0.03151351,0.005799979,-0.0817332,0.03877209,0.04900902,-0.0145755,-0.4372526,0.01235941,-0.5940216,5.924626,4.128525,357.9973,-0.1283191,0.03945335,0.5631749,0.1064679,-1.005388,0.08021575,-1.239065,-0.4150541,-0.7997091,14.50821,235.12,2.873142,0.3130558,0.02959825,0.6298233,0.1698606,1.256974,-0.3104694,0.306291,-0.312436,-0.9565754,20.17576,143.6232,352.2188,
12.743,-0.03020403,0.009217872,-0.08647811,0.07648316,0.04019288,-0.01051555,-0.4376276,0.01259574,-0.5952597,5.796514,4.104305,357.9789,-0.1280556,0.09616429,0.6384174,0.07360818,-1.09313,-0.01602873,-1.237368,-0.411265,-0.7879969,14.12122,236.0955,2.904971,0.3389181,0.063078,0.7069507,0.2858215,1.435947,-0.3734517,0.3097568,-0.3105201,-0.9442157,19.98412,142.1314,352.4424,
26.602,-0.02785265,0.01167705,-0.0900646,0.1080772,0.04059252,-0.01560063,-0.4379171,0.01270556,-0.5965517,5.661693,4.071831,357.9955,-0.1348378,0.1287304,0.6948118,0.04063134,-1.181398,-0.04451589,-1.238818,-0.4089797,-0.7773667,13.7995,237.1545,2.984412,0.3480861,0.09491429,0.7800586,0.3732731,1.506514,-0.3671868,0.3121021,-0.3078182,-0.9304063,19.74537,140.7935,352.6805,
40.216,-0.02567725,0.0114568,-0.0939422,0.1213165,0.03201586,-0.01696249,-0.4381813,0.01278746,-0.5979747,5.565886,4.054459,357.9952,-0.1405087,0.1589888,0.7653144,0.04254708,-1.313136,-0.04796281,-1.240409,-0.406341,-0.7655969,13.49833,238.4034,3.029872,0.3498696,0.1204813,0.8537722,0.4086793,1.530752,-0.3786784,0.3143427,-0.3049877,-0.9155903,19.60061,139.4916,352.8708,
53.897,-0.02333258,0.01053063,-0.09740331,0.1144411,0.02496986,-0.03189333,-0.4383976,0.01292494,-0.5994174,5.481105,4.049815,358.0509,-0.1400243,0.1910609,0.8454474,0.05209862,-1.471438,-0.06923045,-1.241414,-0.403133,-0.7526355,13.15025,239.8044,3.033443,0.3549255,0.1383758,0.9328622,0.3487973,1.618909,-0.4775459,0.3178774,-0.3021397,-0.9004089,19.66372,137.9098,352.8365,
68.013,-0.02003131,0.01051246,-0.09993784,0.1131337,0.02060583,-0.04694897,-0.4385678,0.01318195,-0.6008341,5.390882,4.055535,358.1021,-0.1351662,0.2113737,0.8925709,0.0657859,-1.548613,-0.1003979,-1.242145,-0.3997196,-0.7398891,12.80127,241.1209,2.976516,0.3646098,0.1631434,1.016641,0.2227605,1.830214,-0.5471815,0.3212307,-0.2986655,-0.8841407,19.63302,135.8931,352.4878,
81.897,-0.01680981,0.01252796,-0.1013431,0.1267474,0.007678983,-0.0437351,-0.4387129,0.01348132,-0.602237,5.253808,4.067629,358.0864,-0.1248619,0.2402237,0.9556015,0.05361177,-1.632846,-0.09553307,-1.243484,-0.3959182,-0.726147,12.46388,242.5417,2.987235,0.3724602,0.1977395,1.110699,0.03947663,2.111132,-0.6248848,0.3253298,-0.2951767,-0.86767,19.521,133.4664,351.8268,
95.191,-0.01451587,0.0140289,-0.1019964,0.1479971,-0.004206128,-0.03239147,-0.4388236,0.01363266,-0.6036552,5.087684,4.069815,358.0593,-0.1078817,0.2728902,1.018951,-0.08150281,-1.719699,-0.04643969,-1.242937,-0.3913192,-0.7109722,12.02948,244.0653,3.306747,0.3658439,0.2369374,1.188205,-0.07580593,2.322952,-0.5472078,0.3280438,-0.2909773,-0.8498656,19.04686,131.1474,351.2507,
109.595,-0.01245561,0.01467519,-0.1034333,0.1515949,-0.01530145,-0.01660028,-0.4389619,0.01386654,-0.6051966,4.991843,4.104531,358.0272,-0.08699489,0.3026051,1.083697,-0.2029044,-1.819039,0.06965132,-1.243522,-0.3868887,-0.6956831,11.65635,245.7344,3.782297,0.3476816,0.2702648,1.265246,-0.1171176,2.488753,-0.4803698,0.3313968,-0.2874403,-0.8320183,18.5054,128.8147,350.8107,
123.325,-0.009764204,0.01308837,-0.1070304,0.1281251,-0.01629334,-0.02253183,-0.4389433,0.01391098,-0.6069143,4.945639,4.107701,358.0768,-0.05965047,0.3316413,1.149325,-0.293063,-1.9575,0.1560383,-1.241923,-0.3816525,-0.6790664,11.22032,247.5771,4.250449,0.3197969,0.2907597,1.340376,-0.04638161,2.582198,-0.5008455,0.3335889,-0.2829208,-0.8126277,18.14557,126.5315,350.6203,
