time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,Unnamed: 37,accel
0.336,-0.02634732,0.01966639,0.0694207,-0.04641197,-0.7575944,-0.1670219,-0.1969001,0.260515,0.08663712,5.339494999999999,257.8773,0.7601875,-0.1423134,0.1718617,0.03813237,-0.5291726999999999,-0.18215399999999998,-0.2347388,-0.28527670000000005,-0.1501337,-0.10281289999999998,353.6558,257.2065,329.6402,-0.1371802,0.0704052,0.01703231,-0.01374716,-1.152425,-1.05393,-0.30142529999999995,-0.06613033,0.01442165,9.430038,181.8451,12.356,,
13.318,-0.02389063,0.0194222,0.0723478,-0.03837506,-0.7955954000000001,-0.19088429999999998,-0.1971391,0.260812,0.08766253,5.202639,258.551,0.5993746,-0.1486104,0.1702757,0.03831721,-0.5359548000000001,-0.1764308,-0.2106706,-0.2875571,-0.14820550000000002,-0.1024816,353.2464,257.3706,329.8,-0.1583599,0.05508985,0.01153395,-0.153351,-1.267208,-1.043642,-0.30328649999999996,-0.06609624,0.01444758,9.36559,183.0981,13.3876,,-0.001179737328608843
26.738000000000003,-0.02154693,0.01930727,0.0749566,-0.03822958,-0.8275714,-0.2099062,-0.1973906,0.2610934,0.08875655,5.038977,259.2315,0.4451050999999999,-0.154798,0.1660661,0.03756267,-0.537664,-0.20151070000000001,-0.1588383,-0.2899045,-0.146374,-0.10218139999999999,352.8948,257.5395,330.0559,-0.1862041,0.03593758,0.009027861,-0.3451559,-1.383083,-0.9077346,-0.30546740000000006,-0.06601802,0.01441399,9.486194,184.4973,14.160620000000002,,-0.0014271438152011924
40.385,-0.01909119,0.01930999,0.07731768,-0.04923375,-0.8545412,-0.2199985,-0.1975896,0.261373,0.0898463,4.859738,259.932,0.3014118,-0.1606338,0.15920720000000002,0.03827988,-0.5193641999999999,-0.2408143,-0.1113386,-0.2923425,-0.1446135,-0.10176900000000001,352.6097,257.7393,330.3389,-0.20730500000000002,0.03443234,0.01508387,-0.36533709999999997,-1.4844950000000001,-0.8222404000000001,-0.30750520000000003,-0.06561962,0.01525198,9.296091,185.8964,14.911620000000001,,-0.00011029823404411215
54.611999999999995,-0.0164028,0.01898036,0.07933787,-0.06716804,-0.8721038000000001,-0.2180217,-0.19775379999999998,0.26163379999999997,0.09093539,4.681013,260.6299,0.18132679999999998,-0.16394720000000002,0.1533823,0.0448416,-0.5091323,-0.25628579999999995,-0.1631682,-0.29437129999999995,-0.14314200000000002,-0.1011789,352.2381,258.0438,330.4489,-0.2159449,0.04329704,0.02763733,-0.3012011,-1.5245360000000001,-0.7946032,-0.30944320000000003,-0.06502219,0.01617163,8.877711999999999,187.167,15.67201,,0.0006230898994868915
68.47800000000001,-0.0135364,0.01857046,0.08039108,-0.09031291,-0.8822515,-0.2160371,-0.1978739,0.2618598,0.09197836,4.4752339999999995,261.3262,0.06289247,-0.16643039999999998,0.1472093,0.05698806,-0.4818147,-0.25202729999999995,-0.2901174,-0.29724570000000006,-0.1415594,-0.1003296,351.8237,258.4667,330.335,-0.22212289999999998,0.05256335,0.04779336,-0.21386660000000002,-1.490377,-0.5560107,-0.311612,-0.06423402,0.01694437,8.510597,188.2668,15.824879999999999,,0.0006682756382518384
81.896,-0.01090497,0.01888363,0.08035003,-0.1151833,-0.8866687,-0.22272579999999997,-0.197947,0.2621509,0.0930265,4.25443,262.0113,359.9231,-0.1691456,0.1402743,0.07451060000000001,-0.4467665,-0.26355300000000004,-0.46484140000000007,-0.29916159999999997,-0.1403482,-0.09927374,351.3786,259.0696,330.0313,-0.22510770000000002,0.06439386,0.07140123,-0.05475143,-1.37601,-0.13326,-0.3142222,-0.06307317,0.01915517,8.194817,189.0909,15.22127,,0.0008816895215382324
96.115,-0.008591937,0.01910481,0.07923362,-0.1418138,-0.8907254000000001,-0.24336570000000002,-0.1980422,0.26236709999999996,0.09400751,3.994155,262.7006,359.74199999999996,-0.1681081,0.1348751,0.09355068,-0.4540431,-0.24980100000000002,-0.6744616,-0.3016177,-0.13918870000000003,-0.09819607,350.8022,259.7916,329.5486,-0.23493520000000004,0.08686456,0.10134910000000001,0.2136571,-1.318751,0.3038055,-0.31715770000000004,-0.06175338,0.02082275,7.664297,189.8895,14.13189,,0.0015803291370701177
110.322,-0.006919608000000001,0.01939162,0.07668125,-0.1605338,-0.9011948000000001,-0.2724625,-0.1981101,0.26267009999999996,0.09490518,3.7480330000000004,263.4184,359.5251,-0.1707844,0.1253915,0.1096134,-0.42354890000000006,-0.2594803,-0.8088446,-0.30441,-0.13805810000000002,-0.09690461,350.3434,260.5591,329.0568,-0.2541058,0.1048694,0.12873310000000002,0.4189036,-1.388343,0.47094129999999995,-0.3204687,-0.06062157,0.02402645,6.990222,190.9389,13.330979999999998,,0.0012673217428028436
123.845,-0.005764131,0.02201717,0.07381001,-0.17004470000000002,-0.907364,-0.29516729999999997,-0.1981872,0.26320340000000003,0.09577714,3.5197599999999998,264.1399,359.3092,-0.173549,0.11473119999999999,0.12478610000000001,-0.4256595,-0.28095390000000003,-0.9241113999999999,-0.3063116,-0.13751570000000002,-0.09563802,349.8494,261.4122,328.5441,-0.28004629999999997,0.11409280000000001,0.16059849999999998,0.499699,-1.562027,0.4483137,-0.3235832,-0.05956704,0.02617818,6.318997,192.3324,12.87612,,0.0006820527989351482
137.417,-0.005370112,0.0256661,0.07029322,-0.186887,-0.9125785,-0.30156459999999996,-0.1982471,0.26365029999999995,0.09658687,3.268242,264.8527,359.1201,-0.1804287,0.1000582,0.13554770000000002,-0.3877463,-0.32578409999999997,-0.9388436,-0.30980019999999997,-0.1366596,-0.09425208,349.5406,262.2171,328.1556,-0.29095959999999993,0.11987239999999999,0.19817579999999999,0.5717835,-1.640753,0.3308397,-0.32632150000000004,-0.05838431,0.03079548,5.545996,193.6214,12.58173,,0.00042584733274388304
151.643,-0.0046487920000000005,0.02853044,0.06635062,-0.19719489999999998,-0.9060148000000001,-0.2839317,-0.19829539999999998,0.264067,0.09733902,3.050138,265.54200000000003,358.9898,-0.1905749,0.0862518,0.1439515,-0.3561603,-0.41627559999999997,-0.8854219999999999,-0.312421,-0.1360896,-0.09281702,349.336,263.0312,327.9574,-0.2812628,0.1267161,0.2418486,0.6814288000000001,-1.55891,0.1666493,-0.32889009999999996,-0.05733712,0.03516206,4.641806,194.5376,12.355410000000001,,0.00048106987206523327
165.27200000000002,-0.004052965,0.03008249,0.06140108,-0.21011420000000003,-0.8932093000000001,-0.2675205,-0.198345,0.26447009999999993,0.09794937,2.8090490000000004,266.2195,358.842,-0.2003858,0.07487522,0.15024,-0.3507197,-0.5202641,-0.7919503000000001,-0.3154697,-0.1356057,-0.09135519,349.1554,263.8219,327.934,-0.2638713,0.1310227,0.28597740000000005,0.7539927,-1.444698,0.10179169999999998,-0.3311136,-0.05559891,0.04016454,3.864442,195.3291,12.00123,,0.00031598796683542357
179.18099999999998,-0.00306621,0.03145235,0.05617478,-0.2222266,-0.8784064,-0.2446231,-0.19835360000000002,0.264953,0.09850837,2.586267,266.883,358.7306,-0.21544570000000005,0.06012284,0.1547571,-0.284894,-0.663754,-0.6078354,-0.3189073,-0.13512760000000001,-0.08973213,349.2248,264.5225,328.1971,-0.2460165,0.1463464,0.3340582,1.070694,-1.276843,0.12782770000000002,-0.3336923,-0.05478593,0.04626017,2.6631009999999997,195.7792,11.10752,,0.0011017111222949196
193.019,-0.002240414,0.0332371,0.05045317,-0.23824740000000003,-0.8627323,-0.21992060000000002,-0.19840929999999998,0.2654741,0.09898145,2.33957,267.5385,358.6296,-0.22637449999999998,0.05193944,0.1651126,-0.2548928,-0.7143974000000001,-0.5586310999999999,-0.322427,-0.13465410000000003,-0.08770983,349.1901,265.2691,328.2568,-0.2275971,0.13749029999999998,0.37209840000000005,1.063467,-1.229494,0.13651860000000002,-0.3354145,-0.05424041,0.05166518,1.8959849999999998,196.5154,10.46994,,-0.000639984101748807
207.023,-0.0019516370000000002,0.03490181,0.04490655,-0.2591131,-0.8529063,-0.2095348,-0.1984572,0.266006,0.09935324,2.065625,268.202,358.5004,-0.23544610000000002,0.04476461,0.1848412,-0.21475679999999997,-0.7580319999999999,-0.6083739,-0.325819,-0.1342378,-0.0852871,349.1812,266.1719,328.1437,-0.2061431,0.1157187,0.3946321,0.7254753,-1.238008,0.02238947,-0.3366255,-0.053424400000000004,0.05741786,1.6393779999999998,197.4898,10.53552,,-0.0015546700942587835
220.93,-0.002065126,0.03514375,0.03888855,-0.2878835,-0.8475111999999999,-0.19308329999999999,-0.19851300000000002,0.266432,0.09970386,1.771145,268.8716,358.4044,-0.23921729999999997,0.04123887,0.2071988,-0.20198829999999998,-0.7936177,-0.7070261999999999,-0.3291091,-0.1337547,-0.08266411,349.1434,267.2104,327.9036,-0.196233,0.09916644,0.41532890000000006,0.41908599999999996,-1.3507930000000001,-0.07040823,-0.33815120000000004,-0.05263222,0.06319569,1.4612319999999999,198.7537,10.7434,,-0.0011902106852664117
234.96900000000002,-0.002485876,0.03416138,0.03378566,-0.3155693,-0.8472999,-0.16741860000000003,-0.19853410000000002,0.26683379999999995,0.1000322,1.469391,269.5443,358.3456,-0.2388962,0.0418843,0.2418402,-0.23185160000000002,-0.8421232,-0.8822065999999998,-0.33231669999999996,-0.1331403,-0.07944173,349.0386,268.498,327.4823,-0.20097179999999998,0.09001258,0.4434305,0.2330849,-1.6050950000000002,-0.1253,-0.3397834,-0.05201592,0.06985356,1.148474,200.4436,10.861289999999999,,-0.0006520307714224652
249.06799999999998,-0.003241463,0.03138503,0.02905344,-0.3477568,-0.8524369,-0.1431345,-0.1985931,0.2671342,0.1002855,1.1351200000000001,270.236,358.2837,-0.23522310000000002,0.0453046,0.27253540000000004,-0.28898520000000005,-0.9111049000000001,-1.007994,-0.3353815,-0.1324732,-0.0761044,348.9091,269.8739,327.1064,-0.2155816,0.08667485,0.4768214,0.08913064,-1.96416,-0.22211639999999996,-0.34138029999999997,-0.05142227,0.07654478,0.6535122,202.5933,11.05442,,-0.00023673522944889753
262.515,-0.003402462,0.02782092,0.02512363,-0.36056550000000004,-0.8625624,-0.11108130000000001,-0.1986156,0.267421,0.10050139999999999,0.8433412,270.9457,358.2584,-0.2305065,0.0496067,0.2987482,-0.36647399999999997,-0.9986758,-1.0808790000000001,-0.33845729999999996,-0.1318051,-0.0725159,348.7477,271.3235,326.8113,-0.22748110000000002,0.08488809,0.5056437,-0.01714306,-2.269533,-0.2805275,-0.34287259999999997,-0.05086667,0.08334482,0.1251531,204.9132,11.19208,,-0.00013287424704395019
276.631,-0.00362682,0.02380648,0.021931700000000002,-0.3583046,-0.8715303,-0.06843808,-0.1986999,0.2676844,0.1006712,0.5763626000000001,271.6577,358.2839,-0.2255097,0.05147472,0.3326635,-0.4271543,-1.185078,-1.1120860000000001,-0.3416468,-0.1311527,-0.06843883,348.6689,272.9836,326.7053,-0.24167310000000003,0.08092317,0.5497916,-0.16715139999999998,-2.765172,-0.2359575,-0.34407020000000005,-0.05018658,0.09084857,359.7234,207.9758,11.23062,,-0.0002808812694814396
