time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.762,0.00371036,0.004284288,0.04778424,0.03088248,-0.01745821,-0.0202176,-0.3939831,0.1354802,0.1291622,351.821,358.9958,359.4196,0.01786765,0.1053436,0.01816641,0.2044904,0.2043337,-0.2681859,-0.5383483,-0.4464329,0.2143026,4.800635,12.0536,39.03505,0.007241678,-0.02808599,0.005572485,-0.08050689,0.4059685,0.4498987,-0.3952042,-0.3645814,0.2944161,2.813791,322.3777,334.9532,
12.135,0.001272321,0.008626572,0.0493084,0.03998972,-0.003067041,-0.02733777,-0.3940237,0.1357399,0.1298899,351.7546,358.9604,359.4548,0.01660473,0.1028406,0.02211126,0.1745706,0.1242954,-0.2891657,-0.5382595,-0.4452747,0.2148836,4.668101,12.20769,39.25637,0.003160616,-0.04156897,0.007933325,0.2152918,0.2747748,0.1822097,-0.3950997,-0.3653226,0.2946762,2.930578,322.2736,335.6201,
24.852,-0.0007238139,0.01304806,0.05045944,0.04929937,0.01001077,-0.0196082,-0.3940814,0.1360589,0.1306134,351.6992,358.9355,359.4429,0.01420887,0.09747218,0.02863308,0.1268431,0.05527958,-0.232295,-0.5382445,-0.4440421,0.2155244,4.672455,12.30344,39.3365,0.007380863,-0.05461858,0.0149534,0.4075589,0.08277143,-0.03419451,-0.3949538,-0.3662306,0.2950242,3.043494,322.4652,336.3888,
38.791,-0.002210448,0.01823704,0.05099669,0.04415787,0.01841702,-0.002328707,-0.3941332,0.1364529,0.1313019,351.689,358.9279,359.4054,0.004336673,0.09371902,0.03831823,0.05158834,0.01508522,-0.08061291,-0.538536,-0.4425243,0.2161788,4.834332,12.24571,39.19275,0.01059232,-0.07381466,0.02285292,0.4650724,-0.002882421,-0.2114173,-0.3946121,-0.3676667,0.2953615,3.302194,322.6515,337.0126,
52.807,-0.003426686,0.02238676,0.05110851,0.02374369,0.01732377,0.01923962,-0.3942191,0.1368104,0.131995,351.7095,358.9348,359.3542,-0.008161926,0.09766168,0.04346363,-0.002892662,0.03016642,0.0005123343,-0.5388485,-0.440776,0.217028,4.916879,12.11506,39.09279,0.01203166,-0.09538634,0.02816996,0.3424361,0.03910945,-0.2887234,-0.3946021,-0.3692899,0.2962787,3.653946,322.658,337.1807,
66.486,-0.004845954,0.02503403,0.05088038,-0.003662676,0.007932577,0.03066676,-0.3943486,0.1372072,0.1327056,351.759,358.9575,359.3208,-0.01937199,0.1110738,0.04743201,-0.01210749,0.03501201,0.03093849,-0.5394437,-0.4386503,0.2177277,4.93846,12.05047,39.02642,0.01675096,-0.1154764,0.0364769,0.07573986,0.09399474,-0.3252801,-0.3940875,-0.3710378,0.2970747,4.090621,322.6911,336.8994,
80.529,-0.006637374,0.02693387,0.05063189,-0.02389626,-0.002283797,0.0282213,-0.3945236,0.1376243,0.1333908,351.805,358.9856,359.3096,-0.0350336,0.1361238,0.04690133,0.005466763,0.1541116,-0.03279881,-0.5402868,-0.4361795,0.2179258,4.67552,11.85713,39.121,0.0266574,-0.1317521,0.04412367,-0.3038186,0.1091188,-0.2683266,-0.3932831,-0.3730894,0.2975281,4.441575,322.8229,336.104,
94.557,-0.008868329,0.02838595,0.05011119,-0.02679068,-0.01573362,0.01983858,-0.3947141,0.1380671,0.1340919,351.8221,359.0198,359.3136,-0.04502757,0.1669918,0.04560663,0.08268698,0.2276885,-0.1327095,-0.5408964,-0.4332678,0.2190473,4.262736,11.80267,39.28489,0.03327978,-0.1501568,0.04677191,-0.6539173,0.1721331,-0.2086776,-0.3932414,-0.375495,0.2986039,4.853326,322.878,335.0436,
108.845,-0.01136693,0.02939636,0.04980697,-0.01259565,-0.02861799,0.01104966,-0.3949308,0.1384554,0.1347948,351.7918,359.0581,359.338,-0.05084519,0.1899787,0.04319175,0.150222,0.2787785,-0.2592157,-0.541778,-0.4306132,0.2194553,3.751619,11.79557,39.57486,0.03684,-0.1710318,0.03941005,-0.779532,0.2117394,-0.1643312,-0.3920135,-0.3783024,0.2981324,5.189238,322.8831,334.2303,
122.501,-0.0144978,0.02975716,0.04917992,0.01232113,-0.03751327,0.001588164,-0.3952207,0.1388481,0.1354552,351.7403,359.0906,359.3509,-0.05490862,0.2073471,0.04235853,0.1972001,0.2807575,-0.4105052,-0.5426124,-0.4279004,0.2203339,3.230966,11.89616,40.0201,0.04255513,-0.1860063,0.02325911,-0.7482086,0.179859,-0.001290863,-0.3916295,-0.3813891,0.2983002,5.119359,322.8401,333.6128,
