time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.363,-0.06122148,0.003036123,-0.02298998,0.01384581,0.06380396,-0.04852942,-0.4137463,0.001012146,-0.6249191,6.659387,6.57815,356.0685,-0.1133062,0.1360366,0.1953037,0.3729439,0.1155337,-0.1652195,-0.5538355,-0.4835726,-0.4374155,326.6573,327.4374,6.137646,0.1668158,0.1267844,0.2295596,-0.605176,-0.7246581,-0.1540835,-0.308593,-0.4678054,-0.4686045,341.0562,20.54051,355.6057,
13.081,-0.06051671,0.005979845,-0.02608821,0.03994064,0.08157807,-0.05507789,-0.4145419,0.001081884,-0.6253723,6.571323,6.484617,356.1325,-0.1111017,0.2247013,0.2122386,0.519713,0.1906939,0.1108778,-0.5556498,-0.4781103,-0.4333714,325.7801,327.1849,6.45078,0.1854352,0.2005254,0.2484893,-0.4718162,-0.8475786,-0.4196191,-0.3056055,-0.4623909,-0.4645931,340.5724,20.77281,356.5955,
26.7,-0.06006954,0.007620783,-0.02893671,0.05583818,0.0853916,-0.05521777,-0.4153943,0.001211822,-0.6258367,6.507737,6.428943,356.1641,-0.1128448,0.3709568,0.2313189,0.7583992,0.4021951,0.5245036,-0.5579984,-0.4694149,-0.4285824,324.1453,326.8893,6.695099,0.2089766,0.3205379,0.268599,-0.0514337,-0.7139643,-0.7212432,-0.3009874,-0.4550183,-0.460265,339.3274,20.52541,357.1303,
40.24,-0.05850713,0.008415275,-0.03387851,0.06622306,0.1005946,-0.05234041,-0.4161533,0.001283616,-0.6265116,6.43283,6.321523,356.1959,-0.1233574,0.4951845,0.2449119,0.9866961,0.5626779,0.7883908,-0.5606552,-0.4597003,-0.4236272,322.4395,326.4197,7.129516,0.260032,0.460485,0.277952,0.5016373,-0.6571306,-0.7657992,-0.295634,-0.4451471,-0.455228,337.7631,20.81078,356.8844,
54.262,-0.05745383,0.007341493,-0.03902616,0.06512792,0.1035134,-0.04458744,-0.4169088,0.00132066,-0.627279,6.402327,6.238087,356.2167,-0.1532846,0.6414074,0.2597355,1.314111,0.7023399,0.9272273,-0.5639076,-0.4479785,-0.4184782,320.5542,325.4468,8.093307,0.3154914,0.6063227,0.3070942,0.9403188,-0.3992948,-0.6498036,-0.2893109,-0.4336618,-0.4497257,336.3995,20.94728,356.0338,
68.134,-0.05625089,0.004948325,-0.04477246,0.05413283,0.09600187,-0.01738419,-0.4176661,0.001276761,-0.6280825,6.395517,6.170389,356.1678,-0.1951787,0.7747058,0.2912782,1.533454,0.5896152,0.8414715,-0.567995,-0.4337922,-0.4116693,319.2835,324.2625,9.611052,0.3639006,0.7335652,0.3354704,1.244114,-0.1517682,-0.5024848,-0.2827369,-0.4202762,-0.44387,335.2118,21.08134,354.9274,
81.634,-0.05478086,0.001419071,-0.05172109,0.02558808,0.09804577,0.005755384,-0.4184201,0.001154423,-0.6290421,6.457547,6.081396,356.1573,-0.2288081,0.9059632,0.3291491,1.641481,0.3581766,0.7821794,-0.5718622,-0.4185337,-0.4057153,318.3078,323.2977,11.29767,0.4134372,0.9126031,0.3773889,1.515061,0.2725065,-0.4096483,-0.2751936,-0.402594,-0.4366785,334.0391,20.7585,353.4656,
95.747,-0.05326002,-0.003765351,-0.06094824,-0.0241499,0.1233559,0.01990406,-0.4191265,0.0009000599,-0.6301826,6.581975,5.929133,356.1706,-0.2520802,1.047981,0.3409797,1.834101,0.2766216,0.8982658,-0.5764641,-0.4003069,-0.3993629,316.8806,322.2401,13.18292,0.444331,1.117032,0.3975913,1.84518,0.4192736,-0.6345522,-0.2674271,-0.3825661,-0.4297205,332.121,20.27986,352.4608,
110.225,-0.05152538,-0.008595211,-0.07021429,-0.08108685,0.1594934,0.0302658,-0.4197946,0.0006993711,-0.631443,6.763956,5.746112,356.1886,-0.2629146,1.203146,0.3077753,2.174408,0.5415943,1.226777,-0.5804279,-0.3813016,-0.3952501,314.4008,320.7957,15.23574,0.478917,1.312997,0.3897781,2.166389,0.174063,-0.8273085,-0.259745,-0.3602704,-0.4245449,329.7542,20.43964,351.6973,
123.477,-0.04922909,-0.01142312,-0.07787442,-0.1160682,0.1811762,0.04364114,-0.4204023,0.000536859,-0.6326867,6.914188,5.584204,356.1772,-0.2642244,1.358828,0.2503546,2.531232,1.019343,1.533663,-0.5849137,-0.359265,-0.3903078,311.2394,318.8373,17.44476,0.5114853,1.516763,0.3446064,2.679497,-0.1647061,-1.018634,-0.2517888,-0.3362023,-0.4202883,326.6252,21.01383,350.6758,
137.414,-0.04496463,-0.011699,-0.08473,-0.1337559,0.1932258,0.05671199,-0.4208779,0.0004271865,-0.633961,7.045371,5.420965,356.1607,-0.2689381,1.498003,0.1934365,2.831502,1.394115,1.649525,-0.589098,-0.3368754,-0.3869738,308.1316,316.2782,20.1529,0.532734,1.714262,0.269497,3.191839,-0.5934703,-1.194265,-0.2438473,-0.3095532,-0.4161058,322.9489,21.93724,349.6137,
151.304,-0.04117982,-0.01224968,-0.08919539,-0.1297702,0.1862803,0.06426909,-0.4213731,0.0001728237,-0.635277,7.155118,5.29159,356.1273,-0.2828658,1.597255,0.1477623,3.083073,1.431387,1.655389,-0.5937672,-0.3131118,-0.3834484,305.5797,313.1346,23.89399,0.5320474,1.879747,0.1993112,3.41153,-0.9596813,-1.286832,-0.2369362,-0.2810956,-0.4140039,319.4203,22.87716,348.8151,
165.335,-0.0371503,-0.01444999,-0.09404381,-0.1331214,0.1749256,0.07648214,-0.4218631,-0.0001520813,-0.6366916,7.293679,5.177211,356.0865,-0.2942151,1.697155,0.103049,3.269693,1.265257,1.750318,-0.5982131,-0.2877585,-0.3806061,303.4095,309.7588,28.56987,0.5207658,2.008573,0.1124937,3.680955,-1.237834,-1.300701,-0.2297176,-0.2528027,-0.4123755,315.6923,24.12704,347.6636,
178.752,-0.03482828,-0.01732136,-0.09757128,-0.1429679,0.1657964,0.08811382,-0.4223467,-0.0005498827,-0.6381034,7.458055,5.056855,356.0469,-0.2835143,1.790393,0.06561872,3.328213,1.183931,1.97713,-0.602174,-0.2610865,-0.378084,301.1757,306.6515,33.40049,0.5147601,2.121385,0.01754492,3.883978,-1.210029,-1.186386,-0.2226038,-0.222279,-0.4124031,312.3234,25.74833,345.5909,
192.922,-0.03299919,-0.02065456,-0.1013946,-0.1826547,0.1662729,0.08151871,-0.4227763,-0.0009748042,-0.6396127,7.687812,4.928676,356.0667,-0.2622094,1.87408,0.03756624,3.256664,1.328014,2.072139,-0.6060004,-0.2333229,-0.3758206,298.8173,303.5134,37.91758,0.5078792,2.203859,-0.08411232,4.047312,-1.136391,-0.9751657,-0.2164501,-0.1914956,-0.4138899,309.2386,28.17697,342.6586,
