time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.327,0.01505292,-0.003851507,-0.002232152,-0.02837211,0.002273678,-0.004396655,0.06165719,0.5145167,-0.2180584,350.6979,351.2272,359.6142,-0.002721963,-0.0002058679,-0.005862811,-0.01459635,-0.01791107,-0.006224095,-0.179558,-0.4139531,-0.2664852,72.05574,302.7029,302.8326,-0.008091278,0.01295178,-0.02960316,0.1618272,-0.2524161,0.2090431,0.2575901,-0.4104524,-0.1198667,65.34025,31.46965,55.8554,
12.891,0.01535056,-0.005076162,-0.002962536,-0.03350476,0.008904496,-0.00611885,0.06189823,0.5144288,-0.2181323,350.7275,351.2141,359.6015,-0.003743655,0.0001849246,-0.002964342,-0.01183209,-0.02089091,-0.01272158,-0.1795927,-0.4139568,-0.2664898,72.0446,302.6706,302.7854,-0.003111134,0.01910575,-0.009334277,0.3724269,-0.2391282,0.0797614,0.2576342,-0.4103115,-0.1196638,65.07096,30.94516,54.76448,
26.366,0.01520091,-0.005228562,-0.003169777,-0.02975602,0.01563853,0.005879948,0.06212878,0.5143731,-0.2181989,350.7257,351.2036,359.5618,-0.004648861,0.0004421284,-0.0004027972,-0.009537907,-0.02461507,-0.02115886,-0.1796379,-0.413954,-0.2664937,72.03143,302.6555,302.7519,-0.002321601,0.01380243,-0.001890999,0.3586928,-0.2221309,-0.04109048,0.2574665,-0.41039,-0.1197026,65.03024,30.99415,54.42381,
40.103,0.01556104,-0.004608865,-0.003298698,-0.02312133,0.0271362,0.01245185,0.06237233,0.5143391,-0.2182583,350.7256,351.1712,359.5365,-0.006682755,0.001905839,0.003176002,0.003290632,-0.03972976,-0.02066124,-0.1797207,-0.413929,-0.2664599,72.00185,302.6465,302.7174,-0.009322424,0.006331618,-0.004389928,0.280062,-0.314564,-0.1088585,0.2572832,-0.4102256,-0.1197984,65.30936,30.87545,53.94335,
54.091,0.01553362,-0.003945724,-0.003055022,-0.01462279,0.03328323,0.0203657,0.06259382,0.5143013,-0.2182913,350.7166,351.1448,359.5086,-0.008618479,0.00344925,0.00672614,0.01817221,-0.0499273,-0.01321962,-0.1798303,-0.4138946,-0.2663811,71.96233,302.648,302.7021,-0.01590324,0.001452262,-0.005307769,0.1839916,-0.3040011,-0.07266381,0.2570865,-0.4103803,-0.119725,65.49846,30.61108,53.59525,
68.004,0.01592668,-0.003912089,-0.002833384,-0.008267262,0.04413312,0.02114432,0.06283522,0.5142458,-0.2183224,350.7081,351.0968,359.4883,-0.01081477,0.005303657,0.01089318,0.02172377,-0.05442569,-0.0006341785,-0.1799709,-0.413712,-0.2662059,71.9063,302.6439,302.6913,-0.02063331,0.00464958,0.004381619,0.1809102,-0.1954953,0.01264552,0.2565209,-0.4098211,-0.1193052,65.36445,30.30427,53.37504,
81.617,0.01624198,-0.004083455,-0.002875025,-0.01828797,0.05268691,0.02061321,0.0630672,0.5141792,-0.2183543,350.7357,351.0557,359.452,-0.01137165,0.00811254,0.01379685,0.05591118,-0.04622863,0.02320269,-0.1801674,-0.4137951,-0.2660279,71.84264,302.7543,302.8341,-0.03791654,0.02350279,0.03188899,0.4116045,-0.2515791,0.1436547,0.2559019,-0.4091473,-0.1183998,65.04375,28.59735,51.38769,
95.426,0.01674529,-0.004965115,-0.002704671,-0.02484238,0.05622659,0.02660586,0.0633105,0.5140801,-0.2183771,350.7592,351.0237,359.4005,-0.01088229,0.007149667,0.01249948,0.01678117,-0.01809472,0.03560884,-0.1802288,-0.413587,-0.2658756,71.84206,302.7009,302.8091,-0.06281265,0.04468242,0.06113307,0.6761155,-0.5010741,0.2262846,0.2550145,-0.407628,-0.1172655,64.86682,26.16124,48.29301,
109.73,0.01749131,-0.005225535,-0.002535566,-0.03065381,0.04808836,0.02741802,0.0635736,0.513988,-0.2184071,350.7768,351.0219,359.3642,-0.009718465,0.009783098,0.01406349,0.07589014,-0.02506187,0.04073954,-0.1803665,-0.4133718,-0.2657476,71.77729,302.9352,303.0998,-0.07672372,0.05630616,0.07742985,0.7543293,-0.5051953,0.3238572,0.2545241,-0.4075039,-0.1168571,64.52984,24.287,46.14739,
123.524,0.01889466,-0.004763285,-0.00253578,-0.03140271,0.0433901,0.02641493,0.06387627,0.5139199,-0.2184475,350.7939,351.0021,359.3394,-0.008902573,0.006791088,0.009581154,0.01605655,-0.01754642,0.03096957,-0.1803342,-0.4137295,-0.2656288,71.78252,302.8737,303.0366,-0.06019537,0.03718369,0.06757281,0.465511,-0.1900787,0.2241782,0.2539741,-0.4074907,-0.1164625,64.37133,24.8169,46.92359,
