time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.347,0.01120797,-0.00112234,4.910643E-05,0.004223145,-0.02883239,0.006476915,-0.4223327,0.008757502,-0.6569424,6.462647,8.061397,356.2903,-0.6542689,-0.06372929,0.126723,-0.4228986,1.009193,-0.6085362,-0.4867265,-0.1719121,-0.1446101,351.1898,355.4037,8.575104,0.6543122,0.07396474,-0.126337,0.3612756,-1.256249,-1.216839,-0.2765582,-0.177072,-0.1605117,4.9031,13.35552,359.8345,
13.3,0.01095567,0.0007254884,0.001555071,0.009321428,-0.007698473,-0.01889032,-0.4222048,0.00882566,-0.6568761,6.433705,8.052418,356.3545,-0.7313206,-0.06774435,0.1314562,-0.4364012,1.077583,-0.6632748,-0.4979531,-0.1727518,-0.1422863,351.4982,354.2351,8.978836,0.7529452,0.09480917,-0.138208,0.5431582,-1.375633,-0.9439152,-0.2645376,-0.1762408,-0.1623835,4.027659,14.62926,359.6577,
26.873,0.01063521,0.001872096,0.004107097,0.01545235,0.008957836,-0.05022285,-0.4220922,0.008879125,-0.6567312,6.366028,8.029877,356.4396,-0.8255618,-0.0703994,0.131003,-0.4198784,1.210814,-0.7592199,-0.5108755,-0.1735868,-0.139827,351.75,352.8134,9.492126,0.8325593,0.08937144,-0.148204,0.6255566,-1.390228,-0.510935,-0.2514257,-0.1760426,-0.1645501,3.568818,15.62362,358.951,
40.783,0.01088171,0.001665805,0.006724252,0.02062942,0.01884658,-0.05927371,-0.4219492,0.00889954,-0.6565531,6.353856,8.017118,356.4849,-0.9217962,-0.07157937,0.1227898,-0.3474966,1.363135,-0.8683067,-0.5249975,-0.1747746,-0.1378256,351.8669,351.2241,10.11351,0.9282252,0.07322831,-0.1627012,0.6128512,-1.613629,-0.2059483,-0.2371984,-0.1758588,-0.1667528,3.30231,17.16383,358.2395,
54.222,0.01159165,0.0006433451,0.008907992,0.01203664,0.014807,-0.04896023,-0.4217548,0.008897454,-0.6563731,6.350488,8.022374,356.4883,-1.013705,-0.07963979,0.1100545,-0.3342594,1.509509,-0.9221563,-0.540051,-0.1760579,-0.1357289,352.0685,349.5455,10.64416,1.024268,0.05381412,-0.1816128,0.5937924,-1.870175,0.02489483,-0.2221229,-0.1757465,-0.1697315,3.11623,18.98287,357.46,
68.52,0.01215359,-0.0004162893,0.01132193,-0.001383595,-0.0006101697,-0.02779805,-0.421557,0.008874685,-0.6561518,6.383237,8.058568,356.4757,-1.098443,-0.09068238,0.08831934,-0.2851495,1.641151,-0.9288657,-0.5560215,-0.177856,-0.1348342,352.1666,347.8267,11.10453,1.095747,0.04253595,-0.2057739,0.6063339,-2.035066,0.08498017,-0.2066756,-0.1758424,-0.1728153,2.754726,20.81351,356.846,
82.373,0.01234024,-0.0007376844,0.01562447,0.001814446,-0.02446418,0.003783007,-0.4214062,0.008836865,-0.6558062,6.37392,8.104951,356.3953,-1.1751,-0.1062599,0.06307128,-0.2803245,1.771378,-0.8691115,-0.5727929,-0.1797538,-0.1335248,352.2786,346.0599,11.36787,1.177342,0.0348104,-0.2430417,0.5889355,-2.225686,-0.04267171,-0.1898431,-0.1762883,-0.1759251,2.183432,22.89482,356.5891,
96.035,0.01250977,-0.0006577974,0.02026742,0.01465753,-0.02908729,0.01502933,-0.4213012,0.008815408,-0.6552018,6.347511,8.119692,356.3775,-1.246081,-0.1255568,0.03060755,-0.2710208,1.950979,-0.7854083,-0.5902048,-0.1823361,-0.133716,352.3004,344.1133,11.49622,1.236241,0.02751555,-0.2769756,0.5034735,-2.345688,-0.2148038,-0.1730704,-0.1765068,-0.1806584,1.593568,24.96492,356.6079,
110.255,0.01213074,-0.001995438,0.02365254,0.008038803,-0.02034183,0.01562909,-0.4211764,0.008596212,-0.6547964,6.36089,8.108651,356.3778,-1.311119,-0.1476231,-0.004122678,-0.3623693,2.163897,-0.6759505,-0.6081831,-0.1848242,-0.1333688,352.4402,341.97,11.35159,1.280235,0.01842509,-0.3103908,0.3926021,-2.444402,-0.3588612,-0.1559247,-0.1770916,-0.1850389,1.014817,27.0901,356.7657,
123.808,0.01048717,-0.003542366,0.02698336,-0.02714016,-0.00534421,0.01529593,-0.4210921,0.0086025,-0.654364,6.469932,8.100163,356.4019,-1.357781,-0.1655149,-0.03940887,-0.3933371,2.286922,-0.6231619,-0.6262721,-0.1876005,-0.134634,352.53,339.8654,11.27396,1.327976,0.007551998,-0.3553817,0.2926344,-2.58098,-0.5095259,-0.1377698,-0.1783585,-0.1899044,0.3396189,29.39276,357.0526,
