time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.368,-0.78182,-0.1146653,0.1627714,0.1069341,-0.4329306,-0.1081308,-1.627209,-0.01462603,-0.1969549,11.3501,298.7816,1.762054,-0.8828229,-0.04458474,0.2688855,-0.1674435,-0.1098863,0.4961452,-1.761298,-0.6548717,-0.4063882,7.264379,272.2562,4.487799,-0.780889,-0.01358795,0.2285605,0.1467265,-0.4029993,0.4151008,-1.566793,-0.7240326,0.03233552,41.81049,336.4113,24.75778,
13.558,-0.7787968,-0.1007067,0.1648407,0.1454245,-0.4581938,-0.114915,-1.637863,-0.01543161,-0.1945799,11.48452,299.2195,1.801348,-0.896424,-0.03992723,0.2897298,-0.1651073,-0.2164846,0.3810657,-1.774175,-0.6554281,-0.4021307,7.081523,272.6103,4.555766,-0.7895361,-0.01256436,0.2258144,0.2223359,-0.09105791,0.3101653,-1.578347,-0.7247176,0.03533545,41.57452,336.6774,25.36673,
27.017,-0.7770197,-0.07750403,0.1674241,0.1925458,-0.4683763,-0.168595,-1.648656,-0.01529071,-0.1921296,11.76467,299.6593,1.815148,-0.9088351,-0.03434518,0.3064771,-0.1599758,-0.2828104,0.2719661,-1.787103,-0.6558077,-0.3977315,6.914213,272.9289,4.546381,-0.7866892,-0.0068226,0.2340105,0.4990536,0.2864022,0.1937908,-1.589627,-0.724524,0.03822549,41.10089,337.6524,26.84994,
40.762,-0.7803977,-0.03942026,0.1735403,0.2113626,-0.47934,-0.2133255,-1.659671,-0.01442626,-0.1895454,11.96571,300.1059,1.803215,-0.9182187,-0.02820749,0.3203186,-0.1310755,-0.3371346,0.1976014,-1.799902,-0.656161,-0.3933285,6.807713,273.2793,4.538086,-0.7818784,0.01650227,0.2388055,0.6508165,0.3577792,0.2017994,-1.600567,-0.7235466,0.04093112,40.47327,338.3797,27.70888,
54.82,-0.7854332,-0.008514082,0.1812088,0.1045921,-0.5129194,-0.08860657,-1.67065,-0.01433682,-0.1868995,11.55836,300.4941,1.723185,-0.9262701,-0.02652952,0.3333346,-0.01865215,-0.3919702,0.1576566,-1.813519,-0.6563428,-0.3886824,6.920541,273.709,4.57673,-0.7752365,0.03526878,0.233467,0.5615668,0.1269964,0.1346617,-1.611256,-0.7228503,0.04402155,40.31344,338.7066,27.64028,
68.804,-0.7869845,0.01599102,0.1875136,0.04405509,-0.5047993,0.01992368,-1.681486,-0.01362085,-0.184085,11.3481,300.8312,1.751554,-0.9325765,-0.02199684,0.3466448,0.0702037,-0.4538743,0.07888214,-1.82603,-0.6564615,-0.3840513,7.072927,274.1804,4.499915,-0.7611274,0.04589995,0.2262778,0.4626623,-0.1704076,-0.02982387,-1.621526,-0.7215083,0.04664592,40.47864,339.1609,27.32867,
83.025,-0.7867232,0.05232268,0.194382,0.05359501,-0.4641722,-0.04998044,-1.692168,-0.0115523,-0.18116,11.63766,301.138,1.655018,-0.935667,-0.009329641,0.3608619,0.06147345,-0.5356808,-0.05319262,-1.839768,-0.6560594,-0.378945,7.084616,274.6906,4.202556,-0.7431477,0.04852358,0.2189306,0.3423908,-0.5348082,-0.2877252,-1.632289,-0.7208459,0.0500734,41.03504,339.7872,26.76312,
96.853,-0.7821015,0.08142928,0.2015487,0.03194819,-0.4310377,-0.100975,-1.702564,-0.01014817,-0.1782337,11.66352,301.4071,1.523581,-0.9375077,0.006516983,0.3745011,0.0765332,-0.6120291,-0.2359025,-1.852327,-0.6553985,-0.3739676,7.172465,275.2244,3.687877,-0.727146,0.05460067,0.2099267,0.1868094,-0.8769282,-0.5140355,-1.642064,-0.718793,0.05272223,41.79762,340.3358,25.89948,
110.882,-0.77271,0.09837446,0.2075797,0.05737826,-0.3904191,-0.113851,-1.712788,-0.008582145,-0.175179,11.78603,301.6805,1.570796,-0.9349772,0.0293164,0.388178,0.04170953,-0.6874026,-0.4180934,-1.865424,-0.6541393,-0.3685972,7.189384,275.7865,3.018976,-0.7144231,0.0808844,0.2086689,0.2111218,-1.020608,-0.4906231,-1.652204,-0.7169193,0.05582029,42.00434,340.879,25.19887,
124.271,-0.7608935,0.1117176,0.2135724,0.07129504,-0.3568262,-0.1249866,-1.722894,-0.00680235,-0.172024,11.87534,301.9293,1.54619,-0.9347218,0.05737678,0.408812,0.0782997,-0.8167233,-0.5797892,-1.878857,-0.6520854,-0.362872,7.37299,276.5638,2.289612,-0.7076426,0.1092534,0.2137214,0.3350267,-0.8809464,-0.4276456,-1.662677,-0.7147651,0.05870848,41.91055,341.5882,25.19084,
