time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.323,0.6487399,-0.1174216,-0.3768731,-0.001584022,-0.2462018,-0.02561617,3.291761,0.1382818,2.342925,357.0008,133.9445,353.1048,1.159703,0.211671,-0.7689692,-1.179292,0.1564559,0.6375399,3.626302,-0.6571907,2.590556,40.72946,81.93132,324.5022,0.2978159,-0.2170915,0.01366428,-1.180121,-0.424,0.03597274,3.037897,-0.7615094,2.20165,64.69614,225.2328,111.0433,
13.431,0.6431632,-0.08920885,-0.3934263,-0.003845409,-0.2188468,-0.2187554,3.300716,0.138321,2.337042,357.5029,134.0723,353.0529,1.079921,0.2085424,-0.7698205,-1.080879,0.1714655,0.647635,3.638793,-0.6545963,2.580522,40.1603,82.86022,325.0383,0.3622648,-0.2266951,0.006175963,-1.011498,-0.4794898,-0.1188295,3.045893,-0.7648125,2.200847,64.39865,227.0053,112.7014,
27.318,0.6385432,-0.0347493,-0.4138512,-0.01760807,-0.2069032,-0.3908921,3.309506,0.1401349,2.330836,358.0546,134.1881,352.9765,0.9909533,0.2099559,-0.7596527,-0.9430365,0.2333463,0.5917044,3.649753,-0.6517433,2.570775,39.62205,83.51806,325.5338,0.4464043,-0.2144147,-0.02050789,-0.6957917,-0.4793943,-0.09854624,3.054847,-0.7669263,2.199888,64.04365,227.4249,113.1971,
40.798,0.6411566,0.02685328,-0.4408495,-0.07546774,-0.202995,-0.1338162,3.318973,0.1416391,2.32381,357.4844,134.3801,352.8077,0.8856481,0.2185201,-0.7383733,-0.7452837,0.3812186,0.5224561,3.658535,-0.6484461,2.56139,39.12294,83.90363,326.1528,0.5261419,-0.1770741,-0.05351752,-0.5394994,-0.4508115,-0.007540137,3.064417,-0.768019,2.198161,63.6959,227.7692,113.4049,
55.095,0.6441352,0.08565719,-0.4641508,-0.1359193,-0.2118452,0.07474882,3.328107,0.1441644,2.316849,357.2022,134.5682,352.5876,0.76322,0.2160871,-0.717721,-0.3555977,0.5187349,0.6083294,3.666163,-0.6458396,2.55211,39.08011,84.33168,327.2673,0.6044514,-0.1265701,-0.09102722,-0.5536509,-0.3970544,0.121337,3.075229,-0.7687684,2.19579,63.36065,228.3615,113.5307,
68.886,0.6466915,0.1363627,-0.4862931,-0.2174668,-0.2461601,0.2983998,3.3372,0.1465129,2.309806,356.6653,134.8258,352.2639,0.6322501,0.1956198,-0.702687,0.1219819,0.5646099,0.7824919,3.671365,-0.6431726,2.543202,39.51176,84.86641,328.7488,0.6871633,-0.07366161,-0.1267847,-0.577998,-0.3794808,0.1220589,3.087621,-0.768007,2.193099,63.04911,229.2459,114.0424,
82.659,0.645426,0.1534919,-0.4987453,-0.2574432,-0.2958593,0.4842722,3.346139,0.1480417,2.302875,356.0712,135.1465,351.9823,0.5014811,0.1490128,-0.6955042,0.643672,0.4028587,0.9599898,3.676601,-0.6423684,2.533881,40.55834,85.47929,330.2957,0.7842724,-0.02879436,-0.163034,-0.61519,-0.2963327,0.0866939,3.101738,-0.7684407,2.189378,62.89925,230.2887,114.7073,
96.433,0.6383304,0.1456665,-0.5006781,-0.2496482,-0.3309781,0.4871077,3.354777,0.1492001,2.296151,355.8289,135.4469,351.7721,0.3836854,0.07970065,-0.7026389,1.074607,-0.0207722,1.080866,3.680022,-0.6417655,2.524439,42.16001,86.28332,331.6359,0.8903863,-9.568268E-05,-0.209525,-0.6275696,-0.0236167,0.3004555,3.117058,-0.7681764,2.184967,63.07787,230.5273,114.1052,
111.164,0.6283648,0.1100385,-0.4944569,-0.1961784,-0.3535571,0.3746606,3.363416,0.1492569,2.289559,355.7721,135.7419,351.6669,0.2907785,0.009412095,-0.7242907,1.171016,-0.537982,1.123888,3.683619,-0.6425459,2.514328,43.78114,87.43,332.6387,1.021539,0.005615725,-0.2619916,-0.7187963,0.3675191,0.6378544,3.135288,-0.7670304,2.179301,63.61617,230.4813,112.6464,
124.732,0.6170829,0.06360792,-0.4815512,-0.1349086,-0.3447977,0.1590955,3.371808,0.1488972,2.283266,356.0313,135.9758,351.6133,0.2260148,-0.05562669,-0.7536039,0.9803141,-1.10715,1.054119,3.686757,-0.6438041,2.503857,45.33052,88.78635,333.04,1.194567,0.005937138,-0.3400603,-0.8593704,1.047264,1.420935,3.154526,-0.7677067,2.172771,64.73951,228.8579,108.3936,
