time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.444,-0.5697824,0.05988779,-0.0002374508,0.1469201,-0.111539,-0.0574066,0.06296849,-0.01450953,-1.654233,21.54257,267.6736,351.3816,-0.0350888,-0.09148162,-0.3444229,-0.5039509,1.226019,0.3158947,0.06870152,-0.8068238,-2.018355,39.96297,209.6019,308.1443,-0.9867607,0.2262511,-0.01246931,-0.3171663,-0.740274,-0.1003029,-0.005429776,-0.8111498,-1.465283,60.6124,262.684,352.5834,
13.128,-0.5614129,0.06314456,-0.007134804,0.125046,-0.1112082,-0.01178028,0.05546856,-0.01357493,-1.654539,21.57533,267.7978,351.4671,-0.0128782,-0.08416188,-0.3285797,-0.6099384,1.237544,0.4055491,0.06795651,-0.8073673,-2.021956,40.24799,207.9735,307.2227,-0.9813777,0.2316453,0.002496123,-0.2255879,-0.7699838,-0.03923167,-0.01833008,-0.8082481,-1.465075,60.03888,263.2832,352.9232,
26.754,-0.5543692,0.06488779,-0.01288147,0.1082375,-0.1006419,0.04187607,0.04800248,-0.01259151,-1.65486,21.62511,267.9081,351.6028,0.0004487986,-0.07245236,-0.3080531,-0.6809782,1.188165,0.4426336,0.06724574,-0.807658,-2.025233,40.50489,206.4977,306.4327,-0.9773429,0.2345603,0.0189005,-0.05433121,-0.8229679,0.007841006,-0.03131876,-0.8051691,-1.464904,59.53825,264.1644,353.2798,
40.636,-0.5479219,0.06517054,-0.01741019,0.07341556,-0.07652584,0.1054246,0.04060984,-0.0117172,-1.655139,21.62232,267.9694,351.797,0.003878399,-0.05777213,-0.2850462,-0.6964849,1.089806,0.4045823,0.06665777,-0.807662,-2.028089,40.64723,205.2658,305.8074,-0.9747723,0.2409985,0.02488936,0.08763926,-0.9121722,-0.06236328,-0.04411387,-0.8020982,-1.464789,58.94107,264.8004,353.1933,
54.409,-0.5443785,0.06384088,-0.01994389,0.04425515,-0.0488247,0.1482176,0.03317857,-0.01087099,-1.655421,21.63591,268.0058,351.9759,0.001769562,-0.04897273,-0.2639081,-0.7020268,1.025509,0.3666263,0.06545669,-0.8084106,-2.031156,40.75042,204.045,305.176,-0.9709016,0.2448792,0.01934088,0.1569988,-0.9473472,-0.1849186,-0.05702867,-0.7992605,-1.464961,58.34166,265.0962,352.7732,
68.585,-0.5437532,0.06008039,-0.02101878,0.01117805,-0.0282907,0.1617687,0.02563882,-0.01018053,-1.655785,21.61068,268.0313,352.1156,-0.002414858,-0.04862928,-0.2429376,-0.7148886,0.9670069,0.3534278,0.06493048,-0.8084656,-2.033275,40.88574,202.8475,304.5729,-0.9664404,0.2491329,0.009684851,0.1303885,-0.9889122,-0.286129,-0.06934004,-0.7958304,-1.465067,57.62374,265.2424,352.2989,
82.64,-0.5456641,0.05357504,-0.02103741,-0.01380296,-0.01774336,0.1532253,0.01806664,-0.009684831,-1.656077,21.57582,268.0373,352.2081,-0.007723817,-0.05715063,-0.2211337,-0.7299684,0.9224094,0.3788972,0.06340201,-0.8099116,-2.035994,41.10342,201.6191,303.9284,-0.9607928,0.2497367,-0.001034438,0.05562057,-0.9822458,-0.3358516,-0.08235351,-0.7935086,-1.465524,56.91441,265.2997,351.8929,
96.301,-0.5494541,0.04460204,-0.01958831,-0.01941,-0.006667853,0.1212701,0.01035404,-0.009296,-1.656275,21.57187,268.0387,352.2461,-0.01589835,-0.07230061,-0.1983621,-0.7229156,0.905826,0.4580421,0.06229624,-0.8105485,-2.037599,41.43167,200.3235,303.1239,-0.9541013,0.2462101,-0.009484963,-0.01101688,-0.9520173,-0.3592274,-0.09448254,-0.7901651,-1.465674,56.2297,265.3329,351.5236,
110.801,-0.5547997,0.03346424,-0.01752412,-0.01272,-0.009978526,0.07887287,0.002522707,-0.009090513,-1.656427,21.57044,268.0636,352.24,-0.03457598,-0.08189284,-0.1732744,-0.6182035,0.8287125,0.4478181,0.06050602,-0.8117779,-2.03933,41.62147,199.3787,302.4479,-0.9468026,0.2432163,-0.01116706,-0.06418738,-0.9715096,-0.3603846,-0.1069085,-0.787715,-1.465881,55.47401,265.4808,351.2421,
124.434,-0.5606772,0.02113222,-0.01533346,-0.004199187,-0.02276818,0.03099544,-0.005352736,-0.009071708,-1.656582,21.55993,268.0945,352.203,-0.05906142,-0.09065717,-0.1493324,-0.4627147,0.7794933,0.484169,0.05827004,-0.8129912,-2.040761,41.84216,198.52,301.6039,-0.9354749,0.2304026,-0.007944488,-0.02477677,-0.9253607,-0.3461765,-0.11923,-0.7855731,-1.465997,54.93103,265.72,350.985,
