time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.421,0.8505601,0.1179437,-0.2685621,-0.1120264,-0.08067436,-0.002178925,-0.5528336,0.07661164,4.039366,23.99562,130.1146,357.2393,0.6942959,0.006786951,0.07476471,-0.0162991,-0.05656394,-0.579497,-0.4455515,-0.7069334,4.287083,66.71516,123.9264,8.56531,1.250269,0.2467676,-0.4080659,0.5018227,0.9331558,0.3655492,-0.6271904,-0.7058014,3.87126,59.79007,108.1308,347.0964,
13.498,0.8429504,0.1236592,-0.2570795,-0.04130043,-0.04969414,0.04098466,-0.5414972,0.07827121,4.036175,23.94681,130.1323,357.3707,0.7238047,0.02850898,0.07391103,0.2856999,0.08836113,-0.5373082,-0.4348793,-0.705988,4.287935,66.76794,123.0316,8.465509,1.228082,0.23665,-0.422654,0.4092866,0.5014986,0.202875,-0.6107613,-0.7030061,3.864715,60.10144,108.2286,347.2655,
27.227,0.8320203,0.1261046,-0.2421999,0.03720412,-0.03041767,0.03609347,-0.5302134,0.07985005,4.033223,23.97681,130.1576,357.5053,0.7460433,0.04208784,0.07810814,0.6283216,0.2098227,-0.5494796,-0.4241986,-0.7051697,4.288742,66.87284,121.9399,8.518445,1.211716,0.2493505,-0.4468966,0.4443677,0.3067134,0.2664022,-0.59409,-0.6986852,3.858392,60.15436,108.9572,348.2424,
40.805,0.8227872,0.1273381,-0.2286439,0.05663224,-0.03143419,0.01078112,-0.518899,0.08162466,4.030403,24.03894,130.1897,357.5458,0.7608333,0.0487869,0.08071139,0.9290152,0.2987798,-0.5636871,-0.4137153,-0.7043107,4.289443,67.00867,120.7458,8.656598,1.213801,0.2803129,-0.4647124,0.4752588,0.4008244,0.4103608,-0.577583,-0.6942023,3.851862,59.63562,109.6473,349.3945,
55.004,0.8148366,0.1270819,-0.2163337,0.07123184,-0.01914968,0.03458541,-0.5075874,0.08324316,4.027573,23.94302,130.2257,357.6421,0.7660576,0.04873485,0.07347253,1.101732,0.3074981,-0.5346832,-0.403017,-0.7040717,4.289462,67.18507,119.8074,8.957767,1.228919,0.3283771,-0.4888447,0.4508035,0.5680074,0.6637292,-0.5600117,-0.6888166,3.845191,58.71315,110.6994,350.8601,
68.701,0.8110114,0.1256503,-0.2088746,0.09318862,-0.006117557,0.1027734,-0.4962177,0.08484873,4.024743,23.7556,130.2967,357.7986,0.7666565,0.0461253,0.05801911,1.078728,0.3123137,-0.4818323,-0.3928391,-0.7030602,4.289615,67.28848,118.9206,8.99586,1.262782,0.3901485,-0.498082,0.0569088,0.9048628,0.8376122,-0.5432391,-0.6820775,3.83879,57.09872,110.9779,351.0622,
82.707,0.8094066,0.1222702,-0.2048608,0.1001357,0.004510252,0.1752278,-0.484808,0.08635274,4.02197,23.52469,130.3904,357.9219,0.7635348,0.03742588,0.03603691,0.9646389,0.284456,-0.4221997,-0.3821874,-0.7035131,4.288757,67.38201,118.208,8.954279,1.281188,0.4268702,-0.4857735,-0.4168233,1.079736,0.7176024,-0.5267806,-0.6767957,3.832575,55.63903,110.325,349.965,
96.463,0.8099629,0.1140991,-0.2012737,0.09609392,0.003042847,0.2486385,-0.473381,0.08747897,4.019313,23.25428,130.5114,358.0456,0.7572529,0.02101536,0.009822926,0.7999532,0.1999551,-0.3934531,-0.3720461,-0.703223,4.288044,67.57339,117.63,8.804426,1.273162,0.4265371,-0.4701933,-0.5640774,0.9888235,0.5563422,-0.5099708,-0.6724933,3.826275,54.77089,109.865,349.1902,
110.845,0.8110458,0.1043835,-0.1979732,0.0933157,-0.01105236,0.2610513,-0.4620152,0.08849764,4.016723,23.09977,130.626,358.1693,0.7516126,0.004481092,-0.01461391,0.6574535,0.1222314,-0.364579,-0.3618009,-0.7034832,4.286971,67.77544,117.1862,8.683187,1.258861,0.4167579,-0.4617581,-0.4751241,0.9408964,0.5669423,-0.4937485,-0.6673481,3.820492,53.91095,109.9381,349.3251,
124.452,0.8131667,0.09083854,-0.1945569,0.0941477,-0.03282729,0.2403569,-0.4505491,0.08925846,4.014133,22.99228,130.7486,358.2913,0.7461108,-0.01595929,-0.04394013,0.4997612,0.02680837,-0.317834,-0.3511626,-0.704788,4.285096,68.00557,117.03,8.654588,1.243596,0.4099335,-0.444795,-0.4603674,0.9976796,0.5590993,-0.4775193,-0.6626863,3.81503,52.87389,109.7698,349.2902,
