time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.381,-0.6844301,0.1995413,0.8296641,0.3477336,-0.341213,-0.07202526,1.986611,0.1571353,0.4549565,16.2713,350.7459,0.6240575,-0.9209411,0.2275475,1.584823,0.9034308,-0.5051875,-0.01104721,1.690324,-0.743875,0.2476375,76.16525,287.8306,314.1157,0.001927012,-0.2403466,0.09701056,-1.015362,0.1838184,-1.895594,2.195969,-0.7062212,0.5812687,61.37614,5.263111,43.61771,
13.482,-0.6530797,0.2014991,0.8203458,0.4123271,-0.3829935,-0.08388034,1.978221,0.159626,0.4664059,15.89203,351.1813,0.7352374,-0.8912418,0.2649018,1.667768,1.203581,-0.4896648,-0.11334,1.678553,-0.7398049,0.2717218,75.73139,293.1911,318.7428,-0.03454097,-0.1944554,0.1015454,-1.049435,0.07499263,-1.704233,2.193794,-0.7076292,0.5845784,62.65531,6.550167,44.74522,
26.963,-0.6249864,0.2026556,0.8158723,0.3809083,-0.4191778,-0.1166591,1.970248,0.1625348,0.4778466,15.74673,351.6295,0.8247471,-0.8686371,0.2826129,1.729854,1.388241,-0.5032643,-0.2194109,1.666867,-0.7359681,0.2959013,75.18356,298.0691,322.8324,-0.07060479,-0.1512001,0.1365664,-0.9781377,0.1229916,-1.432093,2.191412,-0.7085431,0.5886911,63.47542,7.770018,46.05096,
40.491,-0.5924719,0.2074287,0.8161732,0.300634,-0.4786655,-0.1363394,1.962721,0.1656926,0.4895439,15.67082,352.1258,0.8306832,-0.8533045,0.2925872,1.771851,1.467455,-0.57092,-0.3475329,1.65545,-0.7320148,0.3201849,74.50064,302.1689,326.0262,-0.1019794,-0.1097939,0.1894414,-0.7913445,0.1253225,-1.206562,2.188752,-0.7092395,0.5937186,63.99151,8.906025,47.09672,
54.663,-0.5643691,0.2093646,0.822202,0.3108755,-0.5285109,-0.136848,1.955596,0.1684947,0.5014224,15.3584,352.6548,0.882287,-0.8331286,0.3080671,1.811693,1.522307,-0.7162018,-0.5873472,1.644495,-0.7271162,0.3450607,73.68436,305.8015,328.3778,-0.1207717,-0.0732266,0.2421066,-0.5537798,0.1107813,-1.093112,2.186224,-0.7094204,0.5991479,64.32714,10.2376,48.07403,
68.689,-0.5324842,0.2064803,0.8322892,0.3524318,-0.5733712,-0.1476376,1.948885,0.1710212,0.5134435,15.04734,353.229,0.9701212,-0.8130649,0.3229658,1.831099,1.488488,-0.8612268,-0.8740308,1.633766,-0.7225516,0.3699129,72.89593,308.7413,329.7979,-0.1411175,-0.02121182,0.312733,-0.2219884,0.04482218,-0.9872569,2.183419,-0.7084786,0.6056002,64.36246,11.36205,48.54541,
82.453,-0.5066026,0.201667,0.8389266,0.3236191,-0.6133831,-0.1573524,1.942405,0.1735716,0.5253415,14.90055,353.8006,0.9850185,-0.7921617,0.3412761,1.840768,1.439371,-1.055305,-1.155928,1.623467,-0.7170591,0.3943306,71.99875,311.3446,330.6324,-0.15331,0.01826547,0.3641293,0.006028607,0.02544175,-0.919813,2.180525,-0.7075016,0.6121985,64.35257,12.55478,49.09479,
96.301,-0.4816253,0.192152,0.8433114,0.2760814,-0.6499554,-0.1466299,1.936178,0.1758307,0.5372682,14.77784,354.3569,0.945585,-0.7694364,0.3559756,1.841282,1.31617,-1.171578,-1.39105,1.613273,-0.7127593,0.4192662,71.231,313.4992,330.9514,-0.162911,0.05821026,0.4156363,0.1999118,0.04072861,-0.9153897,2.177454,-0.7055618,0.6192799,64.23338,13.97279,49.76326,
110.427,-0.458542,0.1762882,0.8450936,0.2360512,-0.6713745,-0.1216379,1.930167,0.1776952,0.5491071,14.62858,354.8972,0.8873807,-0.7486248,0.3685018,1.840409,1.192986,-1.249368,-1.497164,1.603422,-0.7068437,0.4436562,70.45103,315.4269,331.1539,-0.1749357,0.09634354,0.4651092,0.4491377,-0.04153332,-0.9496275,2.174012,-0.7042758,0.6272551,64.02666,15.19551,49.90132,
124.243,-0.4411255,0.1607441,0.8454379,0.1542135,-0.6651611,-0.1201124,1.924358,0.1796041,0.5608807,14.68809,355.4002,0.843761,-0.731905,0.3765343,1.840125,1.096935,-1.246433,-1.477904,1.593677,-0.7016179,0.4683349,69.71806,317.274,331.5208,-0.1848437,0.1141084,0.4954822,0.5904335,-0.1452497,-1.057378,2.170613,-0.7025389,0.6350721,63.97283,16.59096,50.06213,
