time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,Unnamed: 37,accel
0.396,-0.05067103,-0.009054109,0.008033931,-0.11091199999999998,0.2637972,-0.001867619,-0.03804467,0.49392040000000004,0.05516267,358.4905,2.675802,1.453162,-0.43568019999999996,0.1752167,0.08838266,0.5424134,0.3831505,-1.385746,-0.09144806,0.08709237,0.2048834,322.9848,39.642509999999994,325.741,-0.3323241,-0.04452285,0.06653158,1.008737,1.209497,-1.026526,0.03558036,0.04937183,0.21987710000000002,358.6296,328.0208,353.3587,,
13.04,-0.05294011,-0.009224501999999999,0.008254532,-0.09864604,0.2424904,0.0248046,-0.03884452,0.49383999999999995,0.05528380000000001,358.5616,2.525267,1.380773,-0.4525065,0.1720214,0.1031684,0.4013815,0.4895415,-1.306087,-0.09745502,0.08916384,0.20613829999999997,322.8408,38.445479999999996,325.9612,-0.36401100000000003,-0.01611272,0.05319116,1.514381,1.1939549999999999,-0.9068917,0.0306307,0.05032284,0.22088520000000003,358.2925,326.8527,355.3755,,0.0022469258146156283
26.631,-0.05468092,-0.008782545,0.008231450999999999,-0.09738638,0.2169901,0.04827135,-0.03964614,0.4937624,0.05539169999999999,358.6507,2.407518,1.306794,-0.4706875,0.16722060000000002,0.1042238,0.4383129,0.5669829000000001,-1.2051319999999999,-0.1040219,0.09113193,0.20704850000000002,322.6888,37.53743,325.76099999999997,-0.39815100000000003,0.03077046,0.04810357,1.794813,1.133061,-0.5872585,0.02493586,0.05160382,0.22206700000000001,357.4916,325.8404,357.0817,,0.0034495754543447865
40.269,-0.05636953,-0.008489519000000001,0.00862089,-0.0943725,0.17660889999999999,0.07303761,-0.0404401,0.493696,0.05553508,358.7327,2.335495,1.2163469999999998,-0.4904106,0.16381679999999998,0.09144382,0.7525745,0.6953043000000001,-1.1395309999999998,-0.1111741,0.09294730000000001,0.2075447,322.4292,36.88362,324.6993,-0.43085690000000004,0.05149655,0.046268300000000005,1.554859,1.3054,-0.40360559999999995,0.01894601,0.05291319,0.2235607,357.2957,324.4554,357.82800000000003,,0.001519730898958792
54.388000000000005,-0.05674849,-0.008096822,0.009344557,-0.09578989,0.14271199999999998,0.06136442,-0.04120469,0.49360829999999994,0.05570923,358.8068,2.2726599999999997,1.22886,-0.5228354000000001,0.1649987,0.07310544,1.282629,0.9316618,-1.159781,-0.11890919999999999,0.09526295,0.2078069,322.0812,36.17785,322.8017,-0.4792017,0.086812,0.0310793,1.121638,1.694316,-0.09572051,0.01243872,0.05507046,0.2246249,356.9762,322.4226,357.70099999999996,,0.002501271336496918
68.421,-0.05629063,-0.006949818000000001,0.01033968,-0.09578323,0.12212139999999999,0.03090286,-0.04195278,0.49357340000000005,0.05589217,358.8715,2.1951810000000003,1.264322,-0.5670751,0.17408579999999998,0.05212512,1.7621380000000002,1.0615219999999999,-1.279043,-0.1275779,0.09737878,0.2077438,321.4484,35.22697,320.8481,-0.5212026,0.12741680000000002,0.01350554,0.8183143,1.9381700000000002,0.21000570000000002,0.005274831999999999,0.05711105,0.22565900000000003,356.3423,320.442,357.4859,,0.002893522411458706
82.352,-0.05634784,-0.006207023000000001,0.01205022,-0.07927873,0.11278289999999999,0.01402281,-0.04275338,0.493475,0.05611384,358.8979,2.114296,1.2714889999999999,-0.6207199999999999,0.185015,0.03156096,2.076806,1.164025,-1.415303,-0.1364619,0.10013330000000001,0.20754899999999998,320.7907,33.9276,319.1315,-0.5662701,0.143835,0.007048368,0.6092076999999999,2.0849,0.2103991,-0.003071398,0.05937066,0.2272449,356.194,318.5166,357.4344,,0.0011785370755868186
95.681,-0.05671874,-0.005112038,0.01325106,-0.07919445,0.1084233,0.01090488,-0.04353612,0.4934709,0.05630368,358.9612,2.025341,1.256506,-0.6794081,0.1917014,0.009695686,2.145683,1.2197639999999998,-1.513941,-0.1469886,0.1019212,0.20627510000000002,320.2369,32.36555,317.9419,-0.6138933000000001,0.12263260000000001,0.005489312,0.5857109,2.147367,0.01415209,-0.01104024,0.060243,0.22769699999999998,356.4482,316.6429,357.7927,,-0.0015906969765173676
110.306,-0.056439699999999995,-0.004469215,0.01484883,-0.06940021,0.1106174,-0.00150632,-0.04428519,0.4933552,0.05650705,358.99,1.9257240000000002,1.290676,-0.7395139000000001,0.1913928,-0.01622237,2.022893,1.209342,-1.587185,-0.1574073,0.1045001,0.20525380000000001,319.7753,30.60196,317.3554,-0.650158,0.12326669999999999,-0.04058885,0.6414419,2.487071,0.09661439,-0.019682599999999998,0.06199564,0.22828310000000002,356.1982,314.0081,358.2159,,4.335726495726391e-05
123.696,-0.05584817,-0.004780502,0.01565683,-0.07293615,0.12493910000000001,-0.01440557,-0.04504456,0.4931925999999999,0.05666921,359.0643,1.788214,1.321008,-0.7889368,0.1833501,-0.03782283,1.768114,1.229665,-1.63409,-0.1683152,0.1066222,0.203592,319.6056,28.61535,317.3161,-0.6754796999999999,0.111607,-0.05600693,0.8952498999999999,2.461208,0.1319971,-0.02859873,0.06272232,0.227958,355.9731,311.9711,359.3215,,-0.0008707766990291258
137.467,-0.055284900000000005,-0.007667778,0.01537938,-0.08988741,0.1568608,-0.02271461,-0.04576802,0.49290159999999994,0.0568271,359.1652,1.593323,1.352825,-0.8463698000000001,0.16412839999999998,-0.07056025,1.440541,1.287495,-1.7165110000000001,-0.1805594,0.1076803,0.20051549999999999,319.7015,26.29335,317.8115,-0.7105545,0.08026041,-0.06093499,1.428733,2.264766,-0.07946924,-0.03904086,0.06349840000000001,0.2288103,356.5117,310.32,1.427858,,-0.002276275506499162
151.371,-0.05476237,-0.01172638,0.01445066,-0.1099122,0.1827879,-0.01368256,-0.04644513,0.4926335,0.05696456,359.2814,1.409873,1.336922,-0.8822619,0.14023239999999998,-0.10626780000000001,1.363733,1.3877620000000002,-1.735607,-0.1917227,0.10926010000000001,0.1977056,319.7762,24.11372,317.8533,-0.7302744999999999,0.04449682,-0.05089409,2.017572,1.821057,-0.2145379,-0.04853504,0.06407961,0.2281681,357.2303,309.584,4.1516589999999995,,-0.0025721799482163418
165.354,-0.05304914,-0.01402961,0.01342308,-0.12262100000000001,0.1828825,0.01355717,-0.04708484,0.49250249999999995,0.05712156,359.3958,1.2833709999999998,1.277724,-0.9033831,0.1099049,-0.1439763,1.422692,1.5431,-1.6742240000000002,-0.20352699999999999,0.10940129999999999,0.1937009,319.9279,22.09757,317.4613,-0.7349873,0.02692767,-0.06637402,2.194862,1.80408,-0.09427264,-0.0582191,0.06442153,0.2279554,357.4145,308.2576,6.342803,,-0.0012564649932060355
179.081,-0.04988344,-0.01410712,0.01274581,-0.1185011,0.1760683,0.03043376,-0.04767484,0.49234890000000003,0.05731045,359.4633,1.158696,1.233027,-0.9115188,0.07911932,-0.1762632,1.522556,1.699775,-1.555144,-0.21484099999999998,0.10958419999999999,0.18975720000000001,320.1504,20.24287,316.772,-0.7302561,0.01836009,-0.09399860000000002,2.068853,1.979123,0.07985529,-0.06660561,0.06442393,0.22722270000000003,357.3185,306.4879,8.004389999999999,,-0.0006241407445181042
193.205,-0.04680808,-0.01316216,0.012637,-0.10749790000000001,0.1725406,0.03755413,-0.04826988,0.4921857,0.05749896,359.528,1.024448,1.200409,-0.9096774999999999,0.03629323,-0.21934210000000004,1.639703,1.947065,-1.361873,-0.22594650000000002,0.1094643,0.18483329999999998,320.651,18.55666,315.6572,-0.7188438,0.008602403,-0.1138971,1.8792509999999998,2.1118759999999996,0.153326,-0.07511199,0.06433591,0.2266136,357.2957,304.6824,9.416142,,-0.0006908586094590756
207.166,-0.04437447,-0.01203396,0.01295969,-0.10130560000000001,0.17941279999999998,0.04374041,-0.04881824,0.49204799999999993,0.05767103,359.6026,0.8578094999999999,1.155957,-0.8942219000000001,0.00390348,-0.27192109999999997,1.8367639999999998,2.093282,-1.093456,-0.23681729999999998,0.1089611,0.1790815,320.9825,17.20498,314.124,-0.695758,-0.0038032390000000004,-0.12906669999999998,1.7072740000000002,2.185581,0.1984769,-0.08346559,0.06424521,0.2261511,357.3011,302.92,10.75301,,-0.0008885926509562362
220.956,-0.04217862,-0.01114224,0.01382041,-0.08885338,0.1887434,0.04980934,-0.04932113,0.4918941,0.0578842,359.6471,0.6876699000000001,1.10476,-0.8796884,-0.01589029,-0.31062540000000005,1.956712,2.168951,-0.8899239999999999,-0.2474913,0.1084001,0.1733009,321.3081,15.84268,312.6667,-0.6668833000000001,-0.009204636,-0.1339423,1.583342,2.157689,0.3011885,-0.09106153,0.06403091,0.2253021,357.1695,301.4079,12.1632,,-0.0003916894126178393
235.21200000000002,-0.04012225,-0.01001514,0.01488737,-0.07945248,0.19912929999999998,0.06564019,-0.04984213,0.4917741,0.05815075,359.6898,0.5184832,1.017731,-0.8626978000000001,-0.03693031,-0.347188,1.9712830000000001,2.2626020000000002,-0.7257209,-0.25800500000000004,0.1076107,0.16693929999999998,321.8512,14.481679999999999,311.2601,-0.6407033000000001,-0.01414985,-0.1372949,1.445531,2.131761,0.3397667,-0.09850672,0.06381598,0.22455279999999997,357.0934,299.9167,13.44029,,-0.0003468865039281699
249.077,-0.03833908,-0.009789721999999999,0.01642659,-0.07331617,0.2059962,0.07840983,-0.05031613,0.4916170999999999,0.05845393,359.7405,0.3446219,0.942945,-0.8485601,-0.05455423,-0.37547859999999994,1.866078,2.342034,-0.6505445,-0.26826209999999995,0.10713610000000001,0.160439,322.6324,12.990739999999999,310.1765,-0.6078764,-0.02052917,-0.1426252,1.240029,2.1171740000000003,0.3045631,-0.1054079,0.06353389,0.2237071,357.0558,298.3774,14.41585,,-0.00046010241615578853
263.073,-0.03655656,-0.01025367,0.01785728,-0.076927,0.21658379999999997,0.08710203,-0.05077328,0.49149609999999994,0.05871981,359.8212,0.1491523,0.8554712999999999,-0.8371611999999999,-0.06532814,-0.40571090000000004,1.700286,2.345908,-0.6923741999999999,-0.2784316,0.1066327,0.1533008,323.4757,11.27417,309.5763,-0.5785781,-0.02190726,-0.1457964,1.031148,2.084679,0.2520398,-0.1121693,0.06344662,0.22301669999999998,357.0154,296.8608,15.21594,,-9.846313232352128e-05
276.726,-0.0351609,-0.01006963,0.01941436,-0.08913315,0.226702,0.08823860000000001,-0.05122925,0.4913715,0.05899744,359.9136,359.9476,0.7918293000000001,-0.8317199000000001,-0.06777434,-0.42720600000000003,1.587038,2.271849,-0.7655487,-0.28838790000000003,0.1062298,0.14638679999999998,324.1901,9.460519999999999,309.2314,-0.5506383,-0.0216516,-0.14530620000000002,0.8408269,2.012085,0.1950237,-0.1183357,0.06315102,0.2222419,356.9666,295.455,15.85542,,1.8725554823115867e-05
290.654,-0.03408689,-0.009913986,0.02131251,-0.10362460000000001,0.24309070000000002,0.08191022,-0.05169901,0.4912013,0.05931693,0.02041458,359.7244,0.7452433,-0.8279278,-0.06508687,-0.44966300000000003,1.545044,2.174079,-0.9239476999999999,-0.2980216,0.10597870000000001,0.13915,324.8147,7.287112,309.2859,-0.5134401,-0.02680696,-0.14281259999999998,0.6151561,1.920194,0.0757494,-0.1239288,0.06256527,0.2215732,356.94800000000004,294.0901,16.15015,,-0.00037014359563469285
304.55,-0.03386274,-0.009316286,0.02301844,-0.1298107,0.2634307,0.08182736,-0.05220172,0.4911218,0.05967997,0.1720309,359.473,0.6658478,-0.818389,-0.05994654,-0.4712835999999999,1.577018,2.0771740000000003,-1.052055,-0.3070914,0.1055958,0.1316058,325.3268,4.975364,309.4436,-0.4853125,-0.03455518,-0.13723870000000002,0.5250276,1.8095830000000002,-0.01955584,-0.1294251,0.06205396,0.2209866,357.0811,292.8434,16.53046,,-0.0005575863557858368
318.379,-0.03321617,-0.01023993,0.02457756,-0.1522271,0.29992399999999997,0.07107824,-0.05262477,0.4908398,0.06007566,0.3133545,359.1613,0.635648,-0.7930624,-0.05586363,-0.4954562,1.589337,1.9584169999999999,-1.127422,-0.315418,0.1052389,0.12374860000000001,325.796,2.739678,309.6877,-0.4545938,-0.04232553,-0.1291651,0.46964880000000003,1.651211,-0.0949129,-0.1345316,0.06151877,0.2202565,357.2856,291.8062,16.84609,,-0.0005618880613204135
332.483,-0.03284908,-0.01130824,0.02544511,-0.1879764,0.3348727,0.05059799,-0.05308288,0.49069670000000004,0.06043179,0.5335032,358.8358,0.6392241999999999,-0.7545807,-0.04889798,-0.5216189,1.682221,1.865505,-1.031239,-0.3229123,0.1048526,0.11570919999999998,326.0623,0.7299926999999999,309.5631,-0.4186876,-0.04844908,-0.11989739999999999,0.44000320000000004,1.433941,-0.1326832,-0.13922179999999998,0.06099655,0.21945,357.5173,291.0273,17.132929999999998,,-0.0004341711571185483
346.49300000000005,-0.032838400000000004,-0.01182686,0.02708693,-0.21573820000000002,0.3758111,0.025821299999999995,-0.05355681,0.4905822,0.06085533,0.7344236,358.469,0.6423061999999999,-0.7000347,-0.04368171,-0.5427083,1.7306580000000003,1.811206,-0.791836,-0.32957709999999996,0.1043787,0.1077077,326.2413,359.1406,308.9915,-0.3951327,-0.05085996,-0.11674369999999999,0.43992440000000005,1.30655,-0.13876370000000002,-0.14375410000000002,0.06051559,0.21852449999999998,357.749,290.2118,17.507720000000003,,-0.00017208279800142725
360.48199999999997,-0.03220449,-0.01132531,0.02924553,-0.22044120000000003,0.42392820000000003,0.006503933000000001,-0.05390952,0.4905219,0.06130105,0.9026814000000001,358.0348,0.6639499,-0.6423936,-0.04065279,-0.5531147,1.7552259999999997,1.8046849999999999,-0.5567405,-0.3356018,0.10396169999999999,0.1000515,326.4388,357.6901,308.2149,-0.36787620000000004,-0.05511774,-0.1191775,0.45082740000000004,1.204364,-0.18333570000000002,-0.1477839,0.05998278,0.2173987,358.0815,289.4207,17.80733,,-0.00030436628779755665
373.923,-0.03022709,-0.009284637,0.03178018,-0.2097574,0.47054929999999995,-0.01598012,-0.05422109,0.4905001,0.06185757,1.030003,357.5862,0.7125604999999999,-0.5866578,-0.03885255,-0.5494216,1.744579,1.8033290000000002,-0.3984085,-0.3408503,0.1036464,0.09286758,326.6991,356.2432,307.4726,-0.33665609999999996,-0.06006047,-0.1269585,0.48854129999999996,1.147356,-0.2426873,-0.1511223,0.05952119,0.21610439999999997,358.5314,288.5888,18.09864,,-0.00036773528755300853
388.11699999999996,-0.02562688,-0.003872451,0.03535528,-0.1837349,0.5146438,-0.03894145,-0.05437083,0.4907083,0.06246445,1.125312,357.1163,0.7818236,-0.5320825,-0.03678797,-0.5346269,1.675444,1.729642,-0.3649063,-0.3453833,0.10341929999999999,0.08614422,327.0227,354.7641,307.0643,-0.2969134,-0.06106587,-0.13812639999999998,0.5212187,1.1494010000000001,-0.2237698,-0.1536575,0.059097699999999996,0.2146703,358.9081,287.7075,18.53111,,-7.08327462308022e-05
402.07199999999995,-0.01959458,0.002178945,0.03943488,-0.13719720000000002,0.5398583,-0.03828155,-0.05443103,0.4908281,0.06312554,1.13067,356.6581,0.7913597,-0.4754487,-0.03538393,-0.5109234,1.5469700000000002,1.5511629999999998,-0.4198773,-0.3490866,0.10311630000000001,0.08002512,327.3444,353.3427,307.0615,-0.2486783,-0.05311911,-0.1469241,0.5031852,1.1864299999999999,-0.0787609,-0.15530829999999998,0.05884457,0.21331399999999998,359.0028,286.8249,19.18892,,0.0005694561089215344
