time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.313,-0.02129463,0.009859503,0.007290562,0.07423474,0.04803538,-0.03574508,-0.4267876,0.004749775,-0.6561141,5.966934,2.708173,356.9633,0.05863595,-0.1722004,0.04532754,-0.3712939,-0.1257055,-0.02414316,-0.491047,-0.204037,-0.1556039,330.5974,345.9706,8.832506,-0.111774,-0.07769559,-0.03611405,-0.2150674,-0.1616543,-1.103698,-0.3522378,-0.2169915,-0.149101,348.2289,6.09197,352.9731,
12.921,-0.0188891,0.01012416,0.008199576,0.07431486,0.03691568,-0.04484622,-0.4269358,0.004939795,-0.6559819,5.909418,2.693016,357.0107,0.02822079,-0.1715046,0.05833191,-0.4341126,-0.008798474,0.02082281,-0.4918051,-0.2058356,-0.1546216,330.9272,346.0593,8.410724,-0.08747359,-0.1094329,-0.01014337,-0.5507161,-0.0236272,-0.9125374,-0.3522545,-0.2183232,-0.1487051,349.1905,5.834148,353.5439,
25.563,-0.01612687,0.009965899,0.008983348,0.07567754,0.03179475,-0.04723755,-0.4270699,0.00503397,-0.6558329,5.842201,2.688662,357.0515,-0.004485172,-0.1603212,0.0597169,-0.3898007,0.1323939,0.03464269,-0.4928441,-0.207422,-0.1538995,331.0373,345.9536,8.067022,-0.05532648,-0.115248,-0.003758017,-0.5566475,0.05808821,-0.652348,-0.3516595,-0.2193705,-0.1489108,349.672,5.669464,353.67,
39.771,-0.01340699,0.009132456,0.01064329,0.06201937,0.01108094,-0.05525315,-0.4272741,0.00516656,-0.6556866,5.820107,2.719494,357.0992,-0.04848265,-0.1407744,0.05594364,-0.2935642,0.2872525,0.0548653,-0.4948226,-0.2087042,-0.1530838,330.9489,345.7436,7.70003,-0.01753264,-0.09584804,-0.01280151,-0.3270499,0.0446685,-0.4648662,-0.3506788,-0.2201546,-0.1492671,349.5423,5.627923,353.6735,
53.659,-0.01059019,0.00775511,0.01224541,0.04121586,-0.00426228,-0.05389621,-0.4273427,0.005239308,-0.6554805,5.8354,2.774539,357.1432,-0.1006057,-0.1212268,0.05370604,-0.2373674,0.3869831,0.009978448,-0.4975817,-0.209669,-0.1524656,330.9371,345.4102,7.459123,0.02059593,-0.06948847,-0.02345392,-0.122816,-0.03612972,-0.4078103,-0.3492921,-0.2204049,-0.1496636,349.2195,5.682892,353.8671,
67.544,-0.008387143,0.006802483,0.01473687,0.01090597,-0.02134099,-0.04991835,-0.4274069,0.005312055,-0.6552194,5.86119,2.80935,357.1626,-0.161106,-0.1067486,0.05305279,-0.1928594,0.3600692,-0.146783,-0.5013971,-0.2105121,-0.1514744,331.0936,344.9214,7.624111,0.06035893,-0.04613771,-0.03528906,0.05411812,-0.07871571,-0.3340409,-0.3471415,-0.2207688,-0.1509137,348.8224,5.735892,353.9601,
80.908,-0.006183235,0.006335242,0.01794231,-0.002470219,-0.0306237,-0.04549819,-0.4273305,0.005414337,-0.6547332,5.87875,2.852267,357.1918,-0.2277128,-0.09623738,0.05808965,-0.2079885,0.2387414,-0.3587758,-0.5061037,-0.2111996,-0.150806,331.5286,344.3839,8.093543,0.1070044,-0.02789565,-0.0461235,0.1906216,-0.05312797,-0.1569164,-0.3440962,-0.221084,-0.1508678,348.4746,5.781411,353.6993,
95.017,-0.003922495,0.00657722,0.0227287,-0.004653791,-0.04262465,-0.04469572,-0.4272768,0.005523413,-0.6542602,5.864633,2.912949,357.2207,-0.2849276,-0.08652158,0.05963868,-0.1942431,0.1961717,-0.4961945,-0.5112568,-0.2119334,-0.1502028,331.8928,343.7902,8.538445,0.1514774,-0.01922481,-0.04933816,0.2091908,-0.06321243,-0.02635383,-0.3406475,-0.2213555,-0.1512153,348.3108,5.917224,353.4507,
109.33,-0.001916324,0.006875374,0.02876562,0.007542427,-0.04668966,-0.04762528,-0.4272231,0.005591184,-0.6536639,5.815524,2.967378,357.2621,-0.353339,-0.07169726,0.05754642,-0.1756903,0.2799477,-0.6019636,-0.5177137,-0.2117615,-0.1487734,332.2003,342.9885,8.869156,0.2229997,-0.01059148,-0.04893923,0.1216414,-0.2542938,-0.01956307,-0.3358717,-0.2211571,-0.1516481,348.3094,6.421681,353.5571,
122.576,-0.001041881,0.006008257,0.03435314,0.01097839,-0.04749746,-0.05572491,-0.4271581,0.005562603,-0.6531163,5.800954,2.995434,357.316,-0.4107962,-0.05313559,0.05062344,-0.1234842,0.440672,-0.6055568,-0.5244563,-0.2117319,-0.1482532,332.2709,342.147,8.962511,0.2763775,-0.00363448,-0.0505559,0.07420331,-0.4365735,-0.03785304,-0.3308413,-0.2209942,-0.1522631,348.2408,7.016792,353.7483,
136.741,-0.0003518821,0.003246126,0.03805241,-0.01044246,-0.03648016,-0.05485665,-0.4271637,0.005506635,-0.6525714,5.872531,3.016314,357.364,-0.4757001,-0.02927001,0.03732599,-0.01125011,0.6416915,-0.5483431,-0.5322907,-0.2119466,-0.1485237,332.0385,341.2257,8.926879,0.3450843,0.004979554,-0.05622635,0.0348791,-0.6855819,-0.05603363,-0.3246256,-0.2207224,-0.1539202,348.1289,7.917643,354.025,
150.782,0.0004212823,-0.0002470359,0.04032184,-0.05437696,-0.02409938,-0.04405414,-0.4271331,0.00540334,-0.6519833,5.991378,3.029186,357.3796,-0.5550343,-0.007175006,0.02026277,0.07805726,0.8418785,-0.5333326,-0.5417082,-0.2115111,-0.1483421,331.7968,340.1469,8.889464,0.4141404,-0.004603975,-0.05941319,-0.1084726,-0.9125981,-0.09209954,-0.3176049,-0.2209306,-0.1544432,348.2786,8.933468,354.4628,
164.54,0.0006534177,-0.003148706,0.0422874,-0.09464931,-0.02010947,-0.03207315,-0.4271302,0.005378932,-0.6514009,6.135546,3.051867,357.3965,-0.6156402,0.004369521,0.00410611,0.1497428,0.9510734,-0.5208554,-0.5512886,-0.2113569,-0.1483617,331.5524,339.1035,8.913004,0.4835665,0.001293225,-0.07293762,-0.1484685,-1.056564,-0.0764296,-0.3094943,-0.2208802,-0.1553098,348.3343,9.936399,354.7609,
178.73,0.0008958955,-0.00439742,0.04401824,-0.1075235,-0.01582439,-0.02560698,-0.4270443,0.005308062,-0.6508032,6.21405,3.05889,357.4243,-0.683975,0.01129574,-0.01554379,0.1714638,1.078261,-0.493081,-0.5621498,-0.2111013,-0.1486307,331.3082,338.0445,8.778967,0.5607438,-0.00582361,-0.09192234,-0.2441278,-1.179806,-0.004326494,-0.3003932,-0.2208829,-0.1576844,348.5704,11.09074,354.9948,
192.292,0.001040367,-0.003803577,0.04516812,-0.10657,-0.01442374,-0.01766822,-0.4270612,0.005327612,-0.6501448,6.285055,3.080304,357.4317,-0.7515659,0.01334471,-0.03946379,0.1930966,1.206676,-0.4523411,-0.5738741,-0.2112473,-0.1496355,330.9942,336.9627,8.556639,0.6306261,-0.0008075387,-0.1207748,-0.1830351,-1.1881,0.07110506,-0.2903279,-0.2206319,-0.1598738,348.5692,12.06606,355.0157,
206.114,0.0008879099,-0.002614808,0.04671693,-0.08715943,-0.01723417,-0.01453889,-0.4270662,0.005348206,-0.6494337,6.305421,3.097985,357.4386,-0.8218076,0.01110652,-0.06498455,0.2110559,1.306761,-0.4521931,-0.5866635,-0.2113066,-0.1507627,330.7161,335.7996,8.376716,0.6983309,0.009318988,-0.158893,-0.07217295,-1.267076,0.05245003,-0.2795492,-0.2206168,-0.1632223,348.299,13.15568,355.1763,
220.401,0.0008347462,-0.0006014761,0.04866087,-0.05563451,-0.01432929,-0.01334656,-0.4270718,0.005419999,-0.6486884,6.286922,3.102207,357.4512,-0.8938065,0.009646545,-0.09323228,0.2400288,1.388311,-0.4637373,-0.6005058,-0.21139,-0.1525209,330.4237,334.5755,8.231739,0.7664455,0.01230472,-0.1957377,-0.01850514,-1.403279,-0.04977798,-0.2677307,-0.2208912,-0.1665,347.9707,14.33736,355.6107,
234.323,0.0007933817,0.003178821,0.05138087,-0.02542851,-0.01464892,-0.01170453,-0.4270583,0.005672455,-0.6478552,6.244402,3.111454,357.4478,-0.9821648,0.01033835,-0.1336497,0.3004448,1.496553,-0.4884199,-0.6159831,-0.2114736,-0.1550914,330.0609,333.1936,8.129716,0.8392811,0.005930915,-0.2290625,-0.1006308,-1.703005,-0.2612665,-0.2551039,-0.2214425,-0.1700976,347.708,15.8459,356.6253,
248.138,0.0005257067,0.008009543,0.05577483,0.02891989,-0.02086956,-0.0004830395,-0.427153,0.005864203,-0.6469024,6.127998,3.155067,357.4111,-1.050582,0.01039812,-0.1694157,0.3528228,1.619938,-0.5203562,-0.6315753,-0.21166,-0.1578382,329.6766,331.6881,8.015023,0.9133887,-0.004783284,-0.2650791,-0.2797605,-2.128032,-0.5674166,-0.2417735,-0.2221345,-0.1743543,347.4669,17.66371,358.3113,
262.242,-0.001019271,0.01098575,0.06022526,0.06173478,-0.03769893,0.01895986,-0.427175,0.006060094,-0.6460062,6.048092,3.168767,357.3311,-1.130932,0.006735638,-0.2140785,0.3759002,1.768104,-0.5904064,-0.6485391,-0.2118742,-0.1614836,329.365,330.002,7.846581,0.9858595,-0.01135785,-0.3162411,-0.4526643,-2.557828,-1.02513,-0.2274497,-0.2229485,-0.1798255,346.9677,19.45859,0.7119265,
275.969,-0.001668728,0.0118418,0.06270091,0.06702435,-0.02752338,0.02962093,-0.4272204,0.006146163,-0.645081,6.010595,3.157181,357.3033,-1.2001,0.001093425,-0.2566441,0.4295574,1.858592,-0.6831982,-0.6660161,-0.2122378,-0.1655695,329.1087,328.1844,7.829461,1.042577,-0.004770979,-0.3773715,-0.4538684,-2.912491,-1.488265,-0.2125261,-0.2237822,-0.1861928,345.9421,21.16697,3.3109,
289.981,-0.003313075,0.01137645,0.06553381,0.04392092,-0.01767721,0.0263128,-0.427374,0.00628078,-0.6441115,6.035064,3.155333,357.2964,-1.278208,-0.009870131,-0.3063537,0.4956119,1.887758,-0.8314733,-0.684805,-0.2127631,-0.1705014,329.0381,326.1967,8.024648,1.096822,0.01105136,-0.4489484,-0.3027463,-3.196161,-1.909168,-0.1968045,-0.2246741,-0.1935988,344.3711,22.83182,5.950753,
303.399,-0.004457456,0.01018,0.0684765,0.03767231,0.0001483659,0.02334403,-0.4274851,0.006368846,-0.643032,6.017817,3.120862,357.2916,-1.351571,-0.02512816,-0.354638,0.551468,1.816067,-0.9895489,-0.7044829,-0.2133932,-0.1761723,329.2042,324.2491,8.396589,1.146107,0.02537907,-0.5197165,-0.09566067,-3.331562,-2.215828,-0.1802376,-0.2257771,-0.2015472,342.502,24.30194,8.428765,
317.677,-0.005546745,0.009755343,0.07265479,0.03634363,0.01441896,0.01909239,-0.4275817,0.006533921,-0.6418606,5.976606,3.074724,357.2755,-1.418975,-0.03936408,-0.4098796,0.6337034,1.779678,-1.09829,-0.7248225,-0.2142187,-0.1828137,329.3565,322.2274,8.83389,1.196018,0.02771814,-0.5786359,0.04163572,-3.367373,-2.322414,-0.1627828,-0.2270723,-0.2096994,340.7821,25.68877,10.66931,
331.489,-0.005781877,0.01150319,0.07926835,0.05581155,0.02225774,0.01362901,-0.4276859,0.006895602,-0.6404592,5.885114,3.057915,357.2671,-1.478154,-0.05284033,-0.4712916,0.6984571,1.830593,-1.14314,-0.7456725,-0.2153934,-0.1902691,329.3974,320.1272,9.141033,1.252174,0.01406018,-0.6189501,0.05841897,-3.361511,-2.221462,-0.1442592,-0.2287177,-0.2180164,339.4987,27.08782,12.71078,
