time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.332,-0.2205078,-0.5839881,-0.05867979,-0.1833693,-0.04218029,-0.04282876,-0.2717719,-0.0205138,-0.0889231,2.355261,3.784239,357.5057,0.05324189,-0.2452461,0.7148394,1.07499,-0.1512923,-0.6507263,-0.4085414,-0.6893015,-0.001276575,13.73227,6.446894,348.1461,-0.318883,-1.900192,0.06718417,-4.256294,-2.105366,0.1411628,-0.1852949,-0.4811714,0.0519129,351.6622,15.82879,5.82878,
13.124,-0.2009924,-0.5355014,-0.05418336,-0.1891241,-0.04697681,0.07349833,-0.2740717,-0.02551582,-0.08919233,2.529436,3.833713,357.312,0.07929647,-0.01411145,0.8146614,1.628892,-0.07076398,-0.4723388,-0.4056934,-0.6826966,0.01211285,11.64332,5.76315,347.8367,-0.3310947,-2.019041,0.0333723,-5.348323,-2.9583,-0.9391639,-0.1920942,-0.5062537,0.05084395,356.2571,16.87561,11.76571,
25.64,-0.1825984,-0.4674323,-0.03926893,-0.1060098,-0.02190145,0.07477728,-0.2760718,-0.0289683,-0.0889551,2.395743,3.774667,357.3244,0.1235585,0.2800946,0.8898492,2.186487,-0.06085468,-0.6826599,-0.4019691,-0.6709496,0.02533921,8.832774,5.371644,348.2152,-0.3806412,-2.038186,-0.06259364,-5.822926,-2.458193,-1.584124,-0.1986211,-0.5268905,0.04510028,0.4286276,16.03324,16.41306,
39.777,-0.1632572,-0.3753123,-0.01593399,0.06297953,0.03362947,0.0175042,-0.2777142,-0.03135985,-0.08818951,1.999458,3.623524,357.405,0.1944853,0.6545901,0.9334821,2.532917,-0.2044902,-1.440992,-0.3975947,-0.6528699,0.03867681,5.644043,5.839249,350.0414,-0.445247,-1.921749,-0.2013424,-5.244205,-0.315307,-0.1349897,-0.2013887,-0.5442067,0.03778885,4.063249,12.36426,14.58479,
53.813,-0.1435293,-0.2705054,0.005765122,0.08683172,0.08387595,0.01640575,-0.2791038,-0.03187338,-0.08773571,2.027991,3.479904,357.3435,0.2679439,1.038863,0.9275265,2.758529,-0.5683849,-2.054624,-0.39293,-0.6299464,0.0501653,2.316816,6.83154,351.9857,-0.444433,-1.703762,-0.3463224,-4.542743,0.9888333,2.148007,-0.2023398,-0.5582937,0.03069447,7.948694,8.775127,9.462144,
67.487,-0.1238891,-0.1634776,0.0200748,-0.03831911,0.105056,0.03385501,-0.2802688,-0.03091863,-0.08730638,2.422346,3.405865,357.3449,0.3244479,1.417492,0.875672,3.147712,-0.9775634,-2.017402,-0.3874883,-0.6027713,0.06103707,358.6384,7.708208,352.6547,-0.3891588,-1.518141,-0.4350932,-4.728215,0.6043702,3.128155,-0.2048823,-0.5689701,0.02496712,13.02197,7.384768,6.560512,
81.473,-0.1042443,-0.04795023,0.03060299,-0.2411169,0.1007929,0.05918909,-0.2812201,-0.02758521,-0.08665982,3.01317,3.368844,357.311,0.3579014,1.774861,0.7782403,3.674749,-1.321272,-1.710248,-0.3827193,-0.5718235,0.06801608,354.476,8.519084,352.4787,-0.3265123,-1.300331,-0.5047922,-4.823888,0.049208,3.458927,-0.2064652,-0.5754536,0.01745434,17.81432,6.475415,4.160315,
95.382,-0.08197825,0.07868777,0.04243962,-0.3481702,0.1150077,0.06204784,-0.2816626,-0.02242181,-0.0856016,3.375889,3.258112,357.3296,0.3588285,2.083033,0.644168,4.139854,-1.503428,-1.522495,-0.3784632,-0.5391573,0.07455821,350.0701,9.196089,352.3425,-0.24785,-0.9890112,-0.5457349,-3.908099,-0.3201897,2.897287,-0.2076373,-0.5781469,0.01003361,19.82767,6.49,2.976467,
109.249,-0.058314,0.210924,0.05716083,-0.3582784,0.1169646,0.02865644,-0.2816702,-0.01569319,-0.08435994,3.601179,3.174542,357.4221,0.3322578,2.316359,0.4889638,4.41848,-1.602123,-1.538967,-0.375566,-0.5058652,0.07708885,345.6712,9.756536,352.6178,-0.1923145,-0.6405259,-0.5570847,-2.610751,-0.07148075,1.464105,-0.2101993,-0.577405,0.001861867,19.37644,6.879733,4.320061,
123.203,-0.03061038,0.3463401,0.07039406,-0.2981594,0.1178997,-0.002078141,-0.2813302,-0.007787615,-0.08311117,3.67584,3.104059,357.478,0.2829181,2.455693,0.3312006,4.441882,-1.673763,-1.722765,-0.3732181,-0.473358,0.07998127,341.5647,10.16799,353.4904,-0.2019763,-0.3332806,-0.5441471,-1.560457,0.9590523,0.009371052,-0.2133432,-0.5749745,-0.006037083,17.87084,5.99622,7.242693,
