time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.343,0.0283279,-0.005688612,-0.01581829,0.0203707,-0.06491436,0.09843739,-0.3671548,0.004384279,-0.2850444,4.35233,2.598605,358.6631,0.1408542,-0.2519113,-0.3847821,-0.864005,1.346448,0.8646127,-1.077494,-0.3102889,-0.7653825,348.9088,217.3243,0.8753599,0.1045554,-0.07173167,0.228822,-1.818379,0.156675,-1.318174,0.3342291,-0.2452141,-0.5920196,3.092813,122.1602,350.5909,
13.418,0.02820957,-0.008405964,-0.02888216,0.02824214,-0.07725021,0.123859,-0.3668737,0.004106492,-0.2858456,4.339723,2.677917,358.4805,0.01079621,-0.2837958,-0.1533634,-0.9358572,0.8095706,0.793012,-1.080951,-0.3146583,-0.7608439,349.6608,217.5646,1.576968,0.1831143,-0.1334243,0.4596502,-1.206841,0.6345174,-1.262314,0.3381054,-0.2484418,-0.5802642,3.607667,120.6481,350.3817,
25.391,0.02788039,-0.01380382,-0.04479146,0.01593827,-0.08041077,0.1458178,-0.3665333,0.003765434,-0.2869162,4.379429,2.716305,358.3378,-0.1106427,-0.3216737,0.07305648,-0.9149466,0.3004225,0.8212305,-1.085345,-0.3193235,-0.7534426,350.5569,218.1641,2.021662,0.2366274,-0.1868688,0.6734273,-0.512649,1.023815,-0.9053581,0.3417511,-0.2522353,-0.5658309,3.798532,119.2471,351.1364,
39.138,0.02859985,-0.01789186,-0.05890007,-0.01950738,-0.06944433,0.1243517,-0.3660005,0.003463477,-0.2882201,4.471353,2.726869,358.3105,-0.2274691,-0.3477017,0.2976372,-0.8119746,-0.2552714,0.7890025,-1.091026,-0.324102,-0.7434351,351.2585,219.2909,2.253865,0.2744257,-0.2272905,0.9092783,0.1106499,1.535541,-0.3634037,0.3454282,-0.2560417,-0.5482692,3.612343,117.4054,352.5685,
52.915,0.03031043,-0.01792596,-0.07451431,-0.06106729,-0.05360758,0.1031779,-0.3655298,0.003435135,-0.28959,4.589862,2.742617,358.2719,-0.3479452,-0.3623101,0.5131361,-0.6168272,-0.9184948,0.7979468,-1.097958,-0.3284314,-0.7315814,351.9848,221.1344,2.157012,0.2904011,-0.2348233,1.109562,0.2041014,2.102563,-0.05489966,0.3482451,-0.2590847,-0.5298263,3.190008,114.9228,353.2866,
67.076,0.03196022,-0.01455048,-0.08551522,-0.06688958,-0.04230455,0.09045652,-0.3650264,0.003442526,-0.2910042,4.631072,2.755983,358.2201,-0.4492165,-0.3519515,0.7103568,-0.2934408,-1.477303,0.6542829,-1.105228,-0.3322672,-0.7179505,352.3466,223.2747,1.665996,0.2913115,-0.2243165,1.287032,0.01357026,2.643733,0.08048885,0.3513516,-0.2625389,-0.5106297,2.566556,111.9593,353.5009,
81.016,0.03262785,-0.009619258,-0.09548958,-0.03588066,-0.0613916,0.1151084,-0.3645557,0.003355205,-0.2925701,4.586884,2.843854,358.0378,-0.5141438,-0.3237958,0.8786417,-0.05463922,-1.808727,0.4107136,-1.112273,-0.3355491,-0.7027086,352.4077,225.3051,1.151279,0.2812859,-0.2167854,1.424327,-0.0795605,2.943163,0.1284202,0.3547421,-0.2656255,-0.4906533,2.123983,109.1341,353.7448,
95.06,0.03172094,-0.007334141,-0.1076877,-0.01268221,-0.1178533,0.1499809,-0.3642473,0.003160357,-0.2944459,4.583198,3.016878,357.8326,-0.5436029,-0.295416,1.022007,-0.03040125,-1.950303,0.1732086,-1.118888,-0.3392108,-0.6861266,352.3025,227.1344,0.9647928,0.2571672,-0.2161597,1.522539,-0.1682704,2.956811,0.08104727,0.3560701,-0.2688702,-0.469391,1.776019,106.7459,353.8105,
108.932,0.03034582,-0.008988513,-0.121267,-0.03913692,-0.1379302,0.1192257,-0.3638877,0.002907276,-0.2966039,4.704955,3.131273,357.8526,-0.5536348,-0.2826093,1.147581,-0.04750136,-2.059306,0.1890226,-1.125375,-0.3423896,-0.668146,352.6023,228.9443,0.8919745,0.2236224,-0.2375711,1.597963,-0.1591178,2.844495,-0.2896416,0.3582845,-0.273178,-0.4476486,1.963091,104.5672,353.3132,
122.669,0.02802138,-0.009945858,-0.1364874,-0.07026944,-0.1223605,0.06288022,-0.3635862,0.002904713,-0.2988119,4.793862,3.183556,357.9148,-0.5526101,-0.2721126,1.24887,-0.1268387,-2.211586,0.2612692,-1.131357,-0.3453614,-0.6494943,353.0159,230.9421,1.021196,0.1902493,-0.2679631,1.660357,0.01388171,2.790442,-0.8193248,0.3596829,-0.2772239,-0.4254544,2.708437,102.1973,352.3936,
136.722,0.02615095,-0.00572646,-0.1483696,-0.06167629,-0.06989244,-0.01728981,-0.3632706,0.003082722,-0.3011147,4.785419,3.165172,358.0877,-0.5450593,-0.2518744,1.353894,-0.2376228,-2.405845,0.3698795,-1.137989,-0.34758,-0.6301847,353.5112,233.1738,1.336078,0.1362947,-0.2951879,1.744464,0.3736715,2.779196,-1.27137,0.3591862,-0.2804479,-0.4014106,3.888855,99.62984,351.4045,
150.372,0.02423479,-0.0007200074,-0.1565899,-0.01440809,-0.02014644,-0.0808603,-0.3629276,0.003067791,-0.3034437,4.676616,3.123887,358.2381,-0.5315102,-0.2259718,1.430118,-0.2655403,-2.495948,0.4367183,-1.143697,-0.3493662,-0.610018,353.9634,235.3074,1.585204,0.08148893,-0.2809657,1.808274,0.4745062,2.874156,-1.148397,0.3586275,-0.2832485,-0.3772694,4.252678,97.03164,351.1736,
164.526,0.02257607,0.003879532,-0.1641848,0.02148858,-0.007175046,-0.07207611,-0.3626556,0.003174871,-0.3059815,4.610478,3.140055,358.2055,-0.4998063,-0.1805442,1.518584,-0.2696361,-2.490129,0.3451014,-1.148448,-0.3504283,-0.5877479,354.0842,237.2919,1.704404,0.00331321,-0.2435118,1.890129,0.5114228,3.101874,-0.5275692,0.3568046,-0.2850728,-0.3513876,4.217162,94.33714,352.1082,
178.275,0.02060545,0.006160468,-0.1713091,0.02454283,-0.04073134,-0.03071053,-0.3624386,0.003312469,-0.3084844,4.620359,3.243018,358.1264,-0.4647545,-0.1483798,1.584723,-0.2340179,-2.487459,0.2806528,-1.152549,-0.3514443,-0.5653335,354.2229,239.2666,1.731676,-0.06566954,-0.2080204,1.932397,0.3372282,3.178951,-0.1521984,0.3538877,-0.2876551,-0.3267615,3.883867,91.80373,352.8371,
