time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.32,0.009289613,-0.0002376567,-0.05456443,-0.1144847,0.02565532,0.04516159,0.01627564,0.01444659,-0.04716933,5.017182,0.4730351,357.6844,-0.09808372,1.970431,-0.4756009,2.816483,1.327738,1.05114,-0.1905614,-0.01932376,0.1999341,293.1797,294.4765,49.56023,-0.02698711,1.915812,-0.3646083,2.085474,-1.803617,0.3711974,0.1961651,0.01562411,0.1852395,300.7264,13.25813,353.1121,
13.186,0.008729598,0.004262084,-0.04328633,-0.09500235,0.01767935,0.03292835,0.01645386,0.01461497,-0.04737109,5.077774,0.4707292,357.6941,-0.08309096,1.940665,-0.4838389,2.532663,1.140385,0.9860191,-0.1913822,0.006357253,0.1945769,292.4349,290.9794,53.65706,-0.04481654,1.86744,-0.3258777,1.398195,-1.270295,0.1412534,0.1955368,0.04003478,0.1815179,300.733,12.64275,353.6281,
26.301,0.008459787,0.006932975,-0.03284877,-0.08258844,0.01394751,0.02469405,0.01656312,0.01475096,-0.04744625,5.125586,0.4697888,357.6863,-0.07195061,1.899687,-0.4913579,2.25148,0.8868151,0.9063923,-0.1919503,0.03130344,0.1887266,292.1485,287.922,57.30986,-0.05278772,1.826492,-0.3217828,1.010879,-0.4263482,-0.4074556,0.1956131,0.06409822,0.1767293,300.6394,11.40254,353.0472,
39.94,0.008270954,0.00786379,-0.02058336,-0.06787374,0.01331276,0.01054097,0.01667285,0.01476377,-0.04740852,5.159996,0.4578546,357.7136,-0.06008178,1.852534,-0.5011062,2.07238,0.6781615,0.8066841,-0.1919674,0.05585968,0.1826969,292.0863,284.6638,61.06271,-0.04692649,1.791645,-0.3592293,1.073323,0.4966247,-1.016292,0.1958061,0.0875465,0.1707262,299.9857,10.34335,351.0856,
54.019,0.008599672,0.006663341,-0.01143021,-0.07535814,0.01428995,0.003132225,0.01677728,0.01483113,-0.04773968,5.246483,0.4382891,357.7127,-0.02495772,1.801413,-0.5225986,2.028335,0.7220366,0.653664,-0.1906247,0.0786483,0.1761375,291.7344,280.4704,65.4198,-0.04446977,1.761822,-0.4150826,1.425002,1.072765,-1.523211,0.1959463,0.109984,0.164423,298.6909,9.161335,348.9975,
67.964,0.008753161,0.00477709,-0.0009221842,-0.08508036,-0.00387286,0.02780848,0.01692742,0.01484543,-0.04741561,5.341003,0.4958946,357.6263,0.03353009,1.743718,-0.565831,2.126342,1.042968,0.3154725,-0.1891597,0.1014773,0.1689845,290.8849,274.4843,70.83599,-0.03360258,1.712932,-0.4719116,1.806423,1.331645,-1.623331,0.1957721,0.1317702,0.1587286,297.1319,9.06079,346.4104,
81.786,0.008385191,0.004794019,0.01038654,-0.07876691,-0.03281671,0.0394981,0.01705712,0.01491576,-0.0469445,5.379179,0.5725369,357.5791,0.08807936,1.668427,-0.6377035,2.580256,1.381159,-0.1899487,-0.1869678,0.1215729,0.160858,290.3022,264.9925,78.94562,-0.02939545,1.66829,-0.4861624,1.740361,1.059675,-1.094592,0.1945568,0.1531746,0.1524571,296.0807,10.33151,344.6781,
95.851,0.008627169,0.006381135,0.02212608,-0.04991828,-0.04347851,0.02660123,0.01715684,0.01511386,-0.04575533,5.343978,0.6117285,357.6004,0.1353656,1.591257,-0.6937051,2.914332,1.540087,-0.5553725,-0.1846724,0.1425354,0.1529916,290.2352,255.2454,87.22672,-0.03457123,1.625663,-0.4962375,1.644065,0.7110187,-0.563004,0.1931755,0.1736213,0.1461365,295.0139,12.03012,343.2841,
110.02,0.008305696,0.007868861,0.03336486,-0.03892124,-0.04702459,-0.003359047,0.01723939,0.01522008,-0.04499692,5.373043,0.6540601,357.6538,0.1778684,1.524843,-0.7135953,2.884795,1.590163,-0.7082434,-0.1821372,0.1615373,0.1451966,290.2166,247.3633,94.00642,-0.05459966,1.55691,-0.4977424,1.465923,0.3180451,-0.1179515,0.1915471,0.1932523,0.1404906,294.1194,13.39696,342.7248,
123.565,0.008364852,0.008344444,0.04255104,-0.04245145,-0.03581833,-0.0141097,0.0173347,0.01528004,-0.04418755,5.419653,0.6730957,357.6758,0.196081,1.468259,-0.7079198,2.587703,1.410039,-0.7355047,-0.1801421,0.1817272,0.1371941,290.4159,242.1355,98.39469,-0.06635709,1.493834,-0.4979462,1.292121,0.1348497,0.1841223,0.1898928,0.2111756,0.1342097,293.4181,14.90185,341.8386,
137.642,0.007294364,0.007561634,0.0511456,-0.04947211,-0.04276848,-0.01443131,0.01739115,0.01532531,-0.0432592,5.476603,0.7144585,357.67,0.1945694,1.414921,-0.6938792,2.212837,1.137018,-0.6219833,-0.1779187,0.1993575,0.1292215,290.7823,238.798,101.2647,-0.09615594,1.430031,-0.5101329,1.198421,-0.1159421,0.4181692,0.1873277,0.2287277,0.1271758,292.5687,16.07759,341.5443,
151.274,0.006749051,0.006757008,0.05734507,-0.06431532,-0.0424673,-0.009978109,0.01741427,0.01542813,-0.04226226,5.565648,0.7620902,357.675,0.1877303,1.36953,-0.6797262,1.867595,0.8939773,-0.4819976,-0.1757485,0.2173234,0.1212392,291.1954,236.4604,103.3191,-0.1233749,1.364538,-0.5257716,1.132238,-0.2020025,0.4593307,0.1848386,0.2458014,0.1205292,291.7812,17.03941,341.0783,
165.282,0.005783301,0.008271722,0.06538498,-0.05091006,-0.04533753,-0.02251367,0.01748842,0.01572233,-0.04107326,5.542608,0.7951001,357.7157,0.1830659,1.322246,-0.6679577,1.528212,0.7022737,-0.3786865,-0.1737588,0.2342798,0.1129506,291.4651,234.9197,104.6515,-0.147033,1.295653,-0.5406809,1.118271,-0.2193278,0.3936033,0.1823132,0.2609502,0.113439,290.9194,17.81044,340.4791,
179.075,0.005818529,0.01227029,0.07398779,0.01067869,-0.03266196,-0.03974197,0.01760119,0.01598731,-0.0397836,5.389289,0.8035995,357.7892,0.1714924,1.247418,-0.6724051,1.280889,0.5461714,-0.1642845,-0.1717514,0.2494086,0.1039617,291.8991,233.8379,105.8858,-0.1627256,1.225939,-0.5551233,1.122611,-0.2797747,0.5275951,0.1794535,0.2757927,0.1065377,290.0422,19.32321,339.6253,
193.354,0.005874341,0.01591462,0.08188017,0.06715818,-0.01567875,-0.05944698,0.01771259,0.01615649,-0.03847069,5.250871,0.7934351,357.8651,0.1615369,1.172591,-0.6930242,1.23997,0.4481977,0.002910129,-0.1697894,0.263549,0.09459992,292.6135,232.196,107.6436,-0.1639092,1.145085,-0.5672122,1.146972,-0.3135881,0.9522549,0.1765955,0.2892652,0.09939028,289.2891,22.59287,337.7968,
207.321,0.005033404,0.01411147,0.087272,0.1013646,-0.007144702,-0.0406498,0.01775354,0.01603302,-0.03718358,5.134603,0.7749304,357.82,0.1571772,1.111947,-0.713901,1.293904,0.4663309,0.1337148,-0.1676913,0.2770655,0.08536284,293.4526,229.9734,110.0363,-0.1604851,1.094992,-0.5757906,1.215829,-0.2767763,1.192988,0.1739202,0.3027868,0.09241851,288.5491,26.32114,335.3682,
221.146,0.004145287,0.008656975,0.08863446,0.06311385,0.01365818,-0.01015523,0.01784003,0.0159972,-0.03603941,5.212554,0.7103377,357.7825,0.1547265,1.00217,-0.7436401,1.397519,0.5733254,0.3514009,-0.1655359,0.2884674,0.07578275,294.4942,227.5617,113.0011,-0.1590303,1.017218,-0.5868765,1.288334,-0.1459456,1.239327,0.171191,0.3150249,0.08516226,287.9136,30.49115,332.1328,
235.32,0.003877163,0.002792785,0.08758384,-0.005280098,0.0377628,-0.0004567419,0.01790673,0.01596078,-0.03491789,5.368419,0.6500849,357.794,0.1641883,0.9264091,-0.7488186,1.45947,0.6169468,0.3457372,-0.162847,0.2998975,0.06702327,295.4591,225.2356,115.485,-0.1692812,0.9418707,-0.5923117,1.257114,-0.003779318,0.8838189,0.1681866,0.3261028,0.07755826,287.3499,33.04877,329.4964,
