time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.3,-0.3412692,0.003539531,-0.02462661,-0.01657072,2.157399,-0.1921213,0.04371607,0.02372169,0.07120955,0.4232399,353.8015,1.360687,-1.695763,-0.1022224,-1.118333,0.4809317,4.612267,-1.177069,-0.2076119,-0.391579,0.2244047,343.3494,319.5605,2.439186,-1.986702,0.02225019,0.9568197,0.2354804,5.202165,-0.8925642,0.2108433,-0.3472957,0.3195739,351.8102,3.136595,357.0515,
13.411,-0.3321885,0.004091791,-0.03791761,-0.006760349,2.048593,-0.1741568,0.0394631,0.02386457,0.07044846,0.4101872,352.3416,1.484424,-1.607503,-0.1163883,-1.242436,0.556347,4.554766,-1.229689,-0.2252556,-0.3933452,0.2062912,343.669,315.8698,2.323357,-2.047509,-0.00312711,0.82003,0.09061079,5.185102,-0.8842308,0.1848204,-0.3474737,0.3275128,352.245,358.9539,357.3327,
26.684,-0.3231726,0.003088114,-0.04847036,0.01691287,1.961724,-0.153257,0.03534508,0.02378568,0.06951064,0.3468001,350.9154,1.585265,-1.531894,-0.1263354,-1.334626,0.6496222,4.530343,-1.239428,-0.242087,-0.3951336,0.18803,343.9692,312.1466,2.204942,-2.093036,-0.01015157,0.6710366,0.168981,5.171952,-0.9054071,0.1588145,-0.3477331,0.3331422,352.3145,354.7554,357.5711,
40.666,-0.3132002,0.0001656315,-0.05993593,0.01496158,1.86866,-0.1421512,0.03132027,0.02356848,0.06837416,0.344679,349.5641,1.6936,-1.439427,-0.1340722,-1.438677,0.7651311,4.547514,-1.240797,-0.2573639,-0.3967378,0.168134,344.3101,308.3174,2.118542,-2.116631,-0.009655746,0.5169643,0.3442972,5.100593,-0.8762728,0.1329792,-0.3479652,0.3369664,352.1196,350.6985,357.7372,
54.414,-0.3043888,-0.005927081,-0.07096515,-0.002215054,1.790028,-0.1494453,0.0272904,0.02320969,0.06712216,0.4027824,348.2585,1.839192,-1.334419,-0.1372511,-1.537272,0.9010993,4.533698,-1.164485,-0.2708873,-0.3986601,0.1470986,344.5422,304.5257,2.139908,-2.124639,-0.00462494,0.3606035,0.5333282,5.027606,-0.7652934,0.1071438,-0.3482715,0.3383299,351.763,346.747,357.7716,
68.082,-0.2961949,-0.01212328,-0.08169311,-0.02494851,1.759989,-0.1669761,0.02344412,0.02284378,0.06575549,0.4833444,346.8734,2.006036,-1.218679,-0.1406776,-1.621778,0.9828418,4.487296,-1.115859,-0.2829988,-0.4002416,0.1255986,344.8776,300.8475,2.072259,-2.128768,0.001734216,0.1998664,0.6600012,5.122351,-0.5532992,0.08114275,-0.3484084,0.338715,351.3698,342.5213,357.4935,
82.277,-0.2905657,-0.01662499,-0.09072807,-0.03323767,1.750039,-0.197836,0.01957458,0.02247027,0.06434149,0.5511156,345.4751,2.20574,-1.108589,-0.1435299,-1.683811,1.040553,4.417955,-1.036952,-0.2934328,-0.402137,0.1036116,345.1703,297.2897,1.991464,-2.133191,0.004383311,0.03620428,0.7137284,5.32272,-0.4093981,0.05537423,-0.3486157,0.3362911,351.0525,337.9561,357.1805,
96.202,-0.2872862,-0.01937193,-0.09905609,-0.0294816,1.756594,-0.2045354,0.01559055,0.02217132,0.0628103,0.5864785,344.0498,2.351645,-0.9741612,-0.1479727,-1.740448,1.084119,4.318678,-0.9445725,-0.3021555,-0.4040652,0.0814259,345.4679,293.8721,1.916121,-2.125749,0.0009087408,-0.1230661,0.7216191,5.402911,-0.3952504,0.02979046,-0.3489497,0.3323815,350.9351,333.4674,357.0849,
110.404,-0.2842617,-0.02121389,-0.1078532,-0.02865628,1.770346,-0.1839812,0.01157212,0.02196112,0.06112885,0.6188554,342.6142,2.449343,-0.8334445,-0.1532066,-1.778534,1.105482,4.192798,-0.8878081,-0.3081765,-0.4060745,0.05853259,345.8539,290.6206,1.749571,-2.103544,-0.006219272,-0.2735468,0.654124,5.422554,-0.4323227,0.004404446,-0.3488913,0.3276348,351.1013,329.0795,356.9901,
123.815,-0.2812838,-0.02182719,-0.1156741,-0.02345332,1.792041,-0.1776655,0.007716239,0.02164793,0.05930221,0.6365005,341.1386,2.595868,-0.6849868,-0.1554361,-1.800037,1.063454,4.041571,-0.7824998,-0.313173,-0.4081987,0.03637363,346.0542,287.5905,1.544316,-2.06427,-0.007773332,-0.4182985,0.5793211,5.431796,-0.392651,-0.01943582,-0.348897,0.319741,351.223,324.7674,356.6756,
