time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.324,-0.2328482,0.03665529,0.3504885,0.2274369,2.65662,-0.1082765,-0.2610631,0.009443402,-0.541267,9.523815,38.9567,357.2639,-0.7454392,0.07617026,0.645439,-0.6474371,2.170021,-1.345656,-0.2007342,-0.405911,-0.3713839,334.1194,43.17374,355.1311,0.2625369,0.2036899,1.152072,-1.061251,3.093969,0.3923651,-0.02714178,-0.390221,-0.6872362,352.7045,93.50529,356.0615,
14.765,-0.2302017,0.03757834,0.3400214,0.2062945,2.657729,-0.08962277,-0.2643461,0.009980053,-0.5369368,9.326234,36.89001,357.4694,-0.768916,0.06626432,0.633267,-0.6422556,2.240635,-1.384682,-0.2104429,-0.4054652,-0.364123,333.8661,40.83447,355.2705,0.2400545,0.1743652,1.157926,-0.9870445,2.989369,0.4662299,-0.02422739,-0.3889137,-0.6730323,352.3522,91.1731,356.7032,
26.76,-0.2293008,0.0349112,0.32675,0.1905953,2.660439,-0.07608001,-0.2676164,0.01025704,-0.5328777,9.100768,34.80986,357.6684,-0.7925109,0.05705185,0.6180831,-0.6012226,2.334053,-1.431753,-0.2204283,-0.4050829,-0.3571712,333.6322,38.4177,355.3429,0.2176215,0.1502481,1.173048,-0.9674792,3.032662,0.3818682,-0.02160231,-0.3877601,-0.6586971,352.042,88.57111,357.0748,
40.342,-0.2293379,0.02931359,0.312421,0.1700994,2.655019,-0.07273407,-0.2708709,0.01039544,-0.5290895,8.871815,32.76303,357.9001,-0.816282,0.0507396,0.5984063,-0.4946457,2.470312,-1.477081,-0.2305645,-0.4044364,-0.3505671,333.4243,35.94259,355.231,0.1886632,0.1316514,1.193357,-0.972577,3.125227,0.2396273,-0.01951904,-0.3866054,-0.6441144,351.7269,85.81306,357.2995,
54.406,-0.2290089,0.01978217,0.2940437,0.1480947,2.634965,-0.08805701,-0.274059,0.0103668,-0.5255527,8.616365,30.77323,358.1578,-0.8433407,0.0498086,0.5725847,-0.3651246,2.585829,-1.537513,-0.2414093,-0.4039639,-0.344483,333.1649,33.43962,355.038,0.1537748,0.1178848,1.216776,-0.9821077,3.265844,0.02189492,-0.01801499,-0.3857427,-0.6292573,351.405,82.87397,357.3157,
68.333,-0.2268783,0.00893889,0.2750791,0.1080829,2.616008,-0.1149202,-0.2771293,0.01017427,-0.5223362,8.362307,28.80077,358.4954,-0.8767799,0.05576165,0.5446318,-0.259426,2.722184,-1.590523,-0.2524156,-0.4027409,-0.3385433,332.9406,30.79688,354.8391,0.1151985,0.1050466,1.243538,-0.9046181,3.459975,-0.2113775,-0.0161835,-0.3847082,-0.6139753,351.2358,79.72911,357.1679,
81.839,-0.2238348,-0.003610265,0.2556922,0.05864735,2.600922,-0.1457959,-0.2801643,0.009671569,-0.5193026,8.12275,26.84719,358.8846,-0.9130949,0.06671952,0.5149915,-0.2075065,2.77593,-1.677855,-0.2642978,-0.4017355,-0.3334301,332.6259,28.07628,354.8365,0.07564455,0.09673346,1.265481,-0.8251016,3.620473,-0.4026354,-0.015287,-0.3837802,-0.5986958,351.0639,76.5063,356.9778,
96.092,-0.2197824,-0.01696585,0.2368477,0.002927858,2.596532,-0.1755167,-0.2831425,0.009043902,-0.5165298,7.911456,24.88273,359.3185,-0.9685869,0.0835071,0.4714416,-0.2274405,2.78993,-1.835806,-0.2769302,-0.4002494,-0.3286737,332.2319,25.11769,355.1662,0.02844374,0.08647946,1.289818,-0.6770225,3.806075,-0.6147646,-0.01605855,-0.3829345,-0.5831337,350.9902,73.12038,356.584,
110.067,-0.214446,-0.02708573,0.2185906,-0.06930237,2.613014,-0.1660459,-0.2859215,0.008604974,-0.5139713,7.849441,22.85954,359.7956,-1.005186,0.09281939,0.4353545,-0.1871762,2.756428,-1.974211,-0.2893161,-0.3990759,-0.3242289,331.7634,22.20248,355.5367,-0.02652872,0.0820531,1.311265,-0.6497347,3.914164,-0.8202293,-0.01633202,-0.3826232,-0.567033,350.6399,69.71687,356.2306,
124.008,-0.2068399,-0.02530508,0.2021621,-0.1780705,2.647008,-0.1087427,-0.2885029,0.008912861,-0.5115639,7.984517,20.78264,0.2944763,-1.04727,0.1007598,0.3841779,-0.09465848,2.765766,-2.096014,-0.3029507,-0.3983501,-0.3215956,331.2555,19.18922,355.8819,-0.07055689,0.06310327,1.329824,-0.4756479,3.974676,-0.8229148,-0.0165056,-0.3820019,-0.5503455,350.7002,66.42693,355.9824,
137.663,-0.1971156,-0.01561102,0.1896202,-0.2238913,2.671015,-0.08317804,-0.290917,0.009165525,-0.5092162,7.975527,18.70208,0.7059924,-1.083468,0.1004191,0.3224424,0.06631457,2.880641,-2.135351,-0.3162453,-0.3972413,-0.3190799,330.8041,16.12347,355.9561,-0.1236461,0.06025524,1.337446,-0.4559478,3.834106,-0.9571047,-0.01869302,-0.382054,-0.5339301,350.2993,63.50547,355.6932,
151.784,-0.1877623,-0.004906576,0.1782466,-0.2144762,2.664443,-0.05376069,-0.2933892,0.009273648,-0.5070704,7.95243,16.68277,1.008327,-1.103092,0.09936982,0.2674059,0.2845391,2.988881,-2.119295,-0.3294944,-0.3963404,-0.3173017,330.2899,13.14378,355.8026,-0.1624281,0.04174956,1.347476,-0.2202087,3.855661,-1.001299,-0.02050395,-0.3821912,-0.5173208,350.3149,60.41976,355.1763,
165.865,-0.1799211,-0.0005045328,0.1657434,-0.1778546,2.620879,-0.01963661,-0.2958507,0.009042859,-0.5051687,7.915744,14.7308,1.246576,-1.122209,0.09818608,0.2005248,0.5211342,3.162584,-2.052464,-0.3429452,-0.3950858,-0.3161451,329.7856,10.12713,355.3666,-0.2107885,0.01465568,1.368528,0.09181263,3.954355,-0.8989571,-0.02326569,-0.3823607,-0.4996776,350.7295,57.19335,354.5666,
179.384,-0.1756103,-0.003383056,0.1529623,-0.1619036,2.576635,0.02091537,-0.2982855,0.008576334,-0.5035397,7.921823,12.7811,1.450763,-1.143609,0.09817166,0.1323989,0.6914069,3.356477,-1.988311,-0.3570666,-0.3940025,-0.3164656,329.3832,6.965766,354.8819,-0.2898793,-0.0007550715,1.398535,-0.001270682,3.956177,-0.6656721,-0.02834817,-0.3822969,-0.4813995,351.0199,54.02145,354.7338,
193.606,-0.174742,-0.01005953,0.1357052,-0.2005844,2.541293,0.1208925,-0.3008355,0.008277804,-0.5022546,8.187235,10.79628,1.582696,-1.175711,0.09549253,0.06505643,0.672772,3.480263,-2.021418,-0.3716745,-0.3925648,-0.3172936,329.2965,3.508727,354.8266,-0.382867,-0.0102511,1.424153,-0.01160115,4.185153,-0.5368138,-0.03445545,-0.3821396,-0.463627,351.3942,50.3125,354.7644,
207.424,-0.1788443,-0.01525598,0.1193491,-0.2870793,2.531578,0.2262609,-0.3036437,0.007946759,-0.5011255,8.575099,8.767811,1.694837,-1.216276,0.09158795,-0.005827388,0.5355422,3.508167,-2.16737,-0.3869047,-0.3911169,-0.3195062,329.53,359.7903,355.292,-0.492113,-0.009427394,1.434806,-0.0747689,4.425941,-0.4788118,-0.04173708,-0.381772,-0.4460846,351.7045,46.33408,354.8733,
221.289,-0.188178,-0.01578416,0.1016671,-0.4503179,2.560424,0.3420923,-0.3066317,0.00797677,-0.5002762,9.211744,6.586352,1.782718,-1.258432,0.0868773,-0.08667997,0.3989875,3.439595,-2.405249,-0.4024074,-0.3896036,-0.322876,329.9711,355.8825,356.2441,-0.6055587,0.005928414,1.424105,-0.2870928,4.499997,-0.4643141,-0.05085142,-0.3806026,-0.4290747,351.9003,42.50875,355.3514,
234.846,-0.2016128,-0.009984732,0.08412144,-0.575841,2.63973,0.4272629,-0.3098124,0.008131534,-0.4996606,9.764791,4.263898,1.817753,-1.289789,0.0819501,-0.1807996,0.3837365,3.337899,-2.601293,-0.4178631,-0.3883547,-0.327803,330.4002,351.9988,357.3245,-0.7245107,0.038609,1.391141,-0.5492626,4.478892,-0.6493375,-0.06164072,-0.3789324,-0.4130242,351.712,38.7423,356.0953,
249.044,-0.2150452,-0.005157356,0.06994756,-0.6242981,2.710332,0.4650691,-0.313127,0.008069932,-0.4992065,10.19735,1.917469,1.840599,-1.304488,0.07389735,-0.2821314,0.4481508,3.305669,-2.69526,-0.4329875,-0.3872395,-0.333886,330.828,348.1655,358.242,-0.8475217,0.08416152,1.337084,-0.7250934,4.434815,-1.035388,-0.07385519,-0.376775,-0.3980575,351.0632,34.91371,356.9525,
263.11,-0.2304052,0.0002655536,0.05262767,-0.6546758,2.774328,0.4824733,-0.3166764,0.008274883,-0.4989741,10.62899,359.5702,1.877782,-1.303161,0.0629575,-0.3714054,0.53286,3.291667,-2.685272,-0.4477491,-0.3863958,-0.3407916,331.2727,344.4956,358.9734,-0.9660378,0.1259305,1.267962,-0.7157699,4.449435,-1.403797,-0.08711828,-0.3744788,-0.384147,350.2769,30.94073,357.6846,
276.669,-0.2423953,0.005990247,0.0381646,-0.6473842,2.837911,0.4548995,-0.3203642,0.00862807,-0.4989612,10.95429,357.1728,1.991007,-1.287189,0.04866716,-0.4740317,0.6381641,3.302099,-2.585166,-0.4621057,-0.3859061,-0.3492945,331.6461,340.9913,359.4783,-1.0707,0.1572211,1.189152,-0.5900316,4.477024,-1.635483,-0.1011272,-0.3720112,-0.3712339,349.5718,26.94544,358.2641,
290.9,-0.2569804,0.01344268,0.02212349,-0.5900934,2.923992,0.3960996,-0.3243301,0.008844346,-0.499119,11.11707,354.698,2.180703,-1.257914,0.03405364,-0.5730293,0.7348145,3.356311,-2.408428,-0.4759238,-0.3856874,-0.3588608,331.9276,337.6324,359.6879,-1.156894,0.1774674,1.102827,-0.4025553,4.488359,-1.720937,-0.1158213,-0.369556,-0.3594713,348.9892,23.0365,358.6658,
