time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.427,0.02433477,-0.006606108,0.009456185,-0.06206288,-0.03899922,0.03187681,-0.3645843,-0.005458683,-0.3587579,6.378155,7.2902,357.862,0.02446552,-0.05310308,0.0704606,-0.1296123,-0.1383548,-0.0003392452,-0.4653188,-0.5846359,-0.2426485,339.991,341.0429,358.4246,-0.04167105,-0.02830647,0.1117975,-0.454542,0.02143235,-0.266028,-0.2466235,-0.5920202,-0.2403309,7.938423,3.3305,358.0436,
13.213,0.02398693,-0.008926081,0.002586359,-0.09614255,-0.03949965,0.03204435,-0.3642679,-0.005623549,-0.3590212,6.52455,7.319724,357.8611,0.004990908,-0.03879244,0.09391057,-0.08333956,-0.1440333,-0.03461402,-0.4658577,-0.58448,-0.2405905,340.0548,341.0938,358.5375,-0.03742158,0.02277544,0.133227,-0.2114715,0.005507347,-0.08086376,-0.2467361,-0.5898588,-0.2379704,7.729699,3.277017,357.7777,
26.138,0.02340095,-0.01088641,-0.004434044,-0.1164573,-0.03392089,0.03720943,-0.3639825,-0.005818814,-0.3593419,6.646464,7.333628,357.8539,-0.004458114,-0.02111336,0.1113545,-0.02041963,-0.1578869,0.00508929,-0.4662414,-0.5841872,-0.2385039,339.9601,341.2223,358.5935,-0.02787528,0.09416669,0.1625942,0.08301554,-0.02648405,0.2107311,-0.246539,-0.5867162,-0.2345825,7.22544,3.139473,357.0302,
40.151,0.0224621,-0.01195967,-0.01368806,-0.1025786,-0.03467781,0.0528785,-0.363747,-0.005881399,-0.3597429,6.698006,7.367187,357.7891,-0.01092678,0.01497239,0.1447351,0.04179073,-0.2039078,0.1383454,-0.4669557,-0.5826708,-0.2349244,339.6607,341.572,358.5063,-0.008120842,0.1668295,0.2073138,0.1228583,-0.1541193,0.5485385,-0.2460474,-0.5817211,-0.2297857,7.141045,3.211605,355.9706,
53.735,0.022119,-0.01016498,-0.02158313,-0.06388499,-0.04105,0.05085661,-0.3634087,-0.005912304,-0.3602441,6.671124,7.394702,357.7578,-0.02425492,0.07131096,0.1926579,0.09996156,-0.208373,0.2348428,-0.4680879,-0.5796879,-0.2308521,339.3148,341.8734,358.396,0.01514292,0.2600823,0.2642827,0.13566,-0.2531828,1.274572,-0.2445852,-0.5743244,-0.2246466,7.24612,2.998226,353.6596,
67.887,0.02275352,-0.007597677,-0.02878703,-0.005760211,-0.03710476,0.03204924,-0.3630383,-0.005987227,-0.3608363,6.565706,7.398788,357.742,-0.06075062,0.156202,0.2578386,0.1755346,-0.1623257,0.08764694,-0.4703682,-0.5737333,-0.2241276,339.2076,341.721,358.7134,0.04359776,0.3993052,0.3267487,0.3641824,-0.3372648,1.941832,-0.2428053,-0.5648515,-0.2176136,6.806697,2.663393,350.8204,
81.463,0.0231686,-0.00480547,-0.03514379,0.0363253,-0.02681236,0.01764391,-0.3627111,-0.006006449,-0.361514,6.470734,7.391273,357.7239,-0.1096611,0.2881956,0.3319488,0.3900513,-0.2002932,-0.1590255,-0.4729941,-0.5650859,-0.2178624,339.0278,341.3323,359.6437,0.06362735,0.6013468,0.4117486,0.8122166,-0.2483713,2.09325,-0.2411416,-0.5511028,-0.2100172,5.58395,2.125749,348.7333,
95.241,0.02412623,-0.002166309,-0.04185016,0.06584603,-0.009563569,0.008077931,-0.362317,-0.005983829,-0.3622444,6.388262,7.361691,357.7052,-0.1511735,0.4696617,0.405315,0.7971164,-0.3412681,-0.2871738,-0.4760711,-0.5527557,-0.2088155,338.3179,341.0052,1.031816,0.06646222,0.7811985,0.4760165,1.320719,-0.03732076,1.683688,-0.2398614,-0.5361999,-0.2016529,3.758486,1.449856,348.0059,
109.715,0.02595476,-0.00168574,-0.04668312,0.08929311,0.002141825,0.001921935,-0.3618692,-0.00606364,-0.3629911,6.295151,7.34471,357.6959,-0.1709816,0.6932948,0.4731963,1.355692,-0.4968537,-0.1108119,-0.4785931,-0.5378907,-0.2008,336.7175,340.9517,2.447078,0.05541052,1.032395,0.5629034,2.044203,0.3439601,0.6924866,-0.2385006,-0.5163549,-0.1903793,0.9299709,0.3216543,349.1155,
123.343,0.02757123,-0.004035333,-0.0506424,0.1056033,-0.006479492,0.01603349,-0.3614478,-0.006365746,-0.3637654,6.207401,7.357631,357.6171,-0.155364,0.9434392,0.5222412,1.984599,-0.5654961,0.5750899,-0.4808539,-0.5197771,-0.1903808,333.7964,341.5679,3.142514,0.06666624,1.284159,0.6237004,2.833053,0.3899187,-0.04511812,-0.2358782,-0.4947852,-0.1806061,357.4173,359.4496,350.4138,
