time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.307,0.004217421,0.001015992,-0.0190987,0.008743591,-0.0433789,0.00247626,0.169044,0.01999444,0.03091246,3.928484,356.309,358.5093,-0.007429699,0.001348908,-0.006571297,-0.01748456,-0.02062456,-0.02868125,-0.02107336,-0.8402135,0.01021758,51.46065,307.9149,293.7106,0.003927545,-0.003339265,-0.005382945,0.06314483,-0.11069,-0.1026291,0.3980421,-0.8884751,0.0674338,48.40467,46.04652,64.90413,
13.396,0.004034547,0.001682683,-0.0201926,0.01445267,-0.04331682,0.007691551,0.1690912,0.02004927,0.03053486,3.905142,356.3244,358.4904,-0.00750428,0.001893454,-0.006356396,-0.0144811,-0.02068511,-0.02898471,-0.02107334,-0.8402135,0.01021756,51.46057,307.9162,293.7132,0.002264395,-0.002086398,-0.003200433,-0.01907624,-0.05198003,-0.06350004,0.3980641,-0.888486,0.06744196,48.39922,46.07242,64.99485,
26.51,0.004176877,0.002144916,-0.02104208,0.01932178,-0.03389909,0.01524733,0.1691239,0.0201008,0.03027439,3.883339,356.337,358.4645,-0.007734197,0.002459276,-0.005970984,-0.01113747,-0.02109049,-0.02561195,-0.02107337,-0.8402135,0.01021796,51.46008,307.9147,293.715,0.0007791007,-0.0002976993,-0.000855443,-0.03204585,-0.00144479,-0.02231335,0.3980632,-0.8884901,0.0674499,48.38987,46.07909,65.02126,
40.25,0.003576339,0.00268214,-0.02153772,0.0192591,-0.03195128,0.01660787,0.1691815,0.02014107,0.03002083,3.871252,356.358,358.4605,-0.008064901,0.002181746,-0.005740256,-0.01939717,-0.01460862,-0.01789584,-0.02187426,-0.8400709,0.009511171,51.38144,308.0422,293.6431,-0.00115497,0.001440941,0.001849283,-0.04936387,0.05116083,0.02934229,0.3980447,-0.8884884,0.06745581,48.35356,46.05631,65.07725,
54.438,0.00352959,0.002578282,-0.021993,0.0248454,-0.01978684,0.02032546,0.1692358,0.02016208,0.02976668,3.837332,356.3506,358.4377,-0.007624876,0.002660332,-0.005014745,-0.01200232,-0.01733085,-0.01891262,-0.02194659,-0.840027,0.009440474,51.37106,308.0655,293.6503,-0.002126482,0.0006845443,0.002252777,-0.0687932,0.04403944,0.0494216,0.398023,-0.8884858,0.06746215,48.33725,46.01574,65.12879,
68.379,0.002776697,0.002925476,-0.02256657,0.01727543,-0.0205872,0.02019652,0.1692744,0.02022907,0.02945489,3.828622,356.3573,358.4156,-0.0065483,0.002142195,-0.004479639,-0.02449368,-0.01309977,-0.02342943,-0.0220277,-0.8400381,0.00939478,51.36174,308.0996,293.6516,-0.003805412,0.0009254687,0.003841724,-0.05208526,0.0524516,0.09236775,0.3979947,-0.8884858,0.06747642,48.32319,45.90298,65.1451,
81.994,0.003084584,0.002634047,-0.02325383,0.02190679,-0.007432846,0.03148126,0.169318,0.02030903,0.02913553,3.806894,356.3437,358.3792,-0.005321909,0.003019981,-0.003635617,-0.009343583,-0.02193272,-0.03581886,-0.02209213,-0.8400587,0.009357652,51.34968,308.1459,293.6717,-0.004028474,0.0002221691,0.003615772,-0.02888027,0.03126195,0.09731454,0.3979764,-0.8884845,0.06748314,48.32936,45.81383,65.11839,
95.567,0.002629278,0.002760501,-0.02393465,0.01710013,-0.0137061,0.02444886,0.1693918,0.02036023,0.02872133,3.794616,356.3519,358.3661,-0.004698872,0.003150405,-0.002543619,-0.005533903,-0.02940216,-0.04064338,-0.02210994,-0.839955,0.009298347,51.33567,308.1931,293.6808,-0.005598088,0.001742321,0.005807749,0.06543953,0.0455742,0.1472348,0.3979706,-0.8884764,0.06747174,48.29,45.47181,64.84798,
110.38,0.002776819,0.002901441,-0.02458216,0.01827351,-0.01465539,0.02338875,0.1694301,0.02040803,0.02834946,3.775372,356.3736,358.3584,-0.005102992,0.002524383,-0.00286151,-0.009078826,-0.02045929,-0.03320084,-0.02220929,-0.8400263,0.009294605,51.32797,308.2264,293.6852,-0.006126475,0.002744111,0.006774253,0.1406892,0.04800298,0.1688102,0.3979787,-0.8884625,0.0674432,48.23672,45.04673,64.42831,
123.88,0.003138908,0.003205162,-0.02522585,0.01869139,-0.01523421,0.02011101,0.1694983,0.02046859,0.02797115,3.756421,356.3894,358.3542,-0.005510258,0.002756413,-0.001831038,-0.009485945,-0.03077015,-0.03408014,-0.02225146,-0.8399232,0.009236738,51.31197,308.2639,293.6874,-0.002941062,0.001334204,0.003273153,0.1096734,0.01140049,0.08473042,0.3979955,-0.8884491,0.06741088,48.25749,45.14161,64.46808,
137.554,0.002892126,0.002918466,-0.02522752,0.02452388,-0.0260272,0.01180113,0.1695225,0.02052826,0.02764004,3.727521,356.4319,358.357,-0.005903543,0.002322158,-0.001783063,-0.01327648,-0.0251479,-0.02814897,-0.02236442,-0.8399723,0.009230427,51.29897,308.2916,293.6865,-0.001394825,0.002072909,0.002375594,0.1010808,0.02338891,0.04836607,0.3980109,-0.8884365,0.06738103,48.2211,45.07377,64.37037,
151.536,0.003220841,0.003023579,-0.02529723,0.0246608,-0.0287775,0.001665238,0.1695923,0.02057758,0.02732223,3.713864,356.4595,358.3795,-0.005488641,0.002319738,-0.0006479663,-0.00494141,-0.02827613,-0.03434806,-0.02242123,-0.8398862,0.009192197,51.28159,308.3311,293.6939,-0.0002459909,0.002209558,0.001473712,0.06736898,0.03102108,0.01783196,0.3980199,-0.8884265,0.06735878,48.19899,45.06591,64.34857,
165.521,0.003549596,0.003077717,-0.02528995,0.02412119,-0.03321904,-0.004444328,0.1696752,0.02058411,0.02703601,3.68407,356.486,358.3821,-0.004899953,0.001776527,-0.0005762689,-0.004452631,-0.02164086,-0.03130192,-0.02249731,-0.8398687,0.009178134,51.26927,308.364,293.701,0.0005689919,0.001550257,0.000400734,0.01958004,0.02639047,-0.007971275,0.3980211,-0.888419,0.06734446,48.18469,45.07054,64.34943,
179.243,0.003279978,0.003036278,-0.0253431,0.01683599,-0.04074125,-0.009818884,0.1696807,0.02063221,0.0267399,3.694042,356.5384,358.3965,-0.003486362,0.001643072,-0.000159307,-0.00193335,-0.01951701,-0.03638996,-0.02254156,-0.8398021,0.009150598,51.25999,308.404,293.7125,0.001455251,-0.000309132,-0.001420964,-0.0517737,0.001294035,-0.04081396,0.3980128,-0.888419,0.06734873,48.18216,45.15205,64.44091,
193.121,0.003301051,0.002361523,-0.02501774,0.02314961,-0.04299553,-0.01788466,0.1697775,0.02064455,0.02647209,3.651408,356.5699,358.4241,-0.002306151,0.001524609,0.0002736606,-0.007014651,-0.01985117,-0.04083451,-0.02257629,-0.8397749,0.009153213,51.25256,308.4451,293.7175,0.0001301147,0.002524967,0.001330425,0.002890001,0.05501087,0.003901238,0.3980036,-0.8884163,0.06734899,48.14508,45.11665,64.42095,
207.052,0.004082526,0.003241564,-0.02461779,0.02344991,-0.03450488,-0.02423104,0.1698843,0.02075475,0.02616996,3.636716,356.586,358.4568,-0.0009698147,0.001552643,0.001502665,-0.006095247,-0.02701198,-0.05781596,-0.02259478,-0.8397323,0.009153614,51.24091,308.5146,293.7372,-0.0007600375,0.001420261,0.001457621,0.04146656,0.02328579,0.02598212,0.3979982,-0.8884079,0.06733631,48.12153,45.0624,64.36279,
221.019,0.004314498,0.003565915,-0.02377747,0.03257068,-0.0364098,-0.02107979,0.1699141,0.02074149,0.02589542,3.595702,356.6324,358.4628,-0.001528955,0.001567843,0.0006307062,-0.01843633,-0.03226338,-0.04433531,-0.02260415,-0.8397059,0.009160426,51.22392,308.5539,293.7331,-0.0001661938,0.001620982,0.001064139,0.02701235,0.02919438,0.01074839,0.3979988,-0.8884009,0.06732318,48.09942,45.0247,64.32484,
234.817,0.004030398,0.003429476,-0.02335371,0.03067444,-0.04166247,0.007200114,0.1699897,0.02071112,0.02556789,3.558582,356.6444,358.3836,-0.001044682,0.001347626,-0.0002627783,-0.0255446,-0.02808941,-0.04061125,-0.02259751,-0.8396766,0.009161843,51.21254,308.5812,293.7208,0.0006067003,0.001138716,0.0001303204,0.01688374,0.01776258,-0.01027198,0.3979967,-0.8883958,0.06731559,48.08288,45.02248,64.31558,
249.049,0.004240684,0.003082342,-0.02341875,0.02845301,-0.03290313,0.02864708,0.1700149,0.02075914,0.02522868,3.549488,356.6528,358.3439,0.0009881749,0.001693852,0.0002164301,-0.02115157,-0.02190345,-0.04306787,-0.02256592,-0.8396356,0.00917851,51.20556,308.6147,293.7126,0.0006642999,0.0008298745,-9.485809E-05,0.01276674,0.01177791,-0.01286499,0.3979959,-0.8883923,0.06730918,48.06869,45.02765,64.30951,
262.621,0.00442054,0.002679577,-0.02375419,0.01404747,-0.02552876,0.01905069,0.1701204,0.02076173,0.02488977,3.560553,356.6552,358.3639,0.003170305,0.002586028,0.002634791,-0.01144429,-0.01877726,-0.05144536,-0.02252486,-0.8395838,0.009209326,51.20355,308.6688,293.7218,9.834154E-05,0.0005387414,0.0002221907,0.0001125571,0.01154614,-0.0009757789,0.397994,-0.8883902,0.06730656,48.05981,45.03188,64.31213,
276.6,0.004129072,0.002047938,-0.02414902,0.004373217,-0.0240381,0.01144941,0.170148,0.0208177,0.02455813,3.575736,356.6798,358.3617,0.003925717,0.004321827,0.005393671,0.01033759,-0.01973933,-0.04667,-0.02247424,-0.839511,0.009276997,51.19489,308.7365,293.7588,-0.0007568108,0.0001721158,0.0007429808,-0.009827483,0.01018926,0.01800421,0.3979912,-0.8883898,0.067307,48.05733,45.02119,64.31425,
290.639,0.004495907,0.001735732,-0.02458517,0.008488206,-0.01434127,0.01765987,0.1702105,0.02088368,0.02428001,3.554026,356.6824,358.3348,0.003996342,0.005599687,0.007854804,0.02455966,-0.02317722,-0.04121159,-0.02240958,-0.8393881,0.009371987,51.17887,308.8103,293.8129,-0.0008942658,0.0006315267,0.001120188,-0.007785166,0.02049568,0.02272258,0.3979849,-0.8883887,0.06730828,48.04951,44.99734,64.31623,
304.489,0.004548117,0.00228508,-0.02445471,0.01044988,-0.02364536,0.01448933,0.1703256,0.02095073,0.02403152,3.540971,356.7162,358.3284,0.003613105,0.006240778,0.008736608,0.03806712,-0.02101172,-0.03017321,-0.0223502,-0.8392569,0.00947414,51.16285,308.8732,293.8759,-0.0002707633,0.001019053,0.0008083194,0.005226011,0.02250639,0.009716722,0.3979791,-0.8883855,0.06730542,48.03466,44.97879,64.30908,
318.339,0.005005243,0.002574891,-0.02452055,0.01879128,-0.02925552,0.01374403,0.1703653,0.02098271,0.02373052,3.51302,356.762,358.3257,0.003499749,0.005732268,0.008531686,0.03522623,-0.01583346,-0.0293731,-0.02229621,-0.8391398,0.009574456,51.15225,308.9296,293.928,8.51115E-05,0.001084608,0.0005419914,0.02266097,0.01728862,0.002808311,0.3979776,-0.8883818,0.0672996,48.01923,44.96437,64.2897,
332.224,0.004560563,0.002419838,-0.02423664,0.02949297,-0.0377124,0.009711111,0.1704681,0.0209862,0.02337945,3.467096,356.786,358.3283,0.003385151,0.005137465,0.008493013,0.02054537,-0.02096193,-0.03674199,-0.02225921,-0.8390723,0.009669352,51.14069,308.9792,293.9598,0.0004960053,0.001326616,0.0003285831,0.03434742,0.01740586,-0.005511267,0.3979793,-0.888377,0.06728998,47.999,44.94964,64.25643,
346.279,0.004559111,0.002447057,-0.02442027,0.03135525,-0.03192514,0.006388397,0.1705393,0.02102309,0.02302969,3.450284,356.8106,358.3344,0.002615433,0.004510462,0.00867171,0.0139459,-0.02575388,-0.04007247,-0.02222517,-0.8389934,0.009792522,51.1262,309.0432,293.9965,0.0009588491,0.001284846,-8.997781E-05,0.02823221,0.01607228,-0.01746871,0.3979816,-0.8883713,0.06727874,47.97839,44.94976,64.23382,
359.958,0.004223103,0.002319858,-0.02453626,0.02855554,-0.02935246,0.004221371,0.1706276,0.02104092,0.02271992,3.430609,356.818,358.3264,0.001772467,0.004474248,0.009052711,0.01667155,-0.02913049,-0.04194694,-0.02219644,-0.8389021,0.009896504,51.10958,309.1003,294.0319,0.001530918,0.001461388,-0.0004787724,0.009116806,0.02282441,-0.03273517,0.39798,-0.8883676,0.06727324,47.95797,44.97209,64.24241,
374.263,0.003974779,0.002103265,-0.02459201,0.0233399,-0.02497533,0.005213014,0.1707066,0.02104762,0.02240342,3.423197,356.8201,358.3159,0.0003919846,0.00453529,0.008718342,0.01772522,-0.03344646,-0.03242811,-0.02217048,-0.8387931,0.01001531,51.08293,309.1531,294.0659,0.001870297,0.001930289,-0.0005063507,-0.004010101,0.03540434,-0.04106873,0.3979723,-0.8883623,0.06726739,47.92044,45.02073,64.27682,
388.273,0.00341451,0.002071583,-0.02470225,0.01730854,-0.02128787,0.00383746,0.1707228,0.02106518,0.02212209,3.411946,356.8417,358.3245,-3.166846E-05,0.004443854,0.008073464,0.01506167,-0.03192727,-0.02945469,-0.02215399,-0.8387078,0.0101083,51.06477,309.1904,294.0875,0.001927313,0.001351932,-0.0008841116,-0.01109685,0.02420934,-0.04460232,0.3979617,-0.8883573,0.0672634,47.89221,45.07546,64.31937,
402.011,0.003379039,0.00223566,-0.02441366,0.02248249,-0.009521535,0.00281518,0.1707631,0.02114648,0.02179742,3.387566,356.8274,358.3282,3.123377E-05,0.004313077,0.007430785,0.01362704,-0.02934834,-0.0290529,-0.02213684,-0.8386238,0.01019865,51.04916,309.2298,294.1114,0.001658894,0.001300395,-0.000685277,-0.003723601,0.02220495,-0.03752465,0.3979553,-0.8883544,0.06726117,47.87307,45.10605,64.341,
