time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.331,0.1162636,0.3004498,0.02803249,0.8437027,-0.01815379,-0.4220654,0.7603742,0.5413684,0.375541,355.7911,15.3313,1.197927,-0.4880562,-1.315325,-0.3926042,-3.030615,2.297172,2.502066,0.6539376,-0.2101787,0.5453167,1.816676,6.519208,338.0445,0.1002857,1.477494,0.2917661,2.338352,-0.945843,-0.1917526,0.9532787,0.008549191,0.5284081,353.8679,14.01937,347.6216,
12.977,0.1215188,0.1307012,0.02448058,0.7297606,-0.0318951,-0.4635768,0.7621324,0.5381079,0.3757095,355.3583,15.35716,1.360476,-0.5386317,-1.239653,-0.4304401,-1.999502,2.437696,2.822904,0.6474524,-0.2240048,0.5389898,3.081802,4.657915,335.2677,0.0502365,1.441357,0.2697029,2.270021,-0.769801,-0.6503567,0.9516503,0.02571739,0.5314982,351.7257,13.85697,348.1261,
26.407,0.1236879,-0.04617848,0.01826474,0.5118767,-0.05297751,-0.393915,0.7637439,0.5325739,0.3756091,355.3157,15.41861,1.469928,-0.5893399,-1.184718,-0.4179161,-1.752181,2.784368,2.35712,0.6403574,-0.2361418,0.5350364,5.128557,2.236221,334.4462,-0.05394911,1.435235,0.2245376,2.691075,-0.03377678,-1.047169,0.9502633,0.04348729,0.5326733,348.8871,11.83368,348.4632,
40.214,0.1227793,-0.2211704,0.00896221,0.265205,-0.06798989,-0.2552643,0.7652697,0.5249787,0.37538,355.5159,15.48834,1.52001,-0.6145861,-1.103678,-0.3804522,-1.716464,3.107391,1.162066,0.6336276,-0.2465119,0.5319437,7.188744,359.8406,335.9653,-0.08480892,1.449214,0.1134987,3.588078,-0.02821149,-1.216336,0.9507971,0.05913997,0.5317512,344.4878,10.70606,348.1016,
54.289,0.1191986,-0.3874447,0.001149945,0.07511456,-0.08613326,-0.1235983,0.7667027,0.5155101,0.375246,355.7408,15.58547,1.545273,-0.5798421,-1.009819,-0.3471432,-1.615804,2.964722,-0.1044535,0.6284497,-0.2562588,0.5283657,8.633415,358.5527,338.6143,-0.05004995,1.415587,-0.007664673,4.24401,-0.3889468,-1.051847,0.9517729,0.07243176,0.5300691,339.9581,10.71016,347.2059,
68.255,0.1147343,-0.5302452,-0.004123122,-0.03065724,-0.103895,-0.05449017,0.768066,0.5043618,0.3751005,355.8621,15.68888,1.59719,-0.4622128,-0.8950892,-0.2832062,-1.317896,2.264347,-1.36588,0.6254339,-0.2666202,0.5264721,8.988729,358.7869,342.1229,0.002280781,1.283936,-0.06633849,4.076581,-0.5146601,-0.6087949,0.9529173,0.08275484,0.5301028,337.0881,11.1125,345.9862,
81.991,0.1097011,-0.6793765,-0.008439545,-0.1148417,-0.1284261,-0.07282283,0.7694668,0.4915727,0.3750193,355.9425,15.79355,1.861909,-0.3415298,-0.8428364,-0.2309791,-0.9725435,1.453973,-1.186778,0.6242111,-0.2773355,0.5244508,9.086508,359.1434,342.8585,0.02317541,1.098668,-0.07107496,3.314209,-0.3886081,-0.4413094,0.9535187,0.09117621,0.5298115,335.7558,11.04502,345.5685,
95.759,0.1067937,-0.7896823,-0.0110928,-0.2556513,-0.1446737,-0.1567053,0.7709077,0.4780395,0.3748881,356.2124,15.84965,2.400058,-0.2363032,-0.7871114,-0.1973165,-0.3653291,0.5496058,-0.2285536,0.6238264,-0.2871,0.5223595,8.139455,359.5356,341.2905,0.03063168,0.9166972,-0.07400268,2.454316,-0.5246645,-0.5232576,0.9536059,0.09821334,0.5291971,334.9413,11.14188,346.1062,
110.026,0.1018656,-0.8802164,-0.01132159,-0.5251008,-0.1597804,-0.2457978,0.7721837,0.4649859,0.3747579,356.8459,15.8687,3.179911,-0.1308009,-0.7169104,-0.1574742,0.2089454,-0.2570083,0.7080513,0.6246246,-0.2953192,0.5204277,6.550354,0.1016201,338.8316,0.0009666383,0.7772542,-0.09463838,2.10864,-0.4814463,-0.7780604,0.9526986,0.1036375,0.5271492,333.5946,10.51883,346.8889,
123.576,0.0900089,-0.9057424,-0.01230548,-0.7467109,-0.1556315,-0.2108433,0.7727964,0.4542997,0.374305,357.633,15.89559,3.672323,-0.02931457,-0.6295885,-0.1090785,0.1941241,-0.770781,0.3552274,0.6247432,-0.3010134,0.5212355,5.884393,1.508254,338.8619,-0.06614561,0.5992544,-0.1321918,1.808003,-0.4594486,-1.352151,0.9517601,0.1060215,0.5252948,332.1953,8.894432,348.8525,
