time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.351,-0.004187227,-0.01138046,-0.0914309,-0.05040566,0.07299125,0.0127191,-0.4300773,0.01117221,-0.6555904,4.879685,8.08009,355.7573,1.538445,0.2392295,0.5204795,-0.3237474,-2.357429,1.543958,-0.7591642,-0.146057,-0.1651922,335.9491,316.9261,13.23939,-1.194801,-0.030114,0.85039,0.03042974,2.472584,-0.3192929,-0.05068744,-0.1305354,-0.2414215,349.614,51.84206,348.1481,
14.404,-0.0030208,-0.008955379,-0.08786329,-0.02812858,0.07805447,0.009863909,-0.4300579,0.01124379,-0.6566054,4.853793,8.020119,355.7592,1.531688,0.2075053,0.4811609,-0.2087284,-2.403543,1.354769,-0.7393681,-0.1439768,-0.1608084,336.1691,318.9809,13.37227,-1.21493,-0.04930605,0.809294,-0.1098611,2.427232,-0.2142875,-0.06727441,-0.1311836,-0.2327813,349.9955,49.97765,348.583,
26.473,-0.001468116,-0.004552195,-0.08371615,0.004610156,0.07620507,0.003958571,-0.4300044,0.01130357,-0.6575828,4.777518,7.961987,355.7433,1.531331,0.1717411,0.4447001,-0.1872463,-2.52446,1.154757,-0.719182,-0.1421911,-0.1570911,336.6497,321.2195,13.38362,-1.253266,-0.05100089,0.7718074,-0.03042752,2.650733,-0.3929628,-0.08412394,-0.1316342,-0.224916,350.0748,47.43594,348.5246,
40.136,2.264511E-05,-0.001528605,-0.07952207,0.02518425,0.07138342,-0.003588308,-0.4299605,0.01128361,-0.6585735,4.73381,7.907723,355.7533,1.538985,0.140099,0.4107511,-0.2344609,-2.70393,1.018651,-0.6990778,-0.1404268,-0.1538195,337.2473,323.7449,13.26099,-1.300887,-0.03551909,0.7357277,0.1227691,3.006267,-0.7004638,-0.101036,-0.1316686,-0.2176811,349.8627,44.2822,348.2602,
53.868,0.002043108,-0.0002684295,-0.07623477,0.01945438,0.07338215,-0.02397669,-0.4298621,0.01132998,-0.6595805,4.749352,7.850168,355.8271,1.551098,0.1137692,0.372075,-0.2918235,-2.898785,0.9801074,-0.67877,-0.139277,-0.1518144,337.8293,326.5272,13.06445,-1.34405,-0.01720639,0.6880707,0.3795482,3.310103,-1.014251,-0.118446,-0.1321618,-0.2117854,349.4276,40.92476,347.7627,
67.995,0.005237181,0.0008898781,-0.07234012,0.02422219,0.0777116,-0.03672392,-0.429694,0.01138541,-0.6604373,4.70209,7.791265,355.8658,1.55882,0.08786867,0.3270521,-0.3495052,-3.077343,0.9186575,-0.6592984,-0.1378276,-0.1496543,338.5496,329.3752,12.8617,-1.374029,-0.01983959,0.6361978,0.635298,3.580504,-1.102315,-0.1349373,-0.1331789,-0.205587,349.2501,37.4753,347.1923,
81.872,0.008920515,0.001738066,-0.06791014,0.02832177,0.06847792,-0.05301069,-0.4294147,0.01143062,-0.6612853,4.64688,7.748174,355.9211,1.555752,0.07863142,0.2628297,-0.3003653,-3.083495,0.9375178,-0.6396937,-0.1364352,-0.1500844,338.991,331.9837,12.75192,-1.382785,-0.04398021,0.5841517,0.7306688,3.742153,-0.9188427,-0.1515914,-0.1343157,-0.200704,349.551,34.21316,346.7801,
95.826,0.01442578,0.002562096,-0.06365401,0.01846047,0.06108829,-0.07199199,-0.4290609,0.01148713,-0.6620271,4.631993,7.740448,356.0186,1.527591,0.09981046,0.1687882,0.01570812,-2.766193,1.090519,-0.6215031,-0.1344517,-0.1507353,338.5483,333.9103,12.95588,-1.375947,-0.07023364,0.53728,0.7089981,3.786698,-0.6777935,-0.1676233,-0.1355368,-0.1960911,350.0717,31.18608,346.4986,
109.428,0.02044579,0.002875572,-0.05860481,0.008532085,0.04724776,-0.08435007,-0.4286343,0.0116016,-0.662644,4.632324,7.750746,356.1022,1.4965,0.1306367,0.06900139,0.3274505,-2.301368,1.394501,-0.6026245,-0.1332726,-0.1535761,337.3896,335.6012,12.91887,-1.341747,-0.08615772,0.4633345,0.6778075,3.557409,-0.5274597,-0.1826841,-0.1367216,-0.192503,350.3982,28.7774,346.2366,
123.383,0.0268394,0.004120196,-0.05312834,0.007090695,0.04308107,-0.09147032,-0.4280626,0.01168257,-0.6632282,4.601863,7.725688,356.1881,1.4739,0.1448746,-0.009753913,0.390303,-1.939632,1.669397,-0.58472,-0.1315899,-0.155055,336.3136,337.4892,12.31988,-1.283281,-0.09158138,0.3812263,0.6684498,3.13375,-0.4412366,-0.1976723,-0.1378061,-0.1910883,350.4879,26.99822,345.9438,
