time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.306,-0.02333163,-0.02801352,-0.1768718,-0.2157592,-2.028009,0.3410872,-0.2998257,-0.01080036,-0.7528613,9.254328,84.4587,353.4978,-0.3980985,-0.2412158,-1.20511,2.24998,-2.907408,-0.6956401,-0.1185779,-0.4176093,-0.8021854,337.941,113.4827,359.0721,-1.844967,-0.4100196,0.08592357,-2.121407,-3.947083,-0.07818769,-0.4465946,-0.4423067,-1.179769,356.6717,185.858,8.303186,
13.118,-0.02924292,-0.02807665,-0.151277,-0.1855174,-1.792085,0.3115709,-0.3003038,-0.01122376,-0.7543542,9.345306,85.51031,353.5582,-0.4336163,-0.2344314,-1.090921,1.67232,-2.57087,-0.8136121,-0.1245095,-0.4196364,-0.8124788,338.2344,115.2808,358.5143,-1.690265,-0.4343957,0.1874355,-2.203214,-3.706416,0.3365332,-0.4622042,-0.4472204,-1.175527,358.3338,188.644,8.08938,
26.374,-0.03341741,-0.02857395,-0.127238,-0.1478457,-1.555045,0.2871774,-0.3007548,-0.0116581,-0.7556063,9.457577,86.39819,353.6488,-0.4562748,-0.2130257,-0.9607745,1.254348,-2.261642,-0.7169524,-0.1305228,-0.421548,-0.8207808,338.2541,116.6945,358.2613,-1.510499,-0.4549387,0.2701235,-2.127741,-3.360679,0.9159629,-0.4751739,-0.4522753,-1.170561,0.1156705,190.9588,7.31053,
40.407,-0.0361884,-0.02827985,-0.1056677,-0.09757021,-1.341839,0.2541813,-0.3012463,-0.0119516,-0.756524,9.608133,87.15423,353.6915,-0.4622067,-0.191086,-0.8297871,1.101635,-2.005949,-0.5770949,-0.1357715,-0.4231872,-0.8277306,338.3525,117.9269,358.4738,-1.298217,-0.4621083,0.3329035,-1.853655,-2.862895,1.435784,-0.4849184,-0.4571942,-1.165637,1.740451,192.5419,6.11401,
54.344,-0.03782,-0.02882159,-0.08569064,-0.05992203,-1.153706,0.2330833,-0.3017297,-0.01235494,-0.7571334,9.724382,87.79915,353.7877,-0.4509157,-0.1718947,-0.7001791,1.118186,-1.752854,-0.4388255,-0.1408803,-0.4249597,-0.8327897,338.5836,118.9159,359.0883,-1.06163,-0.4578314,0.3731953,-1.521294,-2.290508,1.789376,-0.4913264,-0.4620143,-1.160039,3.180209,193.5006,4.771377,
68.054,-0.03978673,-0.02891571,-0.06441487,-0.01943159,-0.9457409,0.230494,-0.3024018,-0.01269791,-0.75744,9.873787,88.25508,353.9466,-0.4221404,-0.155276,-0.5709827,1.124112,-1.439099,-0.3427807,-0.144697,-0.4261279,-0.8368922,338.9078,119.5411,359.7801,-0.7718446,-0.4505928,0.3889589,-1.270104,-1.563108,1.952206,-0.4934924,-0.4668609,-1.155859,4.55266,193.6248,3.467862,
81.978,-0.04096718,-0.02822063,-0.04483348,0.007989107,-0.7707299,0.200381,-0.3030853,-0.01301977,-0.7574407,9.965156,88.5966,353.9887,-0.3903022,-0.1415298,-0.4626909,1.031752,-1.163034,-0.2647064,-0.148811,-0.4275603,-0.8396891,339.1175,119.9843,0.3005925,-0.5497625,-0.4356743,0.3851892,-1.093881,-1.017483,1.908063,-0.4945019,-0.4711369,-1.151335,5.726363,193.5981,2.464464,
95.721,-0.04121854,-0.02665791,-0.02380826,0.02240627,-0.5935663,0.1518539,-0.3036867,-0.01324984,-0.7571795,10.03763,88.78781,353.9951,-0.338275,-0.1268898,-0.3235208,0.8380942,-0.7957268,-0.1630979,-0.1513504,-0.4286983,-0.8405843,339.2216,119.954,0.6541237,-0.2926663,-0.4006405,0.369212,-0.826275,-0.3846356,1.703699,-0.4916381,-0.4749007,-1.146308,6.340751,192.8139,1.513403,
109.599,-0.04004856,-0.02429722,-0.003122373,0.02894284,-0.4362809,0.1056426,-0.3039629,-0.01353383,-0.7565796,10.08339,88.89259,353.9984,-0.2866491,-0.117855,-0.2068579,0.6373002,-0.4882088,-0.09318012,-0.1541564,-0.4302365,-0.8400325,339.3101,119.8184,0.8607033,-0.01381661,-0.3505072,0.3397316,-0.6020932,0.2406261,1.31833,-0.4852335,-0.4781035,-1.143343,6.568293,191.5374,0.9643888,
123.621,-0.03832006,-0.02123062,0.01722901,0.03725863,-0.2809455,0.06461251,-0.3042423,-0.0137749,-0.7556916,10.11456,88.8483,353.9858,-0.2374516,-0.1128105,-0.1097824,0.4786495,-0.2097097,-0.05372773,-0.1556291,-0.4313278,-0.8391596,339.4564,119.5082,1.023646,0.1808725,-0.3081269,0.31468,-0.4546632,0.632938,0.9835181,-0.4782394,-0.4808728,-1.139709,6.712525,190.3493,0.6114454,
