time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.323,0.015628,0.003601425,0.001065523,0.07277104,-0.4274504,-0.07172021,0.1149037,0.3291636,-0.3303828,4.544931,349.0241,359.8908,0.2458606,-0.1076523,0.1139672,0.03015173,-0.679292,-0.003602026,-0.06685317,-0.06180248,-0.08044773,328.9281,334.6671,22.73895,0.3347788,-0.1523422,-0.1206802,-0.3843737,-0.5725774,0.2522505,0.2082007,-0.00960866,-0.02746388,321.2558,358.7896,345.4944,
14.238,0.01976582,0.003601519,0.0005054802,0.08852731,-0.4639713,-0.1128218,0.1154338,0.3291862,-0.3304229,4.509248,349.4601,0.03382055,0.3218852,-0.08479632,0.1331761,-0.02593502,-0.6108303,0.2805168,-0.06087621,-0.06230748,-0.0783306,328.8155,335.6156,22.26329,0.4176458,-0.1363795,-0.1051895,-0.4952241,-0.6964834,0.335446,0.2161843,-0.01042917,-0.0291683,321.6336,359.6248,345.7012,
25.669,0.02284271,0.003905912,-0.000294969,0.08319906,-0.4924375,-0.1128715,0.1158369,0.3291931,-0.330453,4.466689,349.8972,0.06179969,0.401601,-0.0601836,0.1534463,-0.03783537,-0.65075,0.5669103,-0.05392928,-0.06240999,-0.07597926,328.6716,336.9019,21.74231,0.4894193,-0.1167497,-0.1149654,-0.3811451,-0.5919753,0.501261,0.224684,-0.0115299,-0.03132324,321.583,0.5475075,345.2891,
39.032,0.02570539,0.004362807,-0.00122777,0.0606667,-0.5259939,-0.09345273,0.1163597,0.3292847,-0.3305244,4.478758,350.3782,0.0498698,0.4837334,-0.03355833,0.1704063,0.05291358,-0.7916216,0.8669431,-0.04616706,-0.06244216,-0.07351311,328.4098,338.5715,21.30686,0.5853394,-0.09636018,-0.1232845,-0.3579048,-0.5980447,0.7832493,0.234546,-0.01249606,-0.03300898,321.5775,2.061768,344.587,
53.166,0.03082442,0.004993069,-0.002746754,0.02760077,-0.57578,-0.08913997,0.1170226,0.3293661,-0.3306246,4.535221,350.9317,0.07285506,0.5593073,-0.00969595,0.1871534,0.09644958,-0.8921714,1.102303,-0.03779056,-0.06179237,-0.07038756,328.187,340.3631,20.7396,0.6744128,-0.08301693,-0.1253414,-0.4623474,-0.7798885,1.035571,0.2446361,-0.01295212,-0.03448468,321.8221,3.965079,344.1192,
67.136,0.03682157,0.004826411,-0.004393207,0.009336671,-0.6230562,-0.1018821,0.1177126,0.3293813,-0.3307443,4.568056,351.5252,0.1272269,0.6266877,0.01097587,0.2028078,0.1172189,-0.9379864,1.266784,-0.0284133,-0.06142539,-0.06798555,327.9859,342.1411,20.08531,0.7418309,-0.06991068,-0.1258428,-0.6139098,-1.055321,1.10323,0.2556841,-0.01300144,-0.03761227,322.3073,5.643796,344.2682,
80.902,0.04231236,0.003721868,-0.006039969,0.002533057,-0.6679984,-0.1061456,0.1184933,0.3292985,-0.3309119,4.585875,352.1432,0.1650964,0.6898128,0.03066146,0.2147774,0.2109627,-1.001336,1.393777,-0.01858141,-0.06047621,-0.06446512,327.7061,343.995,19.52709,0.8161372,-0.05153837,-0.1638501,-0.4977992,-1.257656,1.26036,0.2676527,-0.01315972,-0.0404498,322.2353,7.598524,344.1415,
95.047,0.04836076,0.001443583,-0.007671769,-0.008013547,-0.7349821,-0.08326551,0.1193702,0.3292343,-0.3310599,4.600896,352.8482,0.1047556,0.7459661,0.05299551,0.2268682,0.2706611,-1.077366,1.425615,-0.008038247,-0.0587947,-0.06116496,327.5507,345.7649,19.08694,0.8818778,-0.02647218,-0.2084546,-0.3590995,-1.369707,1.316282,0.2807203,-0.01309959,-0.04511192,322.054,9.348296,344.039,
109.099,0.0540018,0.0002889137,-0.008175356,-0.01638615,-0.8211624,-0.05513058,0.1203675,0.3293117,-0.3311659,4.616348,353.6535,0.02458161,0.8026339,0.07989264,0.2321803,0.4638098,-1.201146,1.425731,0.003498424,-0.05767135,-0.05847607,327.1948,347.5484,18.97981,0.9436587,-0.005086303,-0.2547328,-0.2678234,-1.46891,1.387267,0.2939875,-0.01228363,-0.04901418,321.9234,11.23998,343.9117,
122.57,0.0624358,0.001015685,-0.008473087,-0.01011701,-0.9152808,-0.05294801,0.1214769,0.3293975,-0.3312227,4.59866,354.5656,0.01936251,0.854874,0.1023339,0.2358823,0.6172403,-1.339738,1.404726,0.01548068,-0.0558302,-0.0551344,326.9016,349.3948,18.97127,1.004371,0.02093008,-0.308128,-0.1780882,-1.71352,1.47934,0.3082993,-0.01147926,-0.05523536,321.6758,13.37507,344.0195,
136.295,0.07153743,0.002792194,-0.008572575,0.0138316,-1.001771,-0.09825767,0.1227127,0.3294564,-0.331386,4.574895,355.5065,0.1477519,0.9442237,0.1338105,0.2366011,0.8363724,-1.603359,1.413841,0.0297336,-0.05339751,-0.05172138,326.5729,351.5615,19.19228,1.060283,0.04472007,-0.371366,-0.02834778,-1.989531,1.584303,0.32276,-0.01044793,-0.06112038,321.2219,15.77192,344.1713,
150.598,0.07849263,0.003281124,-0.008799694,0.03124175,-1.057985,-0.1449026,0.1239693,0.3293996,-0.3315673,4.55411,356.4451,0.2678055,1.021542,0.1536299,0.2297171,0.9958516,-1.767916,1.462565,0.04431612,-0.05090418,-0.04826534,326.2245,353.8687,19.21122,1.10997,0.06406443,-0.4289804,0.01025081,-2.27304,1.665189,0.3380602,-0.009087272,-0.06830363,320.9304,18.20309,344.5991,
