time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.316,0.003733099,0.0009758957,-0.009189705,0.01713951,-0.009046512,-0.001429445,0.04122347,0.06513551,1.663021,353.7815,1.157786,357.1793,0.002903782,0.002369147,-0.001701946,0.006914366,0.006559839,-0.002690278,-0.1030551,-0.7790427,1.730342,47.44136,345.1123,330.9607,0.01040631,-0.001980033,-0.00541147,-0.1247281,0.01586431,0.01030507,0.2156582,-0.7812291,1.719677,54.22869,23.94782,45.8644,
13.005,0.004433013,0.000960005,-0.01009303,0.01254761,-0.01218905,-0.002807963,0.04130518,0.06514227,1.662852,353.7766,1.169323,357.1847,0.002933349,0.001114188,-0.002720043,-0.001495883,-0.001534749,-0.003034621,-0.1030048,-0.7790059,1.730293,47.4404,345.1157,330.9646,0.009352583,-0.003975703,-0.005670698,-0.1505701,0.06366749,0.0370804,0.2157926,-0.7811907,1.719668,54.28174,23.95628,46.06799,
26.624,0.005047288,0.0006821217,-0.01053046,0.0182613,-0.008721829,0.0006468729,0.0413903,0.06514338,1.662704,353.7464,1.167067,357.175,0.003238392,-0.0005921375,-0.00357747,-0.01181826,-0.01301107,-0.008479022,-0.1029318,-0.7789807,1.730215,47.44213,345.1211,330.9558,0.009396896,-0.001716626,-0.003411784,-0.1186444,0.09700641,0.06716253,0.2159474,-0.7810667,1.719554,54.24299,23.88984,46.16077,
40.255,0.005125778,0.0009310427,-0.01044766,0.01671779,-0.0134082,-0.001596901,0.0414595,0.06517661,1.662595,353.7357,1.19978,357.1829,0.002897267,-0.001312903,-0.00367633,-0.01975489,-0.02417765,-0.002439444,-0.1028811,-0.778976,1.730163,47.44197,345.1211,330.9348,0.01090366,-0.001154412,-0.002483733,-0.09296359,0.07523776,0.05753605,0.216128,-0.7811832,1.719626,54.24646,23.85922,46.18656,
54.397,0.005089863,0.001168795,-0.01004713,0.01783835,-0.01308617,0.0004700182,0.04152697,0.06521019,1.662495,353.7185,1.212425,357.1762,0.00278084,-0.0002868435,-0.00345531,0.001712026,-0.02776475,-0.00834294,-0.1028338,-0.7789725,1.730101,47.43384,345.1266,330.9181,0.01354615,0.001141361,0.0002631792,-0.03406463,0.04185772,0.04121383,0.2162706,-0.7810085,1.719551,54.23551,23.83931,46.16082,
67.941,0.004838888,0.001542821,-0.009638296,0.01337139,-0.01538069,0.003260465,0.04157257,0.06523985,1.662395,353.7301,1.222884,357.1746,0.002382724,-0.0003933951,-0.003252422,-0.000119579,-0.01815945,-0.00415684,-0.1027924,-0.7789626,1.730072,47.43462,345.1207,330.8977,0.0181829,0.001814526,0.00218904,-0.00864439,0.006283721,-0.02008338,0.21646,-0.7810539,1.719659,54.24221,23.89734,46.18466,
81.781,0.004957869,0.001304058,-0.009157079,0.019508,-0.0075487,0.006864091,0.04163176,0.0652495,1.662301,353.697,1.206464,357.1544,0.002080631,-0.000717187,-0.002374969,-0.02378493,-0.01648945,0.007519015,-0.1027406,-0.7789209,1.730034,47.43886,345.1074,330.8685,0.018591,0.00582522,0.006491092,0.04095383,-0.0005968661,-0.02238025,0.2167009,-0.7807425,1.71971,54.20172,23.90758,46.14562,
95.632,0.004530454,0.001670516,-0.008569639,0.01328739,-0.005702776,0.007758697,0.04166186,0.06526408,1.662208,353.6952,1.215307,357.1544,0.00268568,0.002613768,-0.0008867274,0.01758402,-0.004533855,-0.00484131,-0.1026973,-0.7788842,1.730021,47.42778,345.1105,330.8721,0.01645494,0.01235954,0.0107667,0.1188852,0.006542106,0.01057841,0.2170771,-0.780607,1.719831,54.07114,23.81151,45.95675,
109.908,0.004262016,0.001511149,-0.007946538,0.01268493,-0.001027579,0.008969151,0.04169255,0.06525323,1.66212,353.6849,1.208029,357.1449,0.002727137,0.002574117,0.0002535156,-0.003454792,0.0004996792,0.008983565,-0.1026511,-0.7788246,1.73002,47.42729,345.1025,330.8655,0.01609038,0.01083111,0.01143691,0.08476465,-0.001158579,-0.02982495,0.217193,-0.7807039,1.720127,54.06317,23.8897,45.98531,
123.414,0.004145584,0.001308817,-0.007296234,0.009933048,0.003631969,0.009164166,0.04173809,0.06524929,1.662037,353.6815,1.197962,357.1368,0.003720111,0.005559879,0.001501859,0.03430316,0.009658233,-0.007316175,-0.1025908,-0.778757,1.730048,47.40849,345.115,330.894,0.01465221,0.01202995,0.01280515,0.09680684,0.009829657,-0.04042503,0.2172384,-0.7800274,1.720088,53.9814,23.91886,45.94341,
