time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.316,0.03868866,0.01579672,0.2362611,0.1789882,2.114455,0.07602304,-0.1744649,0.0001481473,-0.5343235,7.635633,86.00752,355.9922,-0.1156432,-0.007458853,1.067707,-1.444891,2.343301,-0.265993,0.03114399,-0.370463,-0.4341038,330.2574,80.79862,2.4213,1.190379,0.1484019,0.4423472,-0.07670909,3.251992,0.3481603,-0.1253323,-0.3515888,-0.8626872,354.1816,140.7818,355.0977,
13.06,0.03171941,0.01740507,0.2485081,0.1824113,2.226584,0.07332463,-0.1743234,0.000448972,-0.5305254,7.558081,84.0832,356.1454,-0.1631872,-0.01873792,1.112901,-1.45533,2.504306,-0.3077091,0.02771401,-0.3709458,-0.4195469,330.3056,78.26054,2.351514,1.20433,0.1484678,0.503649,-0.04991527,3.319533,0.41364,-0.1105221,-0.3497702,-0.8559142,353.8167,137.9993,355.4574,
26.203,0.02293454,0.01860128,0.2617114,0.1957958,2.331462,0.07222136,-0.174412,0.0006977022,-0.5265431,7.510771,82.07887,356.2938,-0.2111862,-0.02670959,1.141628,-1.447049,2.601804,-0.3694156,0.02366125,-0.3714729,-0.4051012,330.3469,75.76756,2.244822,1.205375,0.155362,0.558933,-0.1187183,3.36256,0.5546826,-0.09586544,-0.3480702,-0.848753,353.2633,135.1952,355.6566,
40.198,0.01210696,0.018234,0.2740431,0.2166697,2.435924,0.07526874,-0.1747071,0.0008581579,-0.5224926,7.482319,79.97884,356.4423,-0.273157,-0.03355703,1.162364,-1.413019,2.675337,-0.4723371,0.01865576,-0.3719498,-0.3904235,330.389,73.33116,2.019452,1.199839,0.1650246,0.6219161,-0.2268477,3.362669,0.6799667,-0.08106767,-0.3461322,-0.8405315,352.6441,132.448,355.7962,
53.916,-0.0007926985,0.0185097,0.2863265,0.2356465,2.559521,0.09748165,-0.1751881,0.001144409,-0.5183386,7.458586,77.75418,356.6373,-0.3411365,-0.03628873,1.173458,-1.367239,2.752647,-0.61629,0.01203614,-0.3725933,-0.3758688,330.4076,70.90022,1.655849,1.19012,0.1743674,0.6875705,-0.4260419,3.412443,0.7202445,-0.06665233,-0.3438919,-0.8313709,352.0897,129.5568,355.7449,
68.086,-0.01236164,0.0203797,0.2966403,0.2219388,2.688512,0.1329871,-0.1757894,0.001507103,-0.5140089,7.383265,75.41273,356.8824,-0.407486,-0.03508254,1.178602,-1.368884,2.795938,-0.7457923,0.005055562,-0.3731513,-0.3614354,330.3123,68.3896,1.351283,1.172052,0.1850614,0.7555341,-0.6778596,3.450529,0.7413086,-0.052765,-0.3418779,-0.8211913,351.4561,126.6283,355.5283,
81.66,-0.02716492,0.02397733,0.3081985,0.1905444,2.853326,0.1461548,-0.1767175,0.001968414,-0.5094984,7.261961,72.89786,357.0953,-0.4861189,-0.03263277,1.180088,-1.346529,2.852184,-0.8514196,-0.002615973,-0.3731839,-0.346895,330.254,65.82498,1.049406,1.151647,0.1901427,0.8224313,-0.8896461,3.503094,0.6063071,-0.03818402,-0.3395366,-0.8108775,351.0743,123.6437,355.2192,
95.397,-0.04181977,0.02701565,0.3179162,0.172741,2.987345,0.1340858,-0.1778794,0.002399027,-0.5048974,7.138031,70.32108,357.2692,-0.5691949,-0.02700158,1.176125,-1.357697,2.891421,-0.9896532,-0.01264331,-0.3739034,-0.3327431,330.0649,63.18231,0.757028,1.128305,0.1919547,0.8876836,-1.054646,3.5579,0.3757782,-0.02510177,-0.3369825,-0.7989597,350.8664,120.6217,354.7979,
109.909,-0.06075208,0.03054366,0.3274484,0.1785689,3.11887,0.1007702,-0.1794534,0.002891839,-0.5002974,7.021995,67.65318,357.3639,-0.6499982,-0.02354539,1.168365,-1.318226,2.987165,-1.087737,-0.02218296,-0.3737218,-0.3186174,330.0066,60.43274,0.4427599,1.094621,0.1981137,0.9555675,-1.258883,3.587261,0.2138121,-0.01216689,-0.3347929,-0.7863464,350.4707,117.5868,354.2535,
123.678,-0.07942171,0.03260323,0.3335198,0.1914686,3.226456,0.06587207,-0.1812386,0.003320098,-0.4956911,6.891874,64.94912,357.453,-0.7310122,-0.01807744,1.150784,-1.265997,3.033241,-1.216646,-0.03420155,-0.3743774,-0.3053342,329.8564,57.7248,0.07817122,1.061751,0.1954026,1.020069,-1.274253,3.607792,0.02055803,0.001526337,-0.3331109,-0.7736249,350.2979,114.5684,353.8889,
