time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.321,0.03710807,0.01409168,0.08644359,-0.07005106,0.02092076,-0.1997965,0.01483482,0.02641821,-0.04940677,1.081261,1.569848,359.0398,-0.1323679,-1.368928,0.180467,-1.890206,-2.797194,-0.5609013,-0.1879202,-0.1633609,0.1182772,292.2744,288.5672,49.69798,-0.1250017,-1.785187,0.4293897,-4.376465,2.393204,-0.159392,0.1539927,-0.2281514,0.1536922,322.7007,4.258673,347.8765,
12.086,0.03695933,0.02252583,0.09271691,0.02063666,0.03817237,-0.1677519,0.01528305,0.02710268,-0.04776073,0.8090687,1.525837,359.0399,-0.1752247,-1.36564,0.1982408,-1.928026,-3.896481,-0.6733351,-0.1881944,-0.1804737,0.1185717,296.9642,294.1249,45.30521,-0.1621417,-1.739823,0.3310087,-4.089267,0.3375912,-0.2281753,0.1506384,-0.2486983,0.1532371,324.7034,4.239321,351.3722,
25.104,0.03602302,0.0318195,0.1008743,0.151986,0.03040955,-0.05344646,0.01566863,0.02754787,-0.04610664,0.4703322,1.534207,358.8078,-0.1610678,-1.381977,0.1995571,-1.843509,-4.384692,-0.8164926,-0.187606,-0.1984271,0.1184642,301.1068,298.2345,42.29508,-0.1791885,-1.693322,0.24271,-3.614806,-0.5905326,-0.5635966,0.1488561,-0.2688786,0.1528655,326.3772,3.557562,354.2014,
39.28,0.03435775,0.03479904,0.1061683,0.2097956,0.01515714,0.07117368,0.01603079,0.02785736,-0.04455537,0.2748927,1.546189,358.5159,-0.09395612,-1.391894,0.1611201,-1.699374,-3.894727,-1.042053,-0.1853716,-0.2168272,0.1175877,303.6007,300.6821,39.97179,-0.1534785,-1.642737,0.1514479,-3.195456,-0.6917801,-0.6813473,0.1490299,-0.2887034,0.152357,328.0151,2.969453,355.6621,
53.279,0.03136325,0.03309801,0.1099904,0.1994742,0.007607182,0.1703412,0.01636738,0.02815148,-0.04305297,0.207039,1.528433,358.254,0.004501499,-1.381081,0.1090888,-1.698426,-2.635551,-1.447939,-0.1823875,-0.2351281,0.1173403,304.4086,302.2542,36.98674,-0.1136809,-1.630802,0.121819,-3.416116,-0.1602826,-0.4849432,0.1488744,-0.3080373,0.1524065,331.1647,2.718072,355.4778,
67.117,0.02898828,0.02849457,0.1126422,0.1526082,0.006720603,0.2019611,0.01678485,0.02834278,-0.04151988,0.197577,1.516792,358.089,0.06909127,-1.367577,0.09932139,-1.911983,-1.623457,-2.136504,-0.1800525,-0.2524922,0.1176657,305.5492,304.1401,32.6538,-0.06201613,-1.62315,0.08233286,-3.814543,0.9637216,0.02764804,0.1499481,-0.3270549,0.1511941,335.2671,2.296175,353.5057,
81.273,0.02776875,0.02103316,0.1145946,0.1058713,0.000230811,0.2141905,0.01714599,0.02836516,-0.03992027,0.2058124,1.538832,357.9082,0.07460187,-1.374224,0.1151117,-2.045505,-1.287489,-2.665701,-0.1788422,-0.2704118,0.1179836,307.7532,305.9491,28.74643,-0.0311034,-1.615157,0.04339003,-3.961621,1.255854,0.4350272,0.1500236,-0.3460245,0.149785,338.9024,2.341449,352.2523,
94.812,0.02556551,0.01235431,0.1157045,0.0461564,-0.02913304,0.2040859,0.01741177,0.02825278,-0.03837574,0.285,1.623305,357.7852,0.03513169,-1.401037,0.1294507,-1.957387,-1.507011,-3.112107,-0.1786421,-0.2885194,0.1183192,311.1316,307.0493,26.1163,-0.0008674515,-1.593925,-0.01313645,-3.990496,1.093039,0.7335383,0.1503342,-0.3644475,0.146035,342.2733,2.848847,351.476,
108.822,0.02214791,0.004386966,0.1156318,-0.01283093,-0.06042576,0.1961362,0.0175814,0.02815974,-0.03681368,0.4013157,1.724213,357.6447,-0.02590965,-1.454551,0.1522515,-1.756185,-2.323125,-3.472352,-0.1793161,-0.306245,0.1192081,315.9843,308.1099,24.78263,0.02435105,-1.557652,-0.07913654,-3.908385,0.8422433,0.8574122,0.1508484,-0.381467,0.1427115,345.346,3.37293,351.0486,
122.834,0.01651398,-0.0004854165,0.1157462,-0.05616111,-0.09998473,0.1980942,0.01755077,0.02813268,-0.03517908,0.5005948,1.878807,357.4745,-0.05499813,-1.514135,0.1714871,-1.518353,-3.131805,-3.700306,-0.1787385,-0.3258276,0.1194472,321.2168,309.5124,24.04833,0.04054781,-1.498392,-0.1471928,-3.693229,0.7760274,0.8540292,0.1519683,-0.3972319,0.1383678,348.0128,3.493883,350.6647,
