time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.311,-0.01559922,0.01949312,0.01343964,0.2175812,0.06845847,-0.12294,0.2043012,0.04734343,0.1812369,1.365097,356.126,359.2876,-0.01261132,0.3754079,-0.1810157,-0.3015302,0.657792,0.3274446,-0.5499981,-0.1219757,0.1314861,0.7593246,261.749,347.3856,0.02119723,0.2324533,-0.1266236,0.07506678,-0.58898,-0.2721641,0.9587978,-0.1333355,0.1827867,7.383666,101.2482,10.43816,
12.965,-0.01408088,0.01741766,0.01497415,0.2052169,0.06821945,-0.1420916,0.2041294,0.0475176,0.1814711,1.252448,356.0858,359.4611,0.009655952,0.3323674,-0.1152298,-0.3634751,0.2140416,0.21015,-0.5492506,-0.1185847,0.1310383,0.3892303,262.2983,347.5731,0.0220221,0.203162,-0.1024965,0.04222207,-0.4926251,0.0145074,0.9589288,-0.1308947,0.1827734,7.221681,101.4969,10.97056,
26.612,-0.01226435,0.01666467,0.01571309,0.1789924,0.06625854,-0.1395865,0.2039818,0.04781568,0.1816857,1.177451,356.0464,359.5626,0.02323817,0.2959644,-0.06755491,-0.5056112,-0.05301383,0.1024573,-0.5484438,-0.1160928,0.1306581,359.744,262.7968,347.7466,0.01920572,0.2045006,-0.05986062,-0.2249016,-0.2188668,0.3162896,0.9589968,-0.1287039,0.1828358,6.319366,101.2165,11.39256,
40.382,-0.0112175,0.01529596,0.01696804,0.1691565,0.05459202,-0.1114813,0.2037904,0.04789686,0.181989,1.035256,356.0297,359.5985,0.0251001,0.2477657,-0.0360324,-0.4372644,-0.1421408,-0.01733564,-0.5483763,-0.1139563,0.1308014,359.4628,263.101,347.6521,0.01663836,0.2005859,-0.02766769,-0.4251938,-0.03463519,0.4417295,0.9590825,-0.1269542,0.1830631,5.44802,100.9397,11.62868,
54.099,-0.0103535,0.01327527,0.01739561,0.1495143,0.04717761,-0.07473243,0.2036341,0.04802215,0.1821885,0.9662809,356.0027,359.6065,0.02151591,0.2058684,-0.01634613,-0.3166609,-0.1441691,-0.01895565,-0.5482035,-0.112042,0.1310996,359.4159,263.226,347.658,0.01985503,0.1682358,-0.006558988,-0.3053305,0.1204902,0.284602,0.9597974,-0.1260276,0.1830743,5.393702,100.5834,11.51098,
67.979,-0.01031834,0.009616336,0.01727138,0.1300704,0.04139714,-0.04657883,0.203453,0.04798263,0.1824143,0.8926964,355.9816,359.6122,0.02381208,0.157454,0.005599026,-0.1515949,-0.1507854,0.224891,-0.5465986,-0.1104851,0.1318737,359.7194,263.2128,348.1851,0.02789219,0.09946744,0.006690198,0.196865,0.1767454,-0.04699212,0.9605241,-0.1257271,0.1831006,6.549747,100.2825,11.23285,
81.924,-0.008932276,0.004111311,0.01417799,0.08374541,0.05789692,-0.03009289,0.2033991,0.04808819,0.1825616,0.9251331,355.8834,359.6248,0.03420812,0.1339164,0.04399818,-0.0950809,-0.5004566,0.4624546,-0.5454448,-0.1088019,0.1329733,359.9373,264.0257,349.0975,0.02981769,0.04313193,0.01119558,0.5824933,0.08786712,-0.2712246,0.9616514,-0.1251706,0.1832736,7.851717,100.2387,11.04341,
95.75,-0.006577572,-0.001986503,0.0101999,0.02024362,0.07770479,-0.05638851,0.2033758,0.0479067,0.1825926,1.030165,355.8091,359.7269,0.04875992,0.1262516,0.0950934,-0.2127699,-1.012178,0.6992939,-0.5450418,-0.1073229,0.1341917,359.7476,265.5705,350.3769,0.0259162,0.04094354,0.003879796,0.5391442,-0.1883298,-0.06296293,0.96148,-0.123743,0.183674,8.174339,100.7932,11.59052,
110.22,-0.004748852,-0.006909976,0.006618367,-0.03128672,0.09202293,-0.08331127,0.2033662,0.04768497,0.1825743,1.160235,355.7047,359.8269,0.05755786,0.1196328,0.1192521,-0.3393519,-1.187631,0.8406717,-0.5433225,-0.1063795,0.1350998,359.3705,266.7216,351.5099,0.008208939,0.08271157,-0.004160992,-0.002202582,-0.2670467,0.1616035,0.9601615,-0.1219613,0.1837799,7.107801,101.2403,11.84058,
123.486,-0.003145908,-0.01003917,0.002925198,-0.07343821,0.1046567,-0.0603386,0.2033695,0.04746735,0.1824994,1.257903,355.6081,359.7798,0.05604135,0.1026328,0.1210201,-0.3946738,-1.052399,0.8168319,-0.5432563,-0.1060637,0.1362942,359.03,267.2687,352.2245,-0.006575575,0.1101595,-0.007266804,-0.3317412,-0.3913652,0.2566576,0.9600221,-0.1209463,0.1844797,6.154351,101.829,11.97835,
