time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.313,0.02039776,-0.0008437997,-0.0004076863,-0.003153877,-0.1334968,0.04115633,-0.4239816,0.01279053,-0.6491703,4.709099,6.631956,357.6187,-1.202243,-0.2356694,0.08977203,-0.7511765,1.764134,-0.7133049,-0.5863839,-0.1906585,-0.1143174,353.0546,344.3387,12.64904,1.036193,-0.1287518,-0.188746,-0.9141709,-1.2421,-0.1576286,-0.18782,-0.188517,-0.1529516,2.745488,18.71149,348.0535,
13.069,0.01900689,0.001958104,0.004510244,0.0236578,-0.1038624,0.009054651,-0.4236554,0.01271588,-0.649187,4.63083,6.64854,357.665,-1.281035,-0.2597128,0.06431647,-0.7857999,1.797339,-0.8638936,-0.6048146,-0.1944114,-0.1136339,353.7491,342.5578,13.0065,1.097243,-0.1376766,-0.2205841,-1.033751,-1.336452,-0.4092077,-0.1719218,-0.1899943,-0.1572653,2.894743,20.13681,349.231,
26.482,0.01731564,0.004591769,0.01036427,0.03924904,-0.07408747,-0.004262557,-0.4235217,0.01292214,-0.6486514,4.585043,6.659864,357.6551,-1.353364,-0.2785117,0.03246153,-0.8056506,1.856947,-0.9228737,-0.6240766,-0.1982076,-0.1135536,354.3925,340.7403,13.21674,1.164192,-0.1209623,-0.272017,-0.8248049,-1.545555,-0.6080831,-0.1550929,-0.1917029,-0.1626357,2.26716,21.73143,349.9754,
40.433,0.01494184,0.00612313,0.01712477,0.05677754,-0.05837563,0.0003931878,-0.4233861,0.01297534,-0.6482078,4.508549,6.679259,357.6109,-1.421375,-0.2904542,-0.007482368,-0.8077649,1.951097,-0.9098895,-0.6441494,-0.201993,-0.1141617,354.9168,338.8359,13.27626,1.229187,-0.1102223,-0.3215366,-0.7375441,-1.734166,-0.6813525,-0.1376705,-0.193346,-0.1679753,1.786993,23.47148,350.6519,
54.189,0.01330906,0.006917035,0.02422785,0.06537893,-0.03565658,0.001531982,-0.4232661,0.01312697,-0.6476582,4.468587,6.672198,357.603,-1.485787,-0.2982188,-0.05594987,-0.7689411,2.092974,-0.8614193,-0.6647794,-0.2061384,-0.1161331,355.2597,336.784,13.27219,1.294787,-0.1127668,-0.3730044,-0.7369928,-1.848201,-0.5727943,-0.1193507,-0.194988,-0.174578,1.702831,25.21477,351.1421,
67.842,0.01200216,0.006575468,0.03108249,0.06533924,-0.01265813,-0.006407315,-0.4231064,0.01306829,-0.6470093,4.407815,6.632948,357.6201,-1.543782,-0.3096295,-0.1045939,-0.7941415,2.225088,-0.8448823,-0.6860926,-0.2103138,-0.1175362,355.7022,334.6237,13.1781,1.344234,-0.111045,-0.4187596,-0.6224322,-1.866125,-0.3834693,-0.1004505,-0.1963067,-0.1809903,1.657431,26.75589,351.2382,
82.043,0.01010565,0.003907041,0.0378308,0.03288975,0.01178619,-0.008210854,-0.4230072,0.01294544,-0.6463801,4.455754,6.580805,357.6366,-1.591203,-0.3267999,-0.1542743,-0.7957606,2.293446,-0.9072014,-0.7074801,-0.2149474,-0.1210088,356.2719,332.4816,13.2056,1.393706,-0.1050114,-0.4714608,-0.525052,-1.989057,-0.2766984,-0.08151395,-0.1977082,-0.1893045,1.484377,28.55291,351.305,
96.147,0.008445079,-0.0004341863,0.04296031,-0.0153332,0.02793577,0.005166197,-0.4229048,0.01287314,-0.6456451,4.577421,6.545037,357.6284,-1.63097,-0.34876,-0.2089882,-0.829093,2.338754,-1.02456,-0.7297609,-0.2195845,-0.1238374,357.0612,330.3128,13.25257,1.439079,-0.1039319,-0.5283089,-0.5261045,-2.1696,-0.2120494,-0.06202582,-0.199441,-0.1969913,1.371628,30.62312,351.5154,
109.942,0.007097289,-0.00331244,0.04843787,-0.04008021,0.03595408,0.03293186,-0.4228281,0.01290068,-0.6447968,4.648562,6.502838,357.5595,-1.666388,-0.3624327,-0.2741265,-0.7894515,2.467291,-1.090429,-0.751588,-0.2244299,-0.1293355,357.6835,327.932,13.34355,1.476517,-0.1063525,-0.5821124,-0.590027,-2.33335,-0.1158248,-0.04228853,-0.2006559,-0.2053991,1.429692,32.82747,351.8009,
123.996,0.005514596,-0.00446721,0.05452539,-0.04678192,0.03435059,0.04732807,-0.4227644,0.01283345,-0.6438237,4.689458,6.481295,357.5239,-1.688838,-0.3762749,-0.3398176,-0.779126,2.539541,-1.162862,-0.7739621,-0.2292949,-0.1339525,358.4116,325.5739,13.38306,1.501208,-0.1049261,-0.6381362,-0.6329733,-2.483262,-0.09572534,-0.02309272,-0.2021068,-0.2156252,1.338548,35.12149,352.1623,
