,time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.31,-0.004914098,0.001755585,0.01721323,0.003473486,-0.01248367,-0.009688126,0.394267,0.8348858,-0.46322,351.9328,354.6497,0.691146,0.03848767,-0.005935588,0.008399316,0.1137963,0.1550516,0.002436029,0.162904,0.07551423,-0.5356798,29.1425,37.23219,171.3365,-0.03815685,0.01714958,-0.005507379,0.6069539,-0.1268184,-0.2381101,0.7418864,0.1343442,-0.3975514,25.08538,333.9818,212.62,
13.002,-0.005478369,0.002179429,0.0208175,0.001371712,-0.01360607,-0.009801747,0.3941445,0.8349698,-0.4626893,351.9375,354.6605,0.7009927,0.03385759,-0.004049771,0.01213358,0.05968938,0.1167218,-0.01813254,0.1629484,0.07540432,-0.5355131,29.08938,37.19415,171.3748,-0.0430185,0.01011422,-0.006512789,0.6495387,-0.1412913,-0.2190455,0.7413998,0.1344329,-0.3974504,25.42846,333.5659,212.8109,
26.514,-0.006267665,0.003579652,0.02490545,0.01789655,-0.01299357,-0.01102431,0.3940346,0.8350912,-0.4622132,351.8844,354.6612,0.7236554,0.0293675,-0.001791514,0.01527295,0.04023314,0.09433768,-0.01914615,0.1630866,0.07534904,-0.5352425,29.07703,37.22039,171.3981,-0.04425757,0.00848742,-0.005040605,0.5652553,-0.1762259,-0.2005958,0.741012,0.1345849,-0.3973841,25.51185,333.2586,212.9457,
40.216,-0.006526733,0.005261559,0.0293246,0.04352671,-0.00463328,-0.01602734,0.3939936,0.8351685,-0.4616864,351.8046,354.6368,0.7625204,0.02518107,0.0009506552,0.01924202,0.03137437,0.09577972,-0.01186588,0.1631419,0.0754361,-0.5349759,29.06269,37.30167,171.4264,-0.04295698,0.005274216,-0.00515515,0.4421909,-0.1803406,-0.1461388,0.7405695,0.1344183,-0.397195,25.51615,333.0583,212.9585,
54.285,-0.007504472,0.005857797,0.03380907,0.05933164,0.001331293,0.001442956,0.3938337,0.8351961,-0.4610722,351.7359,354.639,0.7276756,0.01870815,0.002301676,0.0220434,0.06199399,0.08586378,-0.0001632691,0.1632633,0.07540527,-0.5344388,29.10807,37.39336,171.435,-0.03982705,-0.002004867,-0.004624195,0.3533781,-0.1449337,-0.08838835,0.7403015,0.1343237,-0.3975565,25.5819,332.9272,212.9305,
68.257,-0.007980634,0.00448837,0.03785411,0.0526231,0.009182441,0.0169905,0.3936895,0.8351595,-0.4604377,351.7156,354.635,0.6895634,0.01312796,0.00297504,0.02569313,0.04072543,0.07825981,-0.003054982,0.1632007,0.07530288,-0.5341218,29.09608,37.44903,171.4543,-0.03775471,-0.01253668,-0.005897773,0.3135085,-0.08804075,-0.001074307,0.7397707,0.1339489,-0.397192,25.7581,332.7779,212.7822,
81.747,-0.008494664,0.002028955,0.04184324,0.03546075,0.009453732,0.02124511,0.393555,0.8350989,-0.4597498,351.7288,354.6322,0.6794643,0.004483279,0.001230959,0.02611197,0.04015555,-0.00137384,-0.03718232,0.1631418,0.0754438,-0.5340258,29.15285,37.39053,171.4846,-0.03340399,-0.02334381,-0.004132562,0.1698144,-0.06109502,0.105386,0.7397627,0.133022,-0.3973998,25.72262,332.7368,212.4833,
95.823,-0.009255853,-0.001658204,0.04712834,0.01609299,0.00995528,0.01471287,0.39335,0.8349949,-0.458913,351.7421,354.6255,0.6741294,-0.0001654373,-0.000952275,0.0293902,-0.03193714,-0.03965051,-0.08366983,0.1632011,0.07492089,-0.5331587,29.11208,37.30882,171.5906,-0.01728097,-0.03800434,-0.005369958,-0.09618174,0.06961654,0.2647297,0.739859,0.1321321,-0.3982024,25.57168,333.1125,211.9626,
110.051,-0.009961556,-0.004443046,0.05252246,0.004364992,0.01870461,0.006166912,0.393178,0.8349138,-0.4580058,351.7543,354.5889,0.683002,-0.003475175,-0.004449138,0.03076283,-0.04615099,-0.06382343,-0.1135297,0.162899,0.07527225,-0.5331788,29.10697,37.21694,171.7179,0.003005833,-0.05402011,-0.003970348,-0.5148677,0.1605482,0.5048143,0.7399493,0.1301016,-0.3979369,24.97298,333.736,211.0623,
123.505,-0.01066262,-0.005478256,0.05864009,-0.001490697,0.02682091,-0.004369227,0.3930011,0.8348761,-0.4569505,351.7636,354.5483,0.6959577,-0.001059378,-0.006555917,0.03207149,-0.01372421,-0.01703275,-0.1049363,0.1631712,0.07452288,-0.5319335,29.11806,37.28622,171.8046,0.01069453,-0.05806072,6.617885e-05,-0.7674099,0.1401589,0.5609632,0.7399101,0.1293459,-0.3990094,24.22573,334.2549,210.393,
137.566,-0.01142944,-0.004777334,0.06633749,-0.0002623046,0.04066045,-0.002631164,0.392839,0.8348508,-0.4558358,351.7435,354.4965,0.6775686,0.004002127,-0.006361497,0.03528211,0.04436066,0.07440306,-0.05115595,0.1628454,0.07501031,-0.5317585,29.14771,37.51354,171.856,0.009808877,-0.06156272,-0.006371779,-0.7679976,0.1283548,0.590221,0.739476,0.1288213,-0.3988883,23.80144,334.4799,209.7932,
151.518,-0.0122457,-0.004498723,0.07413089,0.02507519,0.05380224,0.009047464,0.3926407,0.8347689,-0.4545398,351.6649,354.4357,0.6495199,0.008450389,-0.004104929,0.03586713,0.1607235,0.1525364,0.007303687,0.1630411,0.07484664,-0.5303506,29.34398,37.93979,171.8739,0.006396067,-0.04518293,-0.02018864,-0.6265392,0.1928524,0.4444382,0.739064,0.1292307,-0.4002663,23.74503,334.8304,209.7188,
165.205,-0.01248288,-0.005622103,0.08180581,0.04957256,0.06593572,-0.001876453,0.3925264,0.8345758,-0.4532074,351.5906,354.3545,0.693038,0.01483514,0.001570677,0.03903628,0.1855244,0.2128157,0.05845781,0.1631145,0.07523437,-0.5298801,29.39489,38.27719,171.8269,-0.003254097,-0.03071239,-0.03906,-0.2996699,0.2742738,0.262486,0.7384517,0.1295578,-0.4009069,24.21097,335.0085,209.9263,
179.282,-0.01274899,-0.009305691,0.08926135,0.06279062,0.07563935,-0.009951194,0.392374,0.834224,-0.4517446,351.5258,354.2779,0.7103813,0.02160751,0.005215501,0.0385293,0.2214281,0.2446919,0.06954333,0.1635173,0.07525202,-0.5290459,29.50293,38.61975,171.8383,-0.02663343,-0.02807257,-0.0470698,0.0370943,0.1778292,0.1386466,0.7375529,0.1290383,-0.401251,24.67909,334.672,210.0789,
193.307,-0.01342438,-0.01276375,0.09485403,0.04964146,0.08428124,0.01533019,0.392162,0.834003,-0.4503801,351.5198,354.2245,0.6165513,0.03198633,0.004883282,0.03716054,0.238934,0.3070354,0.0722471,0.1640231,0.07525744,-0.5284415,29.55447,39.06313,171.8982,-0.0572765,-0.04144539,-0.05113549,0.3630463,0.02769882,0.1092224,0.7362804,0.1282508,-0.4016496,25.22933,333.9534,210.0608,
207.268,-0.01393418,-0.01633478,0.09892822,0.03833956,0.0892886,0.05805147,0.3919563,0.8336765,-0.4489393,351.4759,354.1828,0.4801797,0.04522184,0.002833184,0.03393948,0.2745062,0.3997252,0.06497461,0.1647334,0.07525683,-0.5277555,29.61363,39.67627,172.0322,-0.0905014,-0.05406829,-0.05327164,0.5441115,-0.1486911,0.1399506,0.7345092,0.1275756,-0.4020891,25.59822,333.0849,209.8534,
220.955,-0.01408699,-0.02118136,0.1020848,0.02180908,0.08696234,0.06424699,0.3917462,0.8331881,-0.4474573,351.4867,354.1389,0.4441661,0.06453346,-0.002395244,0.03107488,0.3749974,0.5481805,0.1163757,0.1656003,0.07509939,-0.5268055,29.72958,40.55652,172.088,-0.1178509,-0.05600949,-0.06229588,0.6471903,-0.2584185,0.1374428,0.7326128,0.1274502,-0.403194,25.92802,332.2874,209.7127,
235.024,-0.01410431,-0.02676805,0.1034199,-0.01640878,0.08822127,0.0438211,0.3915641,0.8325828,-0.4460212,351.5785,354.0593,0.434665,0.07353196,-0.006116042,0.0303893,0.4463197,0.5998296,0.1421061,0.166428,0.0749983,-0.5259266,29.90103,41.31113,172.1179,-0.1362523,-0.04832099,-0.07322551,0.626143,-0.2876851,0.1202873,0.7304152,0.1274029,-0.4043647,26.13013,331.7446,209.6257,
249.017,-0.01446195,-0.03427637,0.103908,-0.06626283,0.09300214,0.01150175,0.3913442,0.831905,-0.4445993,351.7274,353.9673,0.4435295,0.08058184,-0.01159644,0.0301218,0.4880665,0.6068531,0.1519797,0.1673473,0.07471149,-0.5251364,30.08796,41.99638,172.14,-0.1543375,-0.04277284,-0.08982938,0.5625894,-0.2689853,0.120719,0.7278447,0.1270154,-0.4060277,26.29723,331.3588,209.517,
262.763,-0.01487485,-0.04210123,0.1040295,-0.1073941,0.09901334,-0.02053524,0.3911628,0.8311567,-0.4431771,351.874,353.8638,0.4638442,0.08448664,-0.02011794,0.03148059,0.4570804,0.546143,0.1221554,0.1683546,0.0741863,-0.5244021,30.2216,42.46441,172.2054,-0.1739123,-0.05377702,-0.110515,0.4643116,-0.210632,0.2072595,0.7249462,0.1257484,-0.4079722,26.47318,331.0704,209.1772,
276.712,-0.01497806,-0.04643494,0.1044192,-0.1124036,0.102007,-0.03755421,0.3909658,0.8304932,-0.4417066,351.9566,353.7774,0.4873914,0.08505028,-0.03055398,0.03765893,0.3424604,0.442323,0.08004992,0.1693818,0.07335128,-0.5235088,30.21737,42.67694,172.2758,-0.1911885,-0.07875502,-0.1271449,0.3606933,-0.148908,0.3396114,0.7218658,0.1238039,-0.4100545,26.64098,330.815,208.6358,
290.524,-0.01485321,-0.04877517,0.1060008,-0.06631901,0.1075465,-0.03426009,0.3907829,0.8298156,-0.4401428,351.8889,353.6732,0.4849687,0.08343313,-0.04056586,0.0468943,0.1890137,0.3259574,0.04603281,0.1704118,0.07237843,-0.5226015,30.09061,42.68104,172.3135,-0.2093113,-0.1143305,-0.1427113,0.3037803,-0.113699,0.459739,0.7186341,0.121175,-0.412139,26.83844,330.4988,208.0081,
304.385,-0.01473953,-0.05073723,0.1082495,0.01871001,0.1138375,-0.005613651,0.3905986,0.8289929,-0.4385474,351.6877,353.5931,0.4524405,0.07920841,-0.05092753,0.05662334,0.05304585,0.2065302,0.02215197,0.1712836,0.07116638,-0.5216415,29.9339,42.55018,172.3198,-0.22853,-0.1610581,-0.1558954,0.2525219,-0.06666374,0.5710588,0.7150747,0.1176905,-0.4144307,27.05653,330.2143,207.3176,
317.982,-0.01441736,-0.0585411,0.1108141,0.1528563,0.1200246,0.04209254,0.3903963,0.8276385,-0.4369144,351.2849,353.5126,0.3909028,0.06913492,-0.06195147,0.06805947,-0.07361572,0.07364742,-0.003036793,0.1718054,0.06971477,-0.5205583,29.75587,42.25428,172.3067,-0.2431837,-0.199167,-0.1639016,0.1936962,0.01255045,0.6738029,0.7112727,0.1139457,-0.4167274,27.30273,330.0604,206.5782,
332.075,-0.01369932,-0.07849596,0.1134024,0.3342503,0.1260264,0.08828516,0.3902459,0.8255504,-0.4353002,350.6777,353.4264,0.3696364,0.04916292,-0.0784186,0.08304232,-0.18203,-0.07187396,0.003596898,0.171862,0.0677393,-0.5191973,29.5804,41.77879,172.1732,-0.2622239,-0.2469466,-0.1707,0.1374945,0.1060586,0.7895361,0.7069775,0.1092351,-0.4190601,27.58898,329.998,205.7253,
346.127,-0.01249556,-0.1081941,0.1147841,0.5442497,0.1355698,0.1284974,0.3901582,0.8226161,-0.4336665,349.8232,353.3172,0.3732376,0.02208612,-0.105283,0.09974602,-0.2683841,-0.2226905,-0.002277128,0.1715599,0.06504516,-0.5176524,29.43331,41.15671,172.0208,-0.2863812,-0.2991456,-0.1708623,0.1490039,0.09438573,0.8399129,0.70241,0.1035693,-0.4208779,27.86137,329.7281,204.9107,
359.976,-0.01063956,-0.1529187,0.1157836,0.7900431,0.1531108,0.1780542,0.3900949,0.8186342,-0.4319565,348.7326,353.1978,0.3674943,-0.01035791,-0.1451188,0.1198422,-0.3516128,-0.3636259,-0.007955868,0.1706142,0.06128448,-0.5156653,29.27109,40.41539,171.8401,-0.315287,-0.3590218,-0.1619942,0.2755975,-0.06438638,0.7768654,0.6976991,0.09670833,-0.4221135,28.13216,329.0208,204.2852,
374.152,-0.008387327,-0.2126213,0.1169538,0.974813,0.1668906,0.2269174,0.3900557,0.8136788,-0.4302267,347.6938,353.0926,0.3245874,-0.05247596,-0.1995003,0.1484423,-0.4308548,-0.4901187,0.0107562,0.1688358,0.05619832,-0.5129977,29.07914,39.55387,171.5671,-0.3481713,-0.4325406,-0.1474659,0.5021217,-0.3374197,0.6790769,0.6928456,0.08833916,-0.4228123,28.44563,327.7726,203.7385,
387.902,-0.006292287,-0.2703575,0.1161071,0.9838912,0.1720553,0.2556905,0.3900592,0.8079776,-0.4287828,346.9825,353.0127,0.2228773,-0.09855995,-0.2688268,0.1811209,-0.4441214,-0.5429825,0.0597854,0.1663641,0.04981811,-0.5097466,28.94031,38.80617,171.2259,-0.3755683,-0.5176935,-0.1253605,0.6923864,-0.6132603,0.620243,0.688117,0.07855275,-0.4229628,28.72001,326.2439,203.1336,
401.571,-0.002874862,-0.3377146,0.109745,0.8624316,0.1718471,0.2625878,0.3901379,0.801256,-0.4277363,346.5732,352.9457,0.08804858,-0.1493196,-0.3583875,0.2197294,-0.4019824,-0.5472358,0.1114061,0.1631672,0.04190398,-0.5058668,28.88563,38.18875,170.8658,-0.3922714,-0.6051642,-0.09698995,0.7171589,-0.7878021,0.6461668,0.6831715,0.06763661,-0.4227952,28.84023,324.8309,202.3426,
415.82,0.001152962,-0.4098049,0.09700383,0.7039011,0.1582081,0.2305449,0.3902681,0.7933917,-0.4270199,346.2785,352.8791,0.04294167,-0.1848989,-0.4321436,0.2496096,-0.3645702,-0.5008403,0.07523178,0.1599396,0.03384861,-0.5018842,28.81181,37.75679,170.7413,-0.4054496,-0.6797463,-0.06682811,0.563347,-0.9095542,0.6921233,0.6778076,0.05620729,-0.4224166,28.63055,323.6211,201.4442,
429.443,0.006126545,-0.4802009,0.08232238,0.5146185,0.1444438,0.1207664,0.3904909,0.7848737,-0.425997,346.2352,352.7303,0.197065,-0.214848,-0.4962842,0.2681024,-0.1836493,-0.3374743,0.1311574,0.1561747,0.02559644,-0.4977061,28.9308,37.76686,170.5436,-0.4272747,-0.7270967,-0.03548931,0.4029424,-1.116586,0.583584,0.6717224,0.04499022,-0.4212643,28.08085,322.3371,200.8669,
443.207,0.0113518,-0.5315279,0.08053376,0.1413791,0.1195408,-0.09788712,0.3909033,0.7774337,-0.4245304,347.0069,352.5074,0.5257652,-0.2460829,-0.5406843,0.2834379,0.07665428,-0.04816793,0.3562255,0.1511566,0.01751181,-0.4928968,29.13894,38.27738,169.9839,-0.4790649,-0.751883,-0.01000866,0.5947105,-1.673506,0.2681051,0.6645568,0.03356683,-0.419176,27.46382,320.0029,200.9168,
457.537,0.01657952,-0.5508407,0.08528259,-0.1623311,0.09788436,-0.2518434,0.3913897,0.7701005,-0.4231462,347.6732,352.3408,0.7584867,-0.2829999,-0.5549779,0.3112153,0.2001361,0.2275504,0.5392916,0.1455604,0.009937849,-0.4872335,29.10785,38.89429,169.3813,-0.5511675,-0.7817138,-0.01666571,1.428366,-2.394242,0.1991778,0.6571364,0.02227269,-0.4170522,27.83095,315.8835,200.7621,
471.437,0.02399288,-0.5419871,0.08966565,-0.4714841,0.09457719,-0.3338411,0.3919522,0.7640786,-0.4216639,348.6051,352.1991,0.8193277,-0.3228593,-0.5336717,0.3417087,0.3150172,0.5130346,0.7080966,0.1394795,0.004264932,-0.4813429,29.00118,39.73245,168.7028,-0.6008496,-0.8094832,-0.05061838,2.409808,-2.788575,0.6252825,0.6501915,0.01233888,-0.4154323,29.3553,310.8608,199.5191,
485.191,0.03191835,-0.4960398,0.09231398,-0.7240463,0.1092907,-0.3604744,0.3926239,0.7601685,-0.4207665,349.5998,352.0338,0.8207152,-0.3491778,-0.4634715,0.3610756,0.3345719,0.6821992,0.7661418,0.1334958,0.001608569,-0.4759066,28.79136,40.47977,168.1341,-0.5991343,-0.766436,-0.063921,2.580575,-2.779263,1.073961,0.6446226,0.005789652,-0.4140257,30.43167,306.8134,197.7091,
498.579,0.03892235,-0.4206396,0.07902156,-0.6805032,0.1045352,-0.3097026,0.393388,0.7573918,-0.4206967,349.8111,351.9588,0.8367385,-0.3894926,-0.3112327,0.3768193,0.3104843,0.5225479,0.8487566,0.1268659,0.004073177,-0.4706031,28.77501,40.45651,167.2607,-0.5325097,-0.6449136,-0.02874365,1.954949,-2.234986,1.044664,0.6413149,0.002552394,-0.4123633,30.55859,305.4034,196.741,
512.782,0.04516463,-0.3332489,0.05895573,-0.264056,0.1190057,-0.09702439,0.3941408,0.7551982,-0.4200458,348.9059,351.9283,0.6131607,-0.4703983,-0.1300086,0.3874698,0.5581906,-0.03746244,1.162999,0.1179626,0.008890353,-0.4650487,29.81766,39.35768,165.3008,-0.3727874,-0.4364465,0.04370624,0.8671735,-1.120775,0.7306039,0.641127,0.001599893,-0.4103605,30.14959,306.9899,196.6664,
526.561,0.05011006,-0.2358463,0.0513551,0.1181028,0.1401791,0.09695926,0.3947594,0.7549314,-0.4186755,348.182,351.8889,0.4168409,-0.5870098,0.02565832,0.4148028,0.6645709,-0.5728515,1.389937,0.1064039,0.013285,-0.4582488,30.98545,37.82502,163.1632,-0.2328117,-0.3247438,0.1163654,0.1477103,-0.376909,0.4377866,0.6418352,-0.001356989,-0.4066801,29.72735,308.6082,196.9014,
540.407,0.05279834,-0.1248175,0.05241783,0.2491331,0.1140844,0.1046527,0.3955354,0.7568678,-0.4178825,347.9962,351.8506,0.5402316,-0.7056686,0.141925,0.4585215,0.4557116,-0.6242265,1.410249,0.09323093,0.01775514,-0.4506958,31.16826,36.80735,161.6683,-0.09128134,-0.2311482,0.2289761,-0.6948363,-0.0004792884,0.2903829,0.6443811,-0.003732242,-0.4000267,28.33934,310.378,196.9769,
554.655,0.05415481,-0.005508009,0.0535453,0.2273207,0.08352795,0.04494946,0.3963537,0.7603416,-0.4171781,348.0023,351.7903,0.6515756,-0.8262274,0.2744184,0.5142062,-0.1147287,-0.5190415,1.433355,0.07853454,0.02600062,-0.4430104,30.23399,35.54599,160.313,0.04955119,-0.1078178,0.3943488,-1.540135,0.3848822,0.509119,0.648361,-0.001307715,-0.3901898,26.46619,312.2814,196.1952,
568.761,0.05280594,0.1184111,0.05039671,0.03674643,0.1024351,0.04011595,0.3969318,0.7657061,-0.4168785,348.4042,351.7057,0.4266062,-0.9632713,0.5154362,0.5535326,-0.6780297,-0.5366807,1.568673,0.06266207,0.04167242,-0.4359898,29.01587,33.67553,158.5728,0.1705668,0.08776094,0.5367505,-1.479157,0.5505437,0.2942937,0.6533667,0.008743333,-0.3794838,25.80488,313.5731,196.3736,
582.517,0.0478753,0.2393512,0.04063862,-0.2239371,0.1553569,0.07021163,0.3972619,0.7723962,-0.4168518,348.9838,351.5862,0.05695374,-1.061481,0.7297081,0.5449086,-0.4455833,-0.6897169,1.921466,0.04644849,0.05956779,-0.4297762,29.29053,32.04489,155.9538,0.2780464,0.3348291,0.6339934,-0.7060454,0.2964299,-0.6204866,0.6608647,0.02351326,-0.3681085,26.2801,313.9352,198.6548,
596.694,0.04171798,0.3610647,0.02801656,-0.5410045,0.1760442,0.00401338,0.3976873,0.7813355,-0.4168405,350.0172,351.4537,359.926,-1.170137,1.011867,0.5119219,0.2165312,-0.9427217,2.418295,0.02832818,0.08250131,-0.423962,30.71975,30.54904,152.3865,0.4029548,0.6435539,0.7365828,0.166185,-0.02371487,-1.779658,0.6704995,0.04139578,-0.3549277,27.15829,314.2939,202.663,
