,time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.376,0.00729565,-0.001364492,-0.009665973,-0.02488621,-0.03405826,0.02184471,-0.02458828,0.1571695,-0.5736983,357.3562,2.084554,357.1526,0.002652718,0.006661363,0.02138311,0.01111302,0.05895034,0.05936677,-0.3783283,-0.6364448,-0.5930324,27.80532,5.806261,168.7656,-0.007115142,-0.0006373171,-0.001398337,-0.05838833,-0.209988,-0.2636095,0.2678864,-0.6849704,-0.5242411,18.02481,14.71051,184.6032,
12.764,0.00757623,-0.002573226,-0.0100818,-0.04443916,-0.03855056,0.0244779,-0.02446274,0.1571067,-0.5738514,357.424,2.128334,357.1379,0.002488154,0.005720322,0.02008,0.00805956,0.05352207,0.06037251,-0.3783582,-0.6363876,-0.5927901,27.7961,5.850426,168.7356,-0.008709163,-0.001186151,-0.002015113,-0.07404614,-0.2685426,-0.3672854,0.2678564,-0.6851436,-0.5248854,17.91631,14.37258,184.9707,
25.166,0.007732078,-0.003004602,-0.009868742,-0.05447217,-0.04391626,0.02667006,-0.02433874,0.1570579,-0.5739844,357.4751,2.17708,357.1219,0.002719659,0.0048592,0.01823974,0.004594927,0.04214449,0.04196922,-0.3783606,-0.6363623,-0.5926214,27.79088,5.866827,168.7317,-0.009841117,-0.002424328,-0.003020798,-0.05918336,-0.3044777,-0.429356,0.2678073,-0.6854088,-0.5259402,17.87691,14.03974,185.3212,
39.382,0.008029653,-0.00257098,-0.009355217,-0.04349878,-0.05055838,0.02346037,-0.02421912,0.1570298,-0.5741003,357.4681,2.230431,357.1184,0.003096815,0.003346415,0.01648603,-0.01207241,0.02291254,0.02069088,-0.3783446,-0.6363143,-0.5925081,27.77812,5.8665,168.7324,-0.009904242,-0.002519869,-0.003128897,-0.05434356,-0.3068517,-0.4316791,0.2677851,-0.6856793,-0.5269861,17.82229,13.76867,185.5892,
53.365,0.008246441,-0.001239663,-0.008926843,-0.01925363,-0.06096365,0.01544867,-0.0241028,0.1570424,-0.5742112,357.4323,2.297538,357.1185,0.004462901,0.0008356537,0.0128909,0.01228015,0.001757247,-0.01763058,-0.3782618,-0.6362473,-0.5923404,27.79319,5.867851,168.7543,-0.008980472,-0.003056031,-0.003356317,-0.003078928,-0.2522679,-0.3080898,0.2678442,-0.6858658,-0.5278164,17.91147,13.65932,185.5765,
67.139,0.008097689,0.0003102568,-0.008828691,0.003125232,-0.0689775,0.008338312,-0.02399846,0.1570846,-0.5743346,357.3899,2.367,357.1246,0.00599068,0.0002497774,0.01402578,-0.02194407,0.01337198,-0.02028927,-0.3781463,-0.6362146,-0.592128,27.76854,5.876492,168.7802,-0.004837197,0.00125639,9.982649e-05,-0.06025765,-0.1368592,-0.1333841,0.267946,-0.6859707,-0.5283813,17.82945,13.8996,185.3164,
80.861,0.007511321,0.001041526,-0.008950355,0.0119264,-0.07358755,0.001719858,-0.02391332,0.1571131,-0.574477,357.3759,2.424085,357.13,0.007183569,-0.0005774605,0.01206484,0.01392857,0.01139923,-0.0140508,-0.3780447,-0.6361179,-0.5920262,27.78318,5.887412,168.7941,0.002539906,0.007012229,0.00487377,-0.1854099,0.01370121,-0.03958703,0.2681004,-0.6859964,-0.5286806,17.57711,14.07021,185.2953,
94.928,0.007092185,0.0008011661,-0.009823515,0.004938386,-0.0676917,0.0005491229,-0.02383019,0.157111,-0.574652,357.388,2.464262,357.1277,0.008960873,0.0006698897,0.01458008,-0.005945324,0.04610865,0.01815572,-0.3779377,-0.6361708,-0.5916702,27.75689,5.940103,168.7972,0.01031897,0.009452793,0.007367237,-0.2368902,0.1796366,0.0402697,0.2682543,-0.6860119,-0.528873,17.15547,14.53703,185.2971,
108.75,0.00606177,-0.0002690701,-0.01051638,-0.01127534,-0.06760272,-0.002651842,-0.02377935,0.1570767,-0.5748239,357.4255,2.517785,357.1478,0.009922607,0.0008829357,0.01406509,0.01920851,0.06102833,0.05497818,-0.3777876,-0.635912,-0.5916965,27.7643,6.019895,168.7641,0.01344346,0.007944221,0.006696868,-0.1989982,0.2541679,0.07015494,0.2684117,-0.6860315,-0.5292008,17.02106,14.93625,185.3044,
122.733,0.0056154,-0.001280575,-0.01109498,-0.03007369,-0.05990328,-0.007419842,-0.02371664,0.1570295,-0.5750004,357.4824,2.556909,357.1665,0.01102848,0.001953072,0.01334222,0.02045277,0.07055771,0.05645621,-0.3777153,-0.6360937,-0.5911689,27.75891,6.095901,168.749,0.01173037,0.004262626,0.004120623,-0.05611194,0.277868,0.2197745,0.2686012,-0.6860238,-0.5297132,17.25021,15.24872,184.9583,
