time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.316,-0.8807467,0.1410391,0.1644946,0.07641611,-0.3128636,0.03759942,-0.4033098,-0.3521845,-0.715003,12.81495,294.7166,355.486,-0.5676733,-0.02657664,-0.1836526,-0.00979647,1.249784,-0.2020517,-0.5419345,-1.088743,-0.9369021,67.68895,199.7334,309.3535,-0.7535676,0.04675247,0.1503079,0.6611133,-0.09769815,-0.5310264,-0.4073218,-1.030963,-0.5272375,57.8345,306.5871,336.8466,
12.782,-0.8686003,0.1417139,0.1526101,0.09233172,-0.294716,0.03775228,-0.4149289,-0.3504719,-0.7132006,12.83004,294.9443,355.5538,-0.5719236,-9.463425E-05,-0.1541845,-0.008360088,1.219495,-0.09409425,-0.5511615,-1.088336,-0.9377565,67.78564,197.345,306.9495,-0.7739035,0.07557023,0.1333341,0.5274131,0.05911763,-0.4069769,-0.4192078,-1.029105,-0.5256565,58.12411,307.0326,337.3498,
26.802,-0.857567,0.1384056,0.1401077,0.08112048,-0.2825654,0.02903838,-0.426568,-0.3487,-0.7115393,12.78361,295.154,355.5723,-0.5897397,0.01715207,-0.1227017,0.02116868,1.115384,0.04537091,-0.5608066,-1.087682,-0.9383738,68.00475,195.5341,304.9798,-0.794558,0.1037062,0.1245007,0.3819004,0.02719067,-0.2928302,-0.4306221,-1.027068,-0.5239487,58.11248,307.1392,337.4082,
40.529,-0.8483889,0.1335286,0.1273288,0.05122275,-0.2772096,0.0758656,-0.4382777,-0.3469366,-0.709846,12.59085,295.3524,355.6689,-0.6365482,0.03752744,-0.08103981,0.03370322,0.7815356,0.2107062,-0.5715019,-1.086305,-0.9386953,68.4475,195.436,304.6852,-0.8170733,0.142638,0.1146998,0.1579153,-0.2464784,-0.1541122,-0.441626,-1.024324,-0.5228242,57.55563,306.5825,336.6025,
54.318,-0.8436011,0.1285017,0.1176747,0.02601321,-0.2683667,0.1596344,-0.4499788,-0.3454074,-0.7082148,12.31704,295.5335,355.8384,-0.7027526,0.05990088,-0.05637872,0.03404481,0.3080704,0.1735627,-0.5828406,-1.085173,-0.9392466,68.54546,196.9104,306.1042,-0.8216181,0.153245,0.1055952,0.03987288,-0.3178355,-0.08625183,-0.4532086,-1.023142,-0.5214169,57.23183,306.2476,336.1016,
68.284,-0.8406875,0.1209985,0.1088223,-0.008109828,-0.2646111,0.2187389,-0.4615836,-0.3440354,-0.7068558,12.04339,295.7167,355.9274,-0.7612035,0.07886498,-0.04894866,0.03551228,-0.1010449,-0.01360338,-0.5939377,-1.083366,-0.9396483,68.24026,198.8685,308.0992,-0.81985,0.1409034,0.1026434,0.06413984,-0.1803337,-0.01292993,-0.4646484,-1.021958,-0.519969,57.2236,306.3596,336.3542,
82.345,-0.8368997,0.1096002,0.1003826,-0.02192854,-0.2570019,0.2424529,-0.4730029,-0.3429066,-0.7055955,11.84101,295.8889,356.0313,-0.8025398,0.08915488,-0.0473437,0.01643544,-0.3362161,-0.1753928,-0.6055331,-1.082892,-0.9402336,67.83527,200.5023,309.8304,-0.8170784,0.1190653,0.1096733,0.2283381,-0.06853604,0.1452138,-0.4759697,-1.020855,-0.5186109,57.05825,307.0409,337.3994,
96.294,-0.8319472,0.09633163,0.09248762,-0.008998509,-0.2499182,0.2171648,-0.484426,-0.3419502,-0.7043548,11.73673,296.0854,356.1134,-0.8242852,0.09241556,-0.04578772,-0.01987799,-0.4347833,-0.2688656,-0.6167932,-1.081726,-0.9405836,67.46043,201.7391,311.2085,-0.8180997,0.1020118,0.1165835,0.3396863,-0.04544072,0.2671657,-0.4874768,-1.020291,-0.5170924,56.75245,307.6928,338.3596,
110.526,-0.8280746,0.08155705,0.08625159,-0.008865444,-0.2572181,0.173832,-0.4959311,-0.3411732,-0.7031717,11.63475,296.2954,356.1172,-0.8376349,0.09081659,-0.03976765,-0.106909,-0.5045658,-0.3192285,-0.6277931,-1.079886,-0.9405569,67.14332,202.9301,312.6801,-0.8247086,0.07960896,0.1211241,0.3858194,-0.0554575,0.3473147,-0.4987555,-1.019505,-0.515853,56.37993,308.2243,339.1542,
124.585,-0.8256106,0.06806502,0.08143634,0.002527967,-0.2670018,0.1316189,-0.5074339,-0.3405047,-0.7020001,11.57369,296.5349,356.1621,-0.8372905,0.07738855,-0.02713103,-0.2963818,-0.4816515,-0.2701202,-0.6390988,-1.079627,-0.9406212,67.12334,203.67,313.9694,-0.8319262,0.05879147,0.112087,0.335999,-0.09151022,0.4325289,-0.5100809,-1.019498,-0.5151099,55.93007,308.3318,339.5553,
138.503,-0.8243257,0.05521621,0.07734519,0.04890289,-0.2499121,0.08931955,-0.5188661,-0.3399728,-0.7008214,11.61829,296.7184,356.2755,-0.8288393,0.06479035,-0.0134281,-0.491008,-0.4627473,-0.2270228,-0.6500152,-1.07915,-0.940567,67.1748,204.3681,315.3542,-0.8335903,0.02685672,0.09316884,0.2209534,-0.001563549,0.4122451,-0.5214847,-1.019607,-0.5143372,55.88511,308.1706,339.7462,
152.351,-0.8247604,0.0478739,0.07304867,0.103579,-0.2035258,0.03259925,-0.5303478,-0.339242,-0.6997309,11.76107,296.8482,356.3655,-0.8104234,0.04623242,0.002642473,-0.6624802,-0.3333044,-0.1148129,-0.6607819,-1.079075,-0.9403095,67.4978,204.4197,316.1549,-0.8324,0.00646093,0.07518547,0.05344228,-0.04924586,0.3271713,-0.5330905,-1.020599,-0.5136666,55.75287,307.7203,339.349,
166.55,-0.827967,0.04147819,0.06987022,0.1184504,-0.1731567,0.02252896,-0.5420184,-0.3388248,-0.6987262,11.75705,296.9789,356.4573,-0.7893255,0.03195994,0.01894025,-0.744671,-0.2057628,-0.03075857,-0.6711751,-1.078515,-0.9397423,67.84038,204.2616,316.6697,-0.8315135,-0.01196951,0.05204393,-0.2298169,-0.03828487,0.1938813,-0.5441034,-1.020754,-0.513059,55.87474,306.6167,338.2662,
180.63,-0.8310799,0.03587357,0.0676126,0.1270564,-0.1574301,0.04098022,-0.5535917,-0.3384114,-0.6977115,11.7286,297.12,356.5889,-0.7696564,0.01865993,0.03667953,-0.7911341,-0.06413697,0.1253458,-0.6819667,-1.078529,-0.9392193,68.43217,203.838,316.8159,-0.8290022,-0.0249523,0.03038929,-0.5151565,-0.05933945,0.03090718,-0.5553268,-1.021569,-0.5123871,56.02616,305.1754,336.6732,
