time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
136.456,0.008143099,0.002223349,0.006567356,0.04090024,0.02136094,0.08220384,0.4525679,0.834025,-0.3366231,351.2705,355.2529,359.0983,-0.01091112,0.005420687,0.00839425,-0.04103651,-0.08601252,-0.02997975,0.2145636,0.07692089,-0.3804422,27.24594,42.42336,168.5387,0.0550146,-0.01128742,0.01727238,-0.9628143,0.1495407,0.437081,0.7900318,0.1656618,-0.2196266,16.35283,331.9587,218.603
150.576,0.006861783,0.002664181,0.006941589,0.03149377,0.0185611,0.07452837,0.4526314,0.8340755,-0.3365198,351.2545,355.2566,359.0881,-0.01062576,0.003563275,0.008704384,-0.07529419,-0.08448284,-0.04538614,0.2145584,0.07675982,-0.3801392,27.20783,42.32702,168.5731,0.05131168,-0.01309641,0.01189959,-0.8209878,0.1226643,0.3740071,0.7904539,0.16476,-0.2189436,16.06223,332.1999,218.3412
164.59,0.005612809,0.002026737,0.007172504,0.02640655,0.02680239,0.06750172,0.452686,0.8340819,-0.336418,351.2325,355.2408,359.0303,-0.008813708,0.001404923,0.009312881,-0.09434983,-0.06903104,-0.05556215,0.2143729,0.07686759,-0.3802295,27.15304,42.25553,168.6197,0.04382882,-0.0296804,0.01132927,-0.5722282,0.120176,0.4097816,0.7906172,0.1645739,-0.219243,16.13216,332.122,217.9398
178.574,0.003844713,0.001753954,0.008578401,0.01820939,0.03850832,0.0713184,0.4526914,0.8340954,-0.3362606,351.2253,355.2025,358.9582,-0.007842964,-0.0006205584,0.008089173,-0.0580188,-0.04760516,-0.0412168,0.2143427,0.07675969,-0.3800697,27.14727,42.24339,168.634,0.03556195,-0.02644472,0.001005531,-0.2970957,0.1321456,0.2504033,0.7906227,0.1650341,-0.2196827,16.399,332.0994,218.0274
191.957,0.002881035,0.001387473,0.01077173,0.02804288,0.04113198,0.05973257,0.4526843,0.8341023,-0.3360456,351.1674,355.1797,358.9409,-0.007710214,-0.002910409,0.005869862,-0.003621084,-0.03088817,-0.01636849,0.2142553,0.07680763,-0.3800808,27.16598,42.24397,168.6319,0.0236151,-0.01186068,-0.01167857,-0.0350701,0.06408166,0.01487584,0.7905179,0.1654204,-0.2197663,16.64025,331.8811,218.5073
206.133,0.002627704,0.001014012,0.01379847,0.04662941,0.03159236,0.04690043,0.4526945,0.8341031,-0.3357633,351.0735,355.1723,358.9421,-0.01004697,-0.006105563,0.003920746,0.04356106,-0.05186174,-0.008713663,0.2141313,0.0767762,-0.3799988,27.23459,42.2183,168.6279,0.01337986,-0.006406275,-0.021898,0.199763,0.03810043,-0.144813,0.7909065,0.1655143,-0.2203974,17.04286,331.728,218.9749
219.944,0.002230316,0.0002454724,0.01689182,0.05478509,0.02550302,0.04357733,0.4527166,0.8340924,-0.3354396,351.0353,355.1708,358.9145,-0.01298358,-0.009093539,0.003674699,0.03624555,-0.08712536,-0.02177333,0.2139739,0.07667807,-0.3799712,27.3076,42.14702,168.6306,0.006155842,-0.01289164,-0.02506732,0.3172467,0.03935757,-0.1511618,0.7909043,0.1650937,-0.2205458,17.39448,331.5112,219.1759
233.711,0.001248551,-0.001302081,0.02118251,0.04523116,0.02634254,0.03695978,0.4526553,0.8339784,-0.3348489,351.0313,355.1515,358.8894,-0.01677263,-0.01373905,0.001734812,0.01286119,-0.150793,-0.05081744,0.2136726,0.07644635,-0.3801943,27.42114,41.9471,168.6599,-0.0009146146,-0.02863726,-0.02412708,0.3303762,0.02724425,-0.0624932,0.7908955,0.1642094,-0.2207966,17.61827,331.2798,219.1033
248.002,0.0003438871,-0.004071169,0.02585898,0.03705674,0.03407269,0.02373931,0.4526298,0.8337868,-0.3343314,351.0123,355.1059,358.8967,-0.02051585,-0.01732126,-0.001093287,-0.03880218,-0.2227268,-0.09351402,0.2133845,0.07596299,-0.3804097,27.5178,41.55106,168.7544,-0.003762533,-0.03954977,-0.02351887,0.2419721,0.008990167,0.01176357,0.790826,0.1633548,-0.2211074,17.64337,331.1767,218.962
261.932,-0.0004456155,-0.00714426,0.03071916,0.01918297,0.04005041,-0.001018971,0.4526047,0.8335803,-0.3337446,351.0431,355.0493,358.9377,-0.02599669,-0.01966771,-0.002863933,-0.102748,-0.2998475,-0.1288875,0.2130236,0.07566714,-0.3808118,27.52695,41.09417,168.8434,-0.004856173,-0.04681282,-0.02608791,0.1282019,0.007068912,0.05310968,0.7906339,0.1625656,-0.2216955,17.58031,331.1907,218.8298
275.373,-0.001091956,-0.01104539,0.03732642,-0.005002356,0.05022658,-0.03182914,0.4525676,0.8333151,-0.3329783,351.1084,354.9766,359.0045,-0.03199971,-0.02258052,-0.007472886,-0.1041572,-0.3549156,-0.1620807,0.2125942,0.07531187,-0.3811401,27.63304,40.72146,168.9463,-0.007468138,-0.05526619,-0.03115232,0.04102525,0.02684834,0.0819319,0.790239,0.1615449,-0.2222864,17.5349,331.2601,218.6924
289.676,-0.001657488,-0.01389077,0.04378553,-0.03318672,0.06206109,-0.0583016,0.4525537,0.8330756,-0.3321477,351.2018,354.8746,359.0648,-0.04850838,-0.02497969,-0.00892401,-0.09432374,-0.4077946,-0.1724159,0.2112587,0.0750452,-0.3813349,27.77474,40.31227,169.0022,-0.01618488,-0.06691277,-0.03650337,-0.006914752,0.04411516,0.1333608,0.7894988,0.1603112,-0.2229595,17.52404,331.29,218.4768
303.634,-0.001076944,-0.0153516,0.05121781,-0.06033961,0.08488635,-0.07799391,0.4525748,0.8329466,-0.3312948,351.3019,354.7526,359.1138,-0.07501096,-0.02863582,-0.00552552,-0.08253987,-0.4477314,-0.1469702,0.2096026,0.07464196,-0.3814775,27.92704,39.88202,168.9498,-0.03059699,-0.0793708,-0.04169349,0.01643638,0.04306703,0.1861347,0.7885013,0.1589839,-0.2235936,17.60198,331.1856,218.2305
317.108,-0.0004135016,-0.0156989,0.05883839,-0.05036937,0.09424187,-0.07803865,0.4525891,0.8327667,-0.3302405,351.3111,354.6566,359.1461,-0.1003824,-0.0314073,-0.005352672,-0.07794341,-0.5124441,-0.1977759,0.2078888,0.07445311,-0.3818659,28.12544,39.396,169.0579,-0.05811549,-0.09565327,-0.04925155,0.1261045,0.006531362,0.240715,0.7869243,0.1575184,-0.2243039,17.80083,330.8457,217.9628
331.29,0.000579562,-0.01593111,0.06585046,-0.01752544,0.1045103,-0.06236411,0.4526268,0.8324786,-0.3291081,351.2485,354.5504,359.1527,-0.1239666,-0.0292498,-0.01194094,-0.03431674,-0.5651529,-0.2493476,0.2057762,0.07462808,-0.3824022,28.42987,38.94716,169.2167,-0.08240324,-0.1063566,-0.05414236,0.2513242,-0.03384811,0.2643124,0.785274,0.1560911,-0.2248569,18.07611,330.4077,217.7526
345.326,0.002150696,-0.01969296,0.07301357,0.03943251,0.1177038,-0.04258899,0.4526972,0.8318536,-0.3279042,351.1035,354.4277,359.1614,-0.1615844,-0.01988729,-0.00714466,-0.03329869,-0.6711307,-0.1430883,0.2025486,0.07499705,-0.382267,28.72204,38.19062,168.9159,-0.1117759,-0.1176645,-0.05421658,0.4272058,-0.1083771,0.2676757,0.7832414,0.1544682,-0.2249913,18.44695,329.7437,217.6161
359.373,0.004246898,-0.03005284,0.07810376,0.08881854,0.127693,-0.03896703,0.4528657,0.8308575,-0.3267664,350.9717,354.2969,359.2065,-0.2114813,-0.007569361,0.01283868,-0.06695645,-0.7612484,0.00219515,0.1984307,0.0753006,-0.3814202,28.93726,37.29098,168.3821,-0.1378818,-0.132061,-0.04720982,0.6409854,-0.186456,0.259359,0.7812575,0.1525614,-0.2246945,18.94304,328.8898,217.5502
373.112,0.006520785,-0.04590147,0.07968982,0.1135052,0.1403567,-0.04694516,0.4530733,0.8294621,-0.3257241,350.8725,354.1404,359.2742,-0.2726822,-0.004360357,0.0386411,0.0006442964,-0.838114,0.1319369,0.1930975,0.07554311,-0.3800905,29.37896,36.44525,167.7495,-0.1586327,-0.1490127,-0.02722489,0.7839141,-0.2677979,0.260966,0.7792663,0.1502607,-0.2237691,19.38715,327.9862,217.4686
386.967,0.008836033,-0.073397,0.07734095,0.1629715,0.1627838,-0.04265332,0.4533028,0.8272576,-0.3249579,350.6355,353.9387,359.3073,-0.343493,-0.006360541,0.07106119,0.06031067,-0.9323179,0.2192257,0.1867319,0.07575013,-0.3782145,29.91406,35.5151,167.0783,-0.1622084,-0.1630158,-0.004035898,0.8156113,-0.3220783,0.223643,0.777751,0.1477259,-0.2225201,19.69094,327.2402,217.4727
401.066,0.01079717,-0.1086395,0.06998934,0.2416777,0.1979765,0.001795259,0.4534631,0.8243653,-0.3243432,350.276,353.7421,359.2378,-0.4158735,-0.01027131,0.1055596,0.1055793,-0.9744172,0.3021244,0.179483,0.07584293,-0.3758282,30.4331,34.62918,166.3557,-0.1530216,-0.1761068,0.03674702,0.6513972,-0.3879485,0.1714976,0.7765974,0.1445611,-0.2202368,19.58448,326.7661,217.489
414.846,0.01237335,-0.1496636,0.06024879,0.3414986,0.2304897,0.06254396,0.4536279,0.820639,-0.3238344,349.7722,353.5378,359.1237,-0.4821961,-0.01383362,0.1376661,0.2055573,-0.8465012,0.4815716,0.1711549,0.07596985,-0.3728826,30.87862,34.15714,165.4387,-0.1309125,-0.1911988,0.09436593,0.3730107,-0.4545579,0.1066384,0.7759207,0.1407117,-0.2166382,19.10435,326.5607,217.52
428.738,0.01511919,-0.2004511,0.04913415,0.3739564,0.2722212,0.0872824,0.4539158,0.8164137,-0.3233628,349.4911,353.268,359.0652,-0.5491317,-0.01147463,0.1730288,0.370548,-0.5941575,0.8706589,0.161447,0.0763754,-0.369126,31.23477,34.02847,163.902,-0.1021188,-0.2131989,0.1682113,0.1742003,-0.5457375,0.05829082,0.775865,0.1365791,-0.2113805,18.53494,326.2848,217.5746
442.755,0.01781569,-0.2473989,0.03927997,0.3004825,0.3016991,0.0605481,0.4542783,0.8116776,-0.3231685,349.4693,352.9775,359.0713,-0.6196083,-0.0007943269,0.2124431,0.5698313,-0.3599714,1.264644,0.1507589,0.07714794,-0.3647737,31.59518,34.01969,162.0082,-0.07088602,-0.2374975,0.2559657,0.1458497,-0.6323299,0.01531077,0.7762717,0.1324547,-0.2045766,18.13166,325.7999,217.7091
456.542,0.02156706,-0.287868,0.02641335,0.1405198,0.3333571,0.009081609,0.454735,0.8065935,-0.3233581,349.7304,352.6567,359.0589,-0.6955721,0.01655564,0.2511925,0.7760699,-0.2865714,1.497518,0.1388724,0.07868968,-0.3599622,32.1828,33.89327,160.1238,-0.04172281,-0.2468433,0.3466305,0.1426084,-0.6237357,0.01823969,0.7769071,0.1293599,-0.1969174,17.89897,325.3709,217.7484
470.76,0.02660156,-0.3284068,0.00996417,-0.06611252,0.369126,-0.05618154,0.4553027,0.8013493,-0.3238782,350.1781,352.2885,359.0515,-0.7846742,0.04285049,0.2839217,0.9985003,-0.3846481,1.632704,0.125519,0.08120409,-0.3550496,33.10657,33.53073,158.1612,-0.01151131,-0.2229005,0.4270605,0.084014,-0.5710922,-0.02682931,0.7778107,0.12771,-0.1889841,17.63735,325.1802,217.8871
484.409,0.03088312,-0.3573147,-0.007010858,-0.1702877,0.3974192,-0.09622477,0.4558821,0.7957665,-0.32471,350.4523,351.9308,359.0469,-0.8859335,0.08906839,0.3073424,1.145714,-0.6226419,1.734967,0.1107907,0.08534601,-0.3502803,34.2376,32.75123,156.004,0.02118467,-0.1556179,0.4988794,-0.1534361,-0.5896159,-0.2063136,0.7791151,0.1278089,-0.1803257,16.87479,325.3867,218.3625
498.485,0.03429871,-0.3881851,-0.02900773,-0.1023361,0.4323159,-0.06359721,0.4564568,0.7895179,-0.3257282,350.2305,351.544,358.9471,-1.01363,0.1686325,0.3236006,1.128168,-1.031945,1.900683,0.09421146,0.09116147,-0.3458619,35.4384,31.13653,153.3308,0.06197166,-0.05722953,0.5695698,-0.328221,-0.8045714,-0.5688429,0.7816577,0.129486,-0.1701682,15.71736,325.5753,219.5624
512.353,0.03636283,-0.412921,-0.04462558,0.04481051,0.4628048,-0.0004803371,0.4569603,0.7832311,-0.3262706,349.87,351.1554,358.8423,-1.129141,0.240533,0.3224265,1.06584,-1.407651,2.017655,0.0766598,0.09726639,-0.341769,36.692,29.24399,150.5008,0.1245633,0.05402538,0.6602209,-0.2254607,-1.116935,-1.028826,0.7860537,0.1324054,-0.1576928,14.7031,325.4764,221.4856
526.091,0.03720593,-0.4253145,-0.05002037,0.1456575,0.4694379,0.01138511,0.4574833,0.7774523,-0.3269315,349.636,350.7784,358.8733,-1.239181,0.3206216,0.3272123,0.7921749,-1.598173,2.067984,0.05785179,0.104704,-0.3372657,37.47101,27.14427,147.7955,0.1894928,0.1290186,0.7512603,0.03334868,-1.288134,-1.236071,0.7913683,0.1356085,-0.1441275,14.125,325.0878,223.1994
540.234,0.0402211,-0.4296288,-0.05585998,0.2703929,0.4636632,-0.01533133,0.4582243,0.7715812,-0.3277871,349.2156,350.3743,359.0334,-1.324954,0.4102803,0.3387934,0.4873891,-1.624928,2.16055,0.03897546,0.1137086,-0.3326969,37.81991,24.9761,145.0206,0.2505052,0.1918887,0.8310269,0.2350053,-1.346749,-1.282102,0.7972045,0.1401616,-0.1302773,13.69615,324.6502,224.6768
554.071,0.04551438,-0.4222805,-0.06201727,0.3051586,0.4370522,-0.05246425,0.4591517,0.7663041,-0.3287718,349.0568,350.0308,359.1582,-1.412469,0.5544067,0.3430503,0.400466,-1.624502,2.436812,0.01884626,0.1265135,-0.3284096,38.1804,22.7701,141.5776,0.3241314,0.3142609,0.9191045,0.1704662,-1.38125,-1.365576,0.8033621,0.1483712,-0.1159607,12.93983,324.6359,226.1972
568.251,0.05193686,-0.4088951,-0.07128999,0.2509947,0.3858009,-0.05283613,0.4600899,0.7611943,-0.330311,349.0189,349.8341,359.1433,-1.465759,0.6971475,0.3280094,0.5420994,-1.712469,2.673576,-0.001032884,0.1410764,-0.3248344,38.91487,20.67565,137.7924,0.3677548,0.4589014,0.9569038,0.0165616,-1.508498,-1.538495,0.809266,0.1586215,-0.1027571,11.83402,324.8484,228.0309
582.252,0.0553273,-0.3934875,-0.08313096,0.1683122,0.3240492,-0.01390069,0.4606225,0.7563267,-0.3315207,349.0077,349.7229,359.0262,-1.505516,0.8480722,0.3008757,0.6668472,-1.904243,2.826946,-0.02106703,0.1578599,-0.3216861,39.82629,18.37439,133.7891,0.4131174,0.6190915,0.9606118,-0.02631682,-1.616705,-1.886387,0.8163554,0.1713894,-0.09029872,10.83974,325.3342,230.4738
596.043,0.0521885,-0.3582627,-0.0811982,-0.07045009,0.2982914,-0.09500666,0.4608851,0.75366,-0.3319702,349.6997,349.4628,359.0971,-1.539019,1.008577,0.2813715,0.7868104,-1.98335,2.965738,-0.04196797,0.176999,-0.3180608,40.55149,16.2052,129.6734,0.4685247,0.78845,0.9467434,-0.1600071,-1.728637,-2.147041,0.8246087,0.1859401,-0.07817447,9.694809,326.046,232.9865
610.27,0.04314536,-0.2876251,-0.06610549,-0.3836572,0.2972424,-0.3159849,0.4611831,0.753279,-0.3322593,350.774,349.0751,359.4218,-1.559768,1.187466,0.2744604,1.067956,-1.938466,2.949523,-0.0627806,0.1998336,-0.3139885,41.27605,14.77021,125.9352,0.5138665,0.9615636,0.9309291,-0.4454163,-1.867137,-1.989444,0.8326516,0.2025799,-0.06563257,8.092218,326.5554,234.6723
623.807,0.03123586,-0.169852,-0.04659112,-0.7406883,0.3098266,-0.4837331,0.4613947,0.7564739,-0.3324145,352.1566,348.7727,359.493,-1.566486,1.368778,0.2631072,1.306029,-2.204811,2.941329,-0.08199808,0.2257989,-0.3108713,42.40921,12.882,121.6387,0.5459604,1.103218,0.9155608,-0.3602276,-1.786962,-1.786736,0.841081,0.2217006,-0.05366829,7.20439,326.6872,236.1007
637.86,0.02069287,-0.002384081,-0.02281138,-0.9303986,0.2903573,-0.5280687,0.461493,0.7635039,-0.3321616,353.1271,348.5995,359.4823,-1.53757,1.619827,0.218439,1.215149,-2.737365,2.884601,-0.09886638,0.2575151,-0.3102895,43.84167,9.862395,116.7127,0.5732738,1.303157,0.8609762,0.06569684,-1.377886,-1.776374,0.8493758,0.2469318,-0.0449582,7.589286,326.7965,237.6846
651.673,0.01158442,0.202919,0.0005104067,-0.7209428,0.1809513,-0.4440405,0.4613913,0.7731556,-0.3313898,353.0423,348.666,359.6537,-1.47351,1.934151,0.1144766,0.3608079,-3.27041,3.039172,-0.1134848,0.2938104,-0.3132478,44.56038,4.645417,110.8254,0.5776092,1.515226,0.7645938,0.09826744,-1.192935,-1.971873,0.8567415,0.274168,-0.03887692,7.479178,327.4983,239.6725
665.83,-0.0007946817,0.4147184,0.02910553,-0.2938,0.06453747,-0.2424916,0.4605821,0.7843198,-0.329554,352.356,348.806,359.6813,-1.409537,2.176074,0.04150665,-0.6796926,-2.876448,3.372627,-0.1277965,0.3284173,-0.3159927,43.18708,359.7565,105.9276,0.576563,1.735328,0.644433,-0.1194071,-1.319391,-2.281461,0.8638981,0.3032627,-0.03410493,6.673861,328.6468,242.151
679.892,-0.01848603,0.6052917,0.05155472,-0.03841654,0.01733527,-0.1329356,0.4596547,0.7968411,-0.3286005,352.1464,348.7803,359.7961,-1.317383,2.41885,-0.02848196,-1.67735,-1.683871,3.552566,-0.1411422,0.3658334,-0.3195317,40.08109,356.172,103.2429,0.5631524,1.931283,0.5326396,-0.4086022,-1.69365,-2.244381,0.8709635,0.3333174,-0.02955775,5.091187,329.4855,244.2915
693.607,-0.03822113,0.7728497,0.06227391,-0.01220119,0.02307236,-0.1664322,0.4587394,0.81101,-0.3280183,352.4313,348.6559,0.002361892,-1.193635,2.676023,-0.09219491,-2.544421,-0.1469394,3.427888,-0.152007,0.4062235,-0.3235183,35.92533,353.6539,102.4296,0.5567924,2.089051,0.4468057,-0.6455069,-1.894554,-2.031399,0.8781891,0.3647179,-0.0254638,3.484934,330.2163,245.9558
707.38,-0.05380428,0.8903158,0.06597047,-0.06097813,0.05000031,-0.1995125,0.457686,0.8260093,-0.3272029,352.6681,348.5205,0.1138882,-1.104272,2.80407,-0.1378103,-2.831987,0.3282472,3.241489,-0.1620101,0.4453308,-0.3272299,33.18325,350.8555,100.5105,0.5558889,2.19604,0.3863893,-0.7768703,-1.875501,-1.858112,0.8852382,0.3967136,-0.0222495,2.242746,331.0154,247.4183
721.468,-0.06883818,0.9874841,0.06515744,-0.09523663,0.08235358,-0.1651406,0.456386,0.8413861,-0.3266492,352.7691,348.4051,0.05965473,-0.9897822,2.89604,-0.1904992,-2.979321,0.3360953,3.052364,-0.1697431,0.4851837,-0.3315088,31.15008,347.8012,98.11407,0.5498701,2.305532,0.3199077,-0.9207731,-1.9029,-1.734183,0.8919235,0.4303139,-0.02033589,0.8862541,331.9007,248.875
735.237,-0.08152415,1.047835,0.06127973,-0.03049712,0.1145013,-0.04696338,0.4549441,0.8562447,-0.3260086,352.5187,348.3038,359.8929,-0.8654995,2.955251,-0.2137226,-2.913671,0.4956892,2.998962,-0.1765783,0.5240137,-0.3348654,28.86483,345.3971,95.88628,0.5341961,2.405032,0.2458043,-1.033773,-2.069069,-1.675165,0.8982851,0.464524,-0.0191098,359.2964,332.7609,250.598
749.192,-0.09036964,1.073024,0.05489849,0.1107542,0.1475659,0.08641267,0.4535733,0.8705614,-0.3254752,352.0344,348.1862,359.7532,-0.75399,2.970484,-0.2132125,-2.605901,0.550972,2.985061,-0.1832138,0.5620451,-0.3374087,26.83744,343.6759,93.69516,0.5172887,2.455067,0.2003469,-1.092105,-2.205363,-1.620937,0.9042242,0.4977123,-0.01752224,357.7133,333.5791,252.3547
763.179,-0.09563954,1.06438,0.04659634,0.3531299,0.1626776,0.2208022,0.4522969,0.8838175,-0.3250803,351.1574,348.0878,359.6624,-0.6677475,2.950133,-0.1973459,-2.263526,0.3492238,3.034837,-0.1890357,0.6000676,-0.3393925,25.26033,342.134,91.09631,0.4911773,2.487815,0.1611531,-1.122257,-2.278717,-1.552379,0.909545,0.531326,-0.01646771,356.2107,334.3804,254.0479
777.165,-0.09625853,1.024156,0.03373222,0.6864831,0.1717442,0.3815006,0.4511238,0.8955634,-0.3249689,349.8149,348.0297,359.5699,-0.5948968,2.912049,-0.1733512,-1.953148,-0.004988551,3.196402,-0.1939669,0.6377015,-0.3410681,23.92422,340.7049,87.9474,0.45658,2.498171,0.1300242,-1.033772,-2.362304,-1.550881,0.9141971,0.5645829,-0.01561505,354.8466,335.0136,255.9556
790.904,-0.09262057,0.9554598,0.01692438,1.029717,0.1718329,0.5653042,0.4500815,0.9056934,-0.3254337,348.2147,348.0285,359.3965,-0.5221632,2.867267,-0.1470557,-1.721473,-0.2151836,3.407271,-0.1979532,0.6740787,-0.3426255,22.38152,339.5154,84.72179,0.4061827,2.493891,0.1049054,-0.7356334,-2.552211,-1.647871,0.9177926,0.5976076,-0.01450114,353.6013,335.2154,258.4085
804.762,-0.08736556,0.8678628,-0.0005425774,1.246033,0.1530932,0.7244415,0.449059,0.9140276,-0.3260919,346.7416,348.1263,359.1068,-0.4420526,2.810986,-0.1309863,-1.614656,-0.1512981,3.581126,-0.2005988,0.7086847,-0.3445788,20.40123,338.4722,81.80327,0.3492245,2.475677,0.08763227,-0.1883142,-2.712616,-1.929941,0.9209738,0.6305538,-0.01322645,352.862,334.963,261.5979
818.815,-0.08018038,0.7349148,-0.01483835,1.318206,0.1308733,0.8562734,0.4480538,0.919003,-0.3260008,345.4272,348.2905,358.7082,-0.3487777,2.745314,-0.1284643,-1.576945,0.21206,3.681274,-0.2014768,0.7417513,-0.3468358,17.89975,337.5584,79.42213,0.2988225,2.448938,0.06898673,0.3033743,-2.781435,-2.286506,0.9235256,0.6630387,-0.01298322,352.4917,334.7375,265.1656
