time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2468.787,-0.009212523,0.004516663,-0.0193582,0.05420041,0.03213602,0.03043321,-0.01449462,0.1658732,-0.613897,355.5224,2.855111,357.7571,0.01174037,-0.04540805,0.04712664,1.339756,0.2707362,-1.209474,-0.2248981,-0.3214196,-0.4004527,300.9064,19.55025,185.3291,0.03401404,-0.03150087,0.06289886,1.593391,0.5277764,0.4336171,0.188969,-0.6247526,-0.6153356,289.2724,35.1583,146.416
2482.723,-0.007847984,0.002731565,-0.02026841,0.01898303,0.01820041,0.01728822,-0.0145411,0.1659955,-0.6141123,355.5504,2.877759,357.781,0.01344726,-0.05234274,0.05180527,1.431804,0.3486207,-0.7678142,-0.2231021,-0.3289228,-0.3926177,302.1902,19.62987,184.7833,0.0263525,-0.03180359,0.05884849,1.518042,0.4022954,0.5490583,0.1888239,-0.6247571,-0.6155639,290.3554,34.23269,146.7972
2496.732,-0.005540391,0.005304984,-0.01935354,0.01866632,0.005457715,-0.002372441,-0.01454867,0.1663489,-0.6142862,355.5106,2.874762,357.795,0.01791389,-0.06663129,0.06081543,1.625612,0.4903031,-0.1184832,-0.2209333,-0.3366486,-0.3850056,303.7241,20.2906,182.8705,0.01787462,-0.03906398,0.06490324,1.605134,0.1737189,0.3908679,0.1886983,-0.6248118,-0.615796,291.5863,32.07059,149.0233
2510.347,-0.003996357,0.01008724,-0.0174897,0.05798481,-0.003647679,-0.01090286,-0.01456042,0.1666568,-0.6144575,355.3442,2.888106,357.8176,0.01514474,-0.08002864,0.07300799,1.878811,0.4727505,0.3453469,-0.2187074,-0.3450122,-0.3770144,305.5366,20.29337,181.4322,0.01076009,-0.05209589,0.07785053,1.803294,-0.09008387,-0.02287011,0.1886359,-0.6249783,-0.615997,293.0049,29.10026,152.7896
2524.413,-0.0029967,0.01448205,-0.01626084,0.114876,-0.006297839,-0.005700868,-0.01459164,0.1667761,-0.6147082,355.1471,2.889445,357.7822,0.01061205,-0.07629453,0.06855335,1.837404,0.3646319,0.11199,-0.2172589,-0.3539359,-0.3685679,306.9483,19.68929,182.035,0.02004037,-0.06150858,0.08732793,2.021671,-0.004937589,-0.2767917,0.1886391,-0.6252348,-0.6161519,294.9142,28.03134,154.7004
2538.351,-0.002673679,0.01360038,-0.01654216,0.1371247,-0.01623385,0.00154642,-0.01461096,0.166698,-0.6149917,355.0281,2.925581,357.7523,0.01809229,-0.06724919,0.04983642,1.523064,0.4844852,-0.1654753,-0.215274,-0.3623847,-0.3610025,307.8029,20.26169,182.162,0.03951609,-0.05441394,0.0771188,2.003063,0.4412582,0.1539824,0.1886,-0.6253771,-0.6163104,296.8772,30.09463,152.1392
2552.181,-0.001700406,0.008803665,-0.01784026,0.1035598,-0.02729357,0.007410946,-0.0146222,0.1668708,-0.6152367,355.0569,2.978866,357.7457,0.02368069,-0.06300019,0.03824753,1.315488,0.5896606,-0.1735541,-0.2122068,-0.3699334,-0.3549178,308.6213,21.05158,181.6296,0.03600295,-0.04278214,0.05958661,1.70472,0.5140375,0.6134044,0.1884641,-0.6253426,-0.616521,297.9745,31.00758,150.1064
2566.28,-4.364841e-05,0.00355238,-0.01834497,0.03970235,-0.04313409,-0.0004551465,-0.01456069,0.1667648,-0.6154991,355.1524,3.035864,357.7848,0.02035052,-0.0646176,0.04038826,1.365312,0.5272779,-0.105856,-0.2091037,-0.3772969,-0.3492892,309.813,21.03062,181.4563,0.01832807,-0.04123661,0.05329032,1.512619,0.2113612,0.6854554,0.1883024,-0.6252959,-0.616776,298.761,29.70878,150.7503
2580.186,0.001695579,0.00208307,-0.01669809,0.02099603,-0.05073848,-0.01370097,-0.01448041,0.1667499,-0.6156833,355.1323,3.074421,357.8321,0.01912637,-0.07389551,0.04637604,1.520345,0.5289106,0.14665,-0.2064353,-0.3851993,-0.3433679,311.2942,21.18632,180.603,0.006370901,-0.04996532,0.05897664,1.586357,-0.09252602,0.4804327,0.188169,-0.6253375,-0.6170491,299.9602,27.77585,152.6987
2594.148,0.002743404,0.005469339,-0.01296893,0.05009119,-0.04903696,-0.01222305,-0.01440536,0.1669311,-0.6157469,354.9867,3.097242,357.8032,0.02234147,-0.08836856,0.0508571,1.68128,0.6333352,0.5351149,-0.2038767,-0.3925426,-0.3380767,312.9605,21.91655,178.7713,-0.0016516,-0.06158763,0.06736825,1.686689,-0.371301,-0.02383675,0.1881068,-0.6255065,-0.6172879,301.1325,25.57934,155.7749
2607.741,0.002834183,0.01118225,-0.009243339,0.1113306,-0.03379387,0.003396821,-0.01435906,0.1672721,-0.6157307,354.7659,3.090827,357.7369,0.02233905,-0.1003233,0.05384864,1.878351,0.6453345,0.6209679,-0.1999087,-0.4034174,-0.3305261,314.8979,22.30663,177.6609,-0.002417885,-0.07308995,0.07549916,1.783851,-0.5057118,-0.6095347,0.1881465,-0.6258225,-0.6174514,302.3646,23.67128,159.1461
2621.903,0.001228972,0.01393757,-0.006620107,0.1656825,-0.01987986,0.02735987,-0.01438928,0.1675661,-0.6157074,354.5569,3.089114,357.6439,0.02038745,-0.08520642,0.04111703,1.721351,0.5309919,-0.09516615,-0.196788,-0.4135521,-0.3238203,316.1167,21.96775,179.226,0.01056978,-0.07430644,0.07489192,1.8426,-0.2674637,-0.6498947,0.1882324,-0.6261715,-0.6175644,303.9155,23.61854,159.9418
2635.554,-0.000368264,0.01079752,-0.006647879,0.1574425,-0.005603107,0.04404013,-0.01444237,0.1676271,-0.6157879,354.5135,3.073234,357.5742,0.0251713,-0.06968643,0.02411428,1.442239,0.5795144,-0.6764663,-0.1933374,-0.4232043,-0.3179612,317.0088,22.18267,180.6851,0.01372715,-0.06594447,0.06433199,1.723564,-0.1055645,-0.2660875,0.1882674,-0.6264103,-0.6176969,305.1398,23.81709,159.3822
2649.682,-0.001925607,0.003870092,-0.007917587,0.08323283,0.0005159364,0.0466429,-0.01451679,0.1674608,-0.6159472,354.6484,3.080316,357.5602,0.02404799,-0.0660726,0.02071286,1.410536,0.5497695,-0.9066597,-0.1895039,-0.4326342,-0.3127596,318.2509,22.0927,181.8013,0.005902727,-0.06387287,0.05843731,1.65938,-0.1855235,0.0007975549,0.1882409,-0.6266006,-0.6179168,306.3287,23.06462,159.6338
2663.82,-0.002786149,-0.002518901,-0.008913731,-0.005152116,0.007703956,0.03194498,-0.01457905,0.1672169,-0.616114,354.8185,3.059549,357.5951,0.01503656,-0.07166663,0.02965979,1.6327,0.3834543,-0.9793501,-0.1866524,-0.4429502,-0.3072008,319.9968,21.24448,183.0809,0.003958894,-0.06631136,0.05748261,1.678418,-0.2208705,0.02462928,0.1882047,-0.6267357,-0.6181142,307.667,22.41413,160.2467
2677.688,-0.003540821,-0.004352724,-0.008476484,-0.04582849,0.01996695,0.01935016,-0.01464306,0.1670887,-0.6162268,354.8777,3.028439,357.5986,0.006752059,-0.08586279,0.04120003,1.940457,0.2659262,-0.7293457,-0.1851874,-0.4547192,-0.3008983,322.0526,20.47217,183.461,0.001465255,-0.07180938,0.05885787,1.701318,-0.3127384,-0.1948862,0.1881799,-0.6269203,-0.6183422,308.9379,21.47058,161.6816
2691.427,-0.00474865,-0.0009345815,-0.006589863,-0.02298574,0.03042437,0.01297699,-0.01473793,0.1671712,-0.616266,354.7976,2.978635,357.59,0.0004692576,-0.1028167,0.05019,2.213075,0.193669,-0.3049325,-0.1846751,-0.4678431,-0.2940626,324.2335,19.95978,182.9998,-0.002613666,-0.08584106,0.06549024,1.801322,-0.4965447,-0.7496652,0.1882349,-0.6272605,-0.6185664,310.2993,19.88797,164.6157
2705.582,-0.005904107,0.002981664,-0.005012183,0.0251451,0.03587669,0.006294698,-0.0148482,0.1673343,-0.6162919,354.6723,2.936138,357.5708,-0.004614383,-0.1033182,0.04986611,2.244384,0.09617942,-0.319747,-0.1849895,-0.4817747,-0.2870933,326.0429,19.27175,183.4865,0.004712068,-0.09233444,0.06716821,1.880279,-0.3870879,-0.9650274,0.1883505,-0.627652,-0.6187326,311.8452,19.31052,166.2938
2719.533,-0.007774218,0.004171111,-0.004660432,0.06167434,0.03773064,0.005829046,-0.01500534,0.1674395,-0.6163538,354.5832,2.905389,357.5513,-0.004476925,-0.08173237,0.03851018,1.892013,0.05271789,-0.6719751,-0.1858027,-0.4948988,-0.2808936,326.9153,18.71596,184.9087,0.01666586,-0.0842132,0.05980793,1.822918,-0.08497628,-0.6758084,0.1884282,-0.6279208,-0.6188633,313.2499,19.90447,165.9292
2733.17,-0.008889346,0.0009793686,-0.005089283,0.05271997,0.0346958,0.003984367,-0.01515911,0.1673552,-0.6164441,354.5925,2.891934,357.5496,0.004257757,-0.06249503,0.02294847,1.43236,0.2008751,-0.7400945,-0.1858222,-0.5057295,-0.2763399,327.2961,19.04484,185.4365,0.01401317,-0.06573471,0.04530771,1.568693,0.02702156,-0.06859604,0.188429,-0.6280918,-0.6190617,314.1082,20.28905,164.6336
2747.357,-0.008967189,-0.002610598,-0.004770275,0.00241684,0.01689011,-0.004384704,-0.01528845,0.1671872,-0.6165007,354.6667,2.903576,357.579,0.00676253,-0.05815677,0.01808809,1.304401,0.2566431,-0.7067958,-0.1849338,-0.5150784,-0.272902,328.1587,19.11653,185.8147,0.01158954,-0.06357259,0.0416194,1.560113,0.03036951,0.1751641,0.1883719,-0.6281373,-0.6192481,315.3705,20.26997,164.1642
2761.282,-0.007427623,-0.002192219,-0.002283992,-0.02022961,-0.006829876,-0.02289225,-0.01534464,0.1671432,-0.6164572,354.7288,2.959367,357.6578,0.004640272,-0.06630386,0.02121019,1.433953,0.2503996,-0.5448827,-0.1842042,-0.5245965,-0.2695342,329.5524,18.90892,185.9312,0.01441874,-0.06801227,0.04218012,1.700812,0.0882359,0.3439001,0.1882672,-0.6281371,-0.6194956,317.0585,20.50293,163.5568
2775.089,-0.005715975,0.003027096,0.001858423,0.01337569,-0.02529326,-0.03988691,-0.01536561,0.167345,-0.6163063,354.5929,2.991923,357.7128,0.005402527,-0.08424866,0.02423303,1.621348,0.336206,-0.03700984,-0.1835094,-0.5349426,-0.2659532,331.1983,19.15954,184.7512,0.01105454,-0.07344493,0.04283788,1.728712,-0.02580675,0.1749246,0.1881427,-0.6281292,-0.6197923,318.467,20.16335,164.0618
2789.278,-0.004562011,0.01148452,0.007038002,0.08192129,-0.0347092,-0.04324526,-0.01538546,0.1677739,-0.6160502,354.3882,3.018085,357.7197,0.004688577,-0.1005387,0.02642658,1.746629,0.3839673,0.5496592,-0.1826727,-0.5458779,-0.2622827,332.8054,19.55233,182.9033,0.005662632,-0.08260082,0.04491784,1.732934,-0.21681,-0.2722645,0.1881063,-0.6282173,-0.6200028,319.7353,19.32273,165.7612
2803.128,-0.004925594,0.01613837,0.009969775,0.1309185,-0.03556174,-0.03119662,-0.01545357,0.168153,-0.6158175,354.2146,3.035701,357.6893,0.00400486,-0.1021943,0.02413521,1.688273,0.3847793,0.7959201,-0.1819026,-0.5567355,-0.2587295,334.0435,19.86243,181.589,0.006963475,-0.09414344,0.04788612,1.800287,-0.2759583,-0.7506095,0.1881474,-0.6284537,-0.6202247,321.1788,18.63962,167.7926
2817.106,-0.005856481,0.01426923,0.009787987,0.1224868,-0.03343412,-0.01775675,-0.01555089,0.1683045,-0.6156769,354.1858,3.056947,357.6848,0.008597664,-0.08678032,0.01463047,1.374013,0.451628,0.7311766,-0.180636,-0.5676048,-0.2555742,334.5827,20.39965,180.8872,0.009888114,-0.09283394,0.04469806,1.74009,-0.2070275,-0.8194911,0.1882267,-0.628733,-0.6204218,322.4161,18.44522,168.7497
2830.827,-0.00694813,0.005807662,0.007468468,0.04461189,-0.03429211,-0.01363894,-0.0156685,0.1681326,-0.6156372,354.344,3.095837,357.7155,0.01192859,-0.07583708,0.007762729,1.154972,0.5020725,0.6748957,-0.1789208,-0.5753674,-0.2536449,335.12,20.93344,180.2312,0.0108124,-0.08712243,0.03974769,1.642987,-0.1423686,-0.7145204,0.1882981,-0.6289824,-0.6206108,323.5244,18.35857,169.2066
2845.005,-0.00760653,-0.003577905,0.005468505,-0.05350561,-0.03953534,-0.03175348,-0.01578576,0.1677904,-0.6156282,354.5743,3.123008,357.8244,0.01105746,-0.07568666,0.006546881,1.150894,0.4837204,0.6857343,-0.177074,-0.5826135,-0.2521381,336.0376,21.256,179.5234,0.007235578,-0.07969366,0.03435038,1.494721,-0.1613549,-0.6112663,0.1883526,-0.6291931,-0.6207997,324.4086,18.08321,169.6831
2858.918,-0.007548661,-0.008504391,0.005256594,-0.1107349,-0.03736596,-0.0540241,-0.01588096,0.1675093,-0.6155686,354.7164,3.136741,357.9336,0.007297051,-0.08075204,0.008374664,1.236888,0.417123,0.7749395,-0.1755161,-0.5902091,-0.250693,337.181,21.4197,178.6704,2.074102e-05,-0.07940272,0.03163078,1.416767,-0.2919023,-0.6878294,0.188411,-0.629411,-0.6210023,325.3206,17.36283,170.8069
2872.513,-0.007438286,-0.006987615,0.007774224,-0.1005363,-0.02893263,-0.06868453,-0.01598493,0.1674428,-0.6153821,354.6978,3.119844,358.0039,0.005928182,-0.08695401,0.007978469,1.291509,0.4258822,0.9647496,-0.1742188,-0.5981756,-0.2492538,338.3231,21.79492,177.4074,-0.00641844,-0.08729336,0.0315661,1.437363,-0.4495049,-0.968205,0.188508,-0.6296987,-0.6212304,326.4122,16.33931,172.6876
2886.803,-0.007564503,-0.0005619584,0.01119978,-0.02941614,-0.01443541,-0.06306508,-0.01610149,0.1676213,-0.6151162,354.5393,3.084369,358.0067,0.008295221,-0.09460193,0.003905925,1.353106,0.5310632,1.154034,-0.1724824,-0.6062977,-0.2480191,339.536,22.50419,175.8689,-0.01241199,-0.09902482,0.03195282,1.489715,-0.6110582,-1.375007,0.1886743,-0.6300978,-0.6214875,327.5896,15.04409,175.2386
2900.74,-0.008016155,0.005878621,0.01384434,0.05044625,0.002434987,-0.04342796,-0.0162278,0.1678986,-0.6148363,354.3632,3.051934,357.972,0.01044971,-0.09573589,-0.001088348,1.391679,0.575073,1.077314,-0.170198,-0.6147614,-0.2469416,340.7389,23.11097,174.926,-0.01031799,-0.1080432,0.03162054,1.552831,-0.5884167,-1.667036,0.188912,-0.6305947,-0.6217688,328.8754,14.10426,177.5697
2914.266,-0.008616123,0.007517683,0.01412708,0.07967316,0.0145623,-0.02347387,-0.01635729,0.1680609,-0.614624,354.2973,3.030852,357.9424,0.01239386,-0.08352092,-0.005909698,1.304358,0.5225215,0.6509037,-0.1676018,-0.6231748,-0.2461238,341.6262,23.42339,175.1196,0.01110105,-0.1102957,0.0307547,1.709296,-0.1106152,-1.47169,0.1891501,-0.6310576,-0.6220368,330.6498,14.74819,178.0154
2928.455,-0.00882595,0.002559367,0.01240986,0.05120602,0.0217377,-0.01120683,-0.0164788,0.1679517,-0.6145,354.3601,3.003274,357.9398,0.01243735,-0.0697101,-0.008096153,1.193516,0.4174119,0.2205477,-0.1650831,-0.6312264,-0.245551,342.3699,23.50642,175.7577,0.02197737,-0.09260499,0.02415212,1.716922,0.2832132,-0.5748783,0.1892516,-0.6312968,-0.6222745,332.1124,15.95011,176.1854
2942.403,-0.008437247,-0.004939621,0.01015865,-0.01586353,0.02822866,-0.01266294,-0.01659039,0.1676438,-0.6144299,354.5341,2.970426,357.9799,0.007649534,-0.0626054,-0.005507533,1.207754,0.2124889,-0.1564085,-0.1632226,-0.6393985,-0.2450237,343.3462,23.17336,176.7181,0.01466834,-0.0702141,0.01691724,1.554857,0.3137105,0.2520191,0.1891773,-0.6312836,-0.6225063,333.0456,16.46429,174.1628
2956.501,-0.007275976,-0.0116564,0.008780816,-0.09337962,0.0389373,-0.02830372,-0.01666202,0.1672581,-0.614354,354.7354,2.909335,358.065,-0.0001655931,-0.06210297,-0.0004392419,1.346894,-0.04257756,-0.5044137,-0.1627424,-0.6485162,-0.2442722,344.6552,22.43425,178.0035,0.0100148,-0.05953157,0.01331217,1.44838,0.289985,0.5921782,0.1890071,-0.6311328,-0.6227425,333.9942,16.74377,172.9155
2970.018,-0.005752119,-0.01241661,0.009404037,-0.1113947,0.05485866,-0.04079416,-0.01669685,0.167054,-0.6142076,354.8123,2.820089,358.1147,-0.006606723,-0.06656404,0.002934174,1.518502,-0.2114713,-0.6910284,-0.1634432,-0.658852,-0.2433631,346.153,21.70527,179.104,0.01369302,-0.05989136,0.01260352,1.468766,0.3457029,0.5992882,0.1888149,-0.6309358,-0.6229619,335.2005,17.22682,172.2279
2984.252,-0.004329793,-0.008099578,0.0116215,-0.07241799,0.07214915,-0.03686927,-0.01671291,0.1670747,-0.6139799,354.7449,2.730617,358.103,-0.009955819,-0.0726702,0.003247378,1.643271,-0.2636784,-0.6905857,-0.1646091,-0.6685531,-0.2425648,347.6799,21.2077,179.759,0.0143831,-0.06403585,0.01234964,1.467247,0.2949869,0.3687329,0.1886481,-0.6307604,-0.6231622,336.3599,17.40802,172.3173
2998.186,-0.002813986,-0.001535593,0.01335554,-0.006328582,0.08681848,-0.01065283,-0.01670534,0.1672559,-0.613739,354.6113,2.653589,358.0278,-0.01539874,-0.07833379,0.004730251,1.77938,-0.3683812,-0.7165502,-0.1668987,-0.6825112,-0.2415437,349.3294,20.5077,180.4858,0.008037957,-0.07314378,0.01219545,1.44945,0.07077463,-0.09817982,0.1885533,-0.6306888,-0.623371,337.4602,16.94687,173.4944
3011.588,-0.001731985,0.001094816,0.01382428,0.03104154,0.08231687,0.02201788,-0.01669394,0.1673442,-0.613521,354.5638,2.626781,357.9319,-0.01634485,-0.07195578,0.004344149,1.729027,-0.4085803,-0.8948351,-0.1692769,-0.6932099,-0.2408306,350.562,19.83842,181.6495,0.000716781,-0.08907652,0.01185897,1.534907,-0.1661817,-0.6319966,0.1885554,-0.6307632,-0.6235939,338.8066,16.11613,175.3783
3025.897,-0.0004226178,-0.0006893512,0.01241502,0.008893848,0.05445403,0.05337236,-0.01665855,0.1672724,-0.6133809,354.661,2.671132,357.8477,-0.01020628,-0.05717401,0.001095104,1.409039,-0.2656132,-0.8149298,-0.1719142,-0.7058674,-0.2403249,351.0483,19.78668,182.1771,0.0009817855,-0.1154598,0.01080026,1.825307,-0.234673,-1.212895,0.1886718,-0.6310458,-0.6239749,340.7936,15.37933,177.7536
3039.896,0.0009990742,-0.005694664,0.01033318,-0.05008924,0.009620177,0.06475598,-0.01659829,0.1670423,-0.6132973,354.8419,2.775255,357.819,-0.004332406,-0.05263282,-0.00316623,1.115211,-0.04248332,-0.2788987,-0.1731725,-0.7157775,-0.2402959,351.4015,20.24142,181.3224,0.0133138,-0.1213284,0.007629693,2.00523,0.05986117,-1.081763,0.1887948,-0.6313145,-0.6243331,342.8009,15.82362,178.2307
3053.678,0.001881527,-0.01023008,0.008796826,-0.09796401,-0.03934304,0.05628311,-0.01654161,0.1667607,-0.6132198,354.9809,2.90277,357.8329,-0.003099846,-0.05847366,-0.005763713,1.030432,0.09993779,0.2612873,-0.1737179,-0.7230566,-0.2403917,352.0803,20.63488,180.0536,0.01094333,-0.09925623,0.004064352,1.812654,0.1380271,-0.4473425,0.1888287,-0.6314348,-0.6246497,343.9077,16.19173,177.2703
3067.838,0.003514352,-0.01186969,0.009329351,-0.104692,-0.07804123,0.01502955,-0.01644105,0.1665363,-0.6130715,355.029,3.00144,357.9399,-0.001061009,-0.06626513,-0.009912189,1.021324,0.2566301,0.6995538,-0.1736472,-0.7287939,-0.2405499,352.8746,21.21312,178.5736,-0.0006157283,-0.07521032,0.001789365,1.465692,-0.01166731,-0.06127281,0.1887875,-0.6314276,-0.6248935,344.3782,15.93421,176.6216
3081.638,0.005518254,-0.008938507,0.01159804,-0.08005982,-0.1031398,-0.05006759,-0.01630149,0.1664821,-0.6128376,354.9987,3.066951,358.1347,0.005477234,-0.07621105,-0.019195,1.059026,0.5485977,1.141179,-0.1724366,-0.7350849,-0.2409791,353.7337,22.32954,176.627,-0.002114431,-0.06520838,0.0008369323,1.258385,-0.04795802,-0.08792556,0.1887217,-0.6313909,-0.6251929,344.9325,15.77129,176.7585
3095.382,0.007067956,-0.003518834,0.01456637,-0.03261631,-0.1015716,-0.08831514,-0.01615137,0.1665826,-0.6125396,354.9065,3.103351,358.2372,0.01373128,-0.08847556,-0.03236471,1.206218,0.8880591,1.466548,-0.1693824,-0.741316,-0.2418503,354.8138,23.84382,174.5897,0.007682313,-0.0728861,0.0001768281,1.344311,0.1013662,-0.308617,0.1886895,-0.6313886,-0.6254513,346.1729,16.10034,177.3257
3109.523,0.007737054,0.001598837,0.01647516,0.008083739,-0.07610462,-0.08035471,-0.0160112,0.1667606,-0.6122516,354.8352,3.104474,358.2246,0.01858203,-0.1031565,-0.04581678,1.485383,1.125523,1.629851,-0.1645563,-0.7483025,-0.2433444,356.2832,25.41814,172.734,0.005407693,-0.07837182,-0.001654132,1.375151,0.02881254,-0.4984959,0.1886926,-0.6314232,-0.6256529,347.327,15.90028,178.118
3123.453,0.007574263,0.003492696,0.01636952,0.01597747,-0.04851882,-0.0578556,-0.01589923,0.166872,-0.6120279,354.8445,3.091255,358.2289,0.01724507,-0.1126908,-0.05391635,1.753882,1.124739,1.546815,-0.1587093,-0.7565938,-0.2456555,357.9616,26.61765,171.4934,0.0005342987,-0.08971975,-0.004587226,1.46199,-0.1120758,-0.8464538,0.1887479,-0.6315383,-0.62594,348.6332,15.33779,179.5695
3137.552,0.007302389,0.001118801,0.01371997,-0.01606257,-0.02265705,-0.02474591,-0.01580121,0.1668136,-0.6119161,354.9564,3.080591,358.1846,0.01005551,-0.1098557,-0.05146313,1.83389,0.8447462,1.208257,-0.1533728,-0.7661912,-0.2485454,359.4916,27.0377,171.1582,0.003507011,-0.1094505,-0.009496707,1.749434,-0.06111925,-1.135045,0.1888771,-0.6317589,-0.6263494,350.553,15.07431,181.0697
3151.23,0.005906234,-0.004323721,0.009348672,-0.0717933,-0.002855386,0.02378957,-0.01576523,0.1665789,-0.611916,355.1436,3.072374,358.0799,-4.658545e-05,-0.1012038,-0.0424909,1.803073,0.4083692,0.7408156,-0.1499581,-0.7766266,-0.2512871,0.9234482,26.75714,171.5398,0.01057163,-0.1156084,-0.01393886,1.954666,0.1571485,-0.9263903,0.188961,-0.6318974,-0.6266795,352.5447,15.44695,181.3683
3165.488,0.00430049,-0.01145911,0.004044635,-0.1306614,0.01877758,0.05819541,-0.01575591,0.1661965,-0.6120168,355.3542,3.040344,358.0116,-0.009610578,-0.0937233,-0.03400344,1.797794,-0.04454534,0.1994552,-0.1490193,-0.7879938,-0.2536776,2.479608,26.0445,172.5152,0.01168826,-0.1048709,-0.01581552,1.976766,0.3003142,-0.3262158,0.1889624,-0.6319171,-0.6270277,354.1881,16.03391,180.3962
3179.405,0.003040919,-0.01616975,0.0004507391,-0.1623979,0.03499328,0.06269389,-0.01575,0.1658342,-0.6121178,355.5295,2.993871,357.9958,-0.1053085,-0.6569313,-0.1342526,1.907276,0.0538028,-0.3308421,-0.1508958,-0.791034,-0.2605923,358.3553,26.8375,179.656,0.01033994,-0.09436398,-0.01663666,1.940509,0.3507269,0.09859332,0.1888469,-0.6317698,-0.627362,355.6483,16.50583,179.4372
3193.251,0.002263873,-0.01737686,-0.002504133,-0.1640199,0.0531503,0.05430685,-0.01574015,0.1655568,-0.6122414,355.6343,2.932898,357.9859,-0.1366216,-0.6956086,-0.1703314,2.066291,-0.1342551,-0.7051684,-0.1569206,-0.7898736,-0.2719875,0.301536,26.21951,180.9943,0.01253359,-0.09413114,-0.01911439,1.974045,0.4047095,0.1640257,0.1887275,-0.6316071,-0.6275814,357.2698,16.98763,179.1381
3207.066,0.001720079,-0.01493479,-0.003515162,-0.1219867,0.05953022,0.03953173,-0.01574454,0.1654065,-0.6123122,355.6264,2.881272,357.9779,-0.1725464,-0.7172741,-0.2066772,2.16851,-0.2273695,-0.825237,-0.1641884,-0.7888973,-0.2855905,2.21341,25.74011,181.9114,0.01238325,-0.09700414,-0.02259088,2.034443,0.3963726,0.1319496,0.1885836,-0.6314026,-0.6278248,358.9989,17.3581,179.071
3221.106,0.00182408,-0.01039851,-0.003942127,-0.07039227,0.05767356,0.03076736,-0.01572805,0.1653862,-0.6123706,355.5818,2.842104,357.9615,-0.2148175,-0.720279,-0.2592975,2.192159,-0.2836947,-0.672411,-0.1712411,-0.7886534,-0.297864,2.560692,25.61255,180.8692,0.007731305,-0.1053994,-0.0282384,2.139197,0.2756006,-0.07426558,0.1884414,-0.6311885,-0.6281392,0.8954225,17.36763,179.5088
3234.936,0.00177314,-0.006019666,-0.003932027,-0.01719946,0.03947738,0.02897097,-0.01571528,0.1654294,-0.6124194,355.509,2.865322,357.9159,-0.2484308,-0.719199,-0.2883596,2.26128,-0.220979,-0.3821827,-0.178643,-0.787876,-0.3108859,4.498891,25.66935,180.6335,0.003951239,-0.1163784,-0.03581417,2.27202,0.1735837,-0.3528879,0.1883709,-0.6310694,-0.6284315,2.957285,17.27424,180.3147
3249.147,0.001793788,-0.003053157,-0.004965805,0.0001145777,0.01532429,0.02591214,-0.0157006,0.1654738,-0.61252,355.5092,2.896825,357.91,-0.2776967,-0.7125769,-0.3203254,2.3613,-0.2227705,-0.132573,-0.1865461,-0.7870134,-0.3242377,6.638419,25.70392,180.1203,8.644443e-05,-0.1290743,-0.04574127,2.451153,0.0885023,-0.6429937,0.1883346,-0.6309813,-0.6288518,5.266263,17.07115,181.4008
3263.077,0.001423902,-0.003413178,-0.005906345,-0.004949173,-0.009463395,0.01079632,-0.01569945,0.165411,-0.6126326,355.5311,2.924845,357.9268,-0.2978513,-0.6973222,-0.3546858,2.399596,-0.2362187,-0.05352956,-0.1947872,-0.7859581,-0.3379833,8.718909,25.73079,179.7978,7.494353e-05,-0.1333685,-0.05341689,2.553732,0.1146239,-0.7103869,0.1883231,-0.630909,-0.629325,7.510449,17.12805,182.1318
3277.139,0.001260341,-0.005364046,-0.007605025,-0.03856206,-0.02666817,-0.007357218,-0.0156829,0.1652751,-0.612779,355.644,2.985852,357.9958,-0.3109239,-0.6733422,-0.3847784,2.36606,-0.2667687,-0.07266006,-0.20324,-0.784623,-0.3521364,10.74196,25.69345,179.6497,-0.002511832,-0.127845,-0.05658858,2.511101,0.09472968,-0.6219499,0.1883032,-0.6308066,-0.6297956,9.435571,17.14913,182.4667
3290.899,0.001259945,-0.007323481,-0.008577842,-0.06873553,-0.04077386,-0.02520137,-0.01566284,0.1651122,-0.6129181,355.7366,3.035088,358.0654,-0.3210386,-0.6466615,-0.4096662,2.345793,-0.2586493,-0.06779966,-0.2117945,-0.7829147,-0.3666033,12.78852,25.74703,179.568,-0.005136522,-0.123257,-0.05968467,2.453131,0.05526302,-0.6283369,0.1882812,-0.6306837,-0.6302624,11.2789,17.07282,182.977
3304.89,0.00135016,-0.007648195,-0.008333789,-0.08172032,-0.05176916,-0.03096822,-0.01563735,0.165003,-0.6130221,355.8094,3.089646,358.1043,-0.3334911,-0.6140883,-0.4277181,2.324811,-0.2403114,-0.0535081,-0.2205218,-0.7808161,-0.3812955,14.86172,25.86545,179.4244,-0.006444921,-0.1188852,-0.06256756,2.40046,0.04119749,-0.6350873,0.1882665,-0.6305538,-0.6307282,13.09711,17.03853,183.5095
