time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
276.176,-0.003647298,-0.005502009,0.01161434,-0.0374629,0.08202226,0.003376181,-0.01695508,0.1661108,-0.6158029,355.3113,8.700154,358.7314,-0.009108438,-0.005380874,0.01419667,-0.04712072,-0.05008183,-0.03117142,-0.3588051,-0.6495905,-0.586312,30.38294,14.71052,170.6635,-0.01680731,-0.02633427,-0.02467608,0.08214647,0.0602986,0.1411425,0.2807813,-0.6760189,-0.7354746,22.93294,28.71483,186.1379
289.942,-0.002774308,-0.005264964,0.01110189,-0.03228437,0.08512221,0.009156534,-0.01694494,0.1660273,-0.6156611,355.327,8.625628,358.7226,-0.004979338,-0.007289642,0.01274735,-0.02438487,-0.03256164,-0.0496767,-0.3587346,-0.649444,-0.5861146,30.38693,14.69234,170.7016,-0.01808894,-0.0257193,-0.02449993,0.08765297,0.0527845,0.1228535,0.2805468,-0.6762154,-0.735668,23.00283,28.75176,186.0962
303.9,-0.00161362,-0.004529173,0.01054279,-0.02688468,0.08608282,0.008481125,-0.01693561,0.1659936,-0.6155369,355.3369,8.562401,358.7179,-0.003045508,-0.006900795,0.01337347,-0.01288353,-0.01269276,-0.0321414,-0.3586818,-0.6492848,-0.5859302,30.38629,14.69107,170.7168,-0.01793119,-0.02415113,-0.02034952,0.09292959,0.02159166,0.0783722,0.280519,-0.67636,-0.7355822,23.05695,28.71409,186.1187
317.906,9.376864e-05,-0.003333336,0.01022303,-0.01842563,0.08478912,0.007299253,-0.01689661,0.1660017,-0.6154143,355.3384,8.498623,358.7112,-0.003228877,-0.005198569,0.01545098,-0.01704694,-0.001081499,-0.003116766,-0.3587422,-0.6493649,-0.5857541,30.37348,14.68909,170.7095,-0.01667818,-0.02123632,-0.01298288,0.0737372,-0.02035911,0.01671059,0.2804477,-0.6764448,-0.7355088,23.06421,28.64708,186.1674
331.382,0.001930406,-0.002184517,0.009958456,-0.003668797,0.08074526,0.009251194,-0.01682123,0.1660159,-0.6152849,355.318,8.441602,358.6884,-0.004836292,-0.002333716,0.0178936,-0.03284764,0.003184999,0.02961356,-0.3588545,-0.6494401,-0.5854586,30.33363,14.68451,170.6754,-0.0167083,-0.01652183,-0.003315165,0.03935125,-0.06773996,-0.03568169,0.2803062,-0.6765898,-0.7354197,23.0721,28.55226,186.2005
345.546,0.00319503,-0.001671701,0.009898366,0.009525388,0.07449757,0.0177536,-0.01672364,0.1660011,-0.6151363,355.3091,8.412554,358.6392,-0.005262859,0.001041786,0.01904916,-0.0541524,-0.006310247,0.04274589,-0.3588443,-0.6492767,-0.5851592,30.27374,14.65359,170.619,-0.01700674,-0.01029151,0.006647621,0.0002556234,-0.07913527,-0.03739813,0.2801007,-0.676678,-0.7352514,23.05534,28.47369,186.2035
359.673,0.005001368,-0.001384304,0.009282693,0.00758697,0.06688756,0.02416074,-0.01658286,0.1659833,-0.6150111,355.3252,8.369977,358.6076,-0.001611388,0.003632351,0.01900623,-0.06927961,-0.00864477,0.01612324,-0.3586634,-0.64894,-0.5848954,30.21619,14.6243,170.6135,-0.01540661,-0.004148347,0.01498953,-0.05620651,-0.02851965,0.02983959,0.279876,-0.6767616,-0.7349598,22.97629,28.47806,186.1426
373.733,0.00656103,-0.001843031,0.008967918,0.006922674,0.05815321,0.02358619,-0.01645962,0.1659597,-0.6148938,355.3236,8.344852,358.5965,0.004463884,0.005396388,0.01939381,-0.07655558,-0.004802993,-0.02857062,-0.3583962,-0.6485901,-0.584575,30.15288,14.6032,170.6629,-0.01426561,0.000680563,0.02605656,-0.1433732,0.07440446,0.1565216,0.2790454,-0.6770882,-0.7337843,22.61758,28.67113,185.829
387.481,0.007937727,-0.001851659,0.008576903,0.002638327,0.05240788,0.02129797,-0.01632624,0.1659512,-0.6147856,355.3311,8.307899,358.5832,0.01123811,0.0101046,0.02407783,-0.1182149,0.01366832,-0.06285456,-0.358033,-0.6483471,-0.5839704,29.9793,14.59106,170.7828,-0.01882362,0.0008105076,0.03559083,-0.178694,0.1105783,0.248879,0.2784443,-0.677263,-0.7329761,22.39376,28.809,185.519
401.365,0.009634188,-0.001826023,0.008691125,0.007444408,0.04863016,0.01153351,-0.01614093,0.1659257,-0.614662,355.3052,8.274477,358.5918,0.01530917,0.01767339,0.03153473,-0.1787574,0.01796033,-0.07370476,-0.3575646,-0.6479295,-0.5831313,29.6808,14.54354,170.9077,-0.02349799,0.001407176,0.04499499,-0.1989503,0.1080779,0.2942789,0.2779292,-0.6773239,-0.732092,22.18665,28.86851,185.2248
415.325,0.01152447,-0.00121955,0.00919766,0.02162484,0.0429461,0.003949731,-0.01590517,0.1659084,-0.6145213,355.2672,8.249346,358.5771,0.02052963,0.03003564,0.04435806,-0.2784265,0.01150576,-0.09590234,-0.35697,-0.647271,-0.5821901,29.29783,14.43475,171.0195,-0.02459958,0.005317382,0.05602813,-0.2280444,0.1246809,0.3199615,0.2774692,-0.6772634,-0.7309695,21.93287,28.9712,184.9575
429.236,0.01342972,8.719903e-05,0.009783933,0.03473374,0.03751426,0.004514958,-0.0156469,0.1659342,-0.614369,355.2213,8.233666,358.5535,0.0272948,0.04260164,0.05951159,-0.390123,0.01462089,-0.112046,-0.3562443,-0.646593,-0.5810686,28.80369,14.31933,171.1362,-0.02674661,0.01225521,0.07251726,-0.2698145,0.1173614,0.3290975,0.2768867,-0.6771611,-0.7293957,21.63169,29.01911,184.6952
443.381,0.01566649,0.00185624,0.01018805,0.04500161,0.02820664,0.007701237,-0.01538473,0.1660203,-0.6142175,355.1769,8.231663,358.5283,0.03613221,0.05282204,0.07367885,-0.4713815,0.04944788,-0.1149253,-0.3554537,-0.645862,-0.5798239,28.27625,14.29759,171.2737,-0.03063031,0.01597481,0.08527448,-0.2911471,0.08958626,0.3272755,0.2762487,-0.677102,-0.7278297,21.35401,28.99959,184.4315
457.448,0.01701131,0.002414392,0.01035775,0.05172729,0.01840549,0.01423868,-0.0150801,0.1660572,-0.6140586,355.1312,8.239622,358.4915,0.04522137,0.0608803,0.08633799,-0.4960323,0.1127581,-0.0816215,-0.3547341,-0.6450232,-0.5784467,27.80121,14.40487,171.3696,-0.03822394,0.02463831,0.1118993,-0.3582662,0.04432634,0.3483464,0.2754141,-0.6768172,-0.7253903,20.94849,28.88096,184.0771
471.424,0.01837008,0.00155668,0.009817415,0.0444787,0.01249519,0.01733965,-0.01477403,0.1660146,-0.6139637,355.1267,8.234619,358.468,0.04828258,0.070209,0.09642157,-0.5261047,0.1256312,-0.04765834,-0.3540275,-0.6439556,-0.5770403,27.3157,14.42045,171.3933,-0.04593184,0.03997109,0.1488549,-0.5049485,0.007209629,0.4281179,0.2745425,-0.6763967,-0.7222627,20.2929,28.71597,183.5413
484.839,0.01920596,-0.0001659578,0.009060486,0.0341348,0.004669062,0.02162596,-0.01448341,0.1659373,-0.6138396,355.1292,8.255374,358.4417,0.04974157,0.08583764,0.1098775,-0.6320538,0.05691124,-0.08449883,-0.3529921,-0.6426229,-0.5753385,26.68115,14.17607,171.4693,-0.04993454,0.05107214,0.1773324,-0.6247553,-0.0262362,0.4656745,0.2738095,-0.6759904,-0.7191973,19.58736,28.52078,183.0416
499.066,0.02021452,-0.002116286,0.008003872,0.01914245,-0.001131618,0.02463507,-0.0141976,0.1658585,-0.61373,355.1387,8.27555,358.4205,0.05638813,0.1047906,0.1263119,-0.7961784,-0.02204527,-0.1904535,-0.3515399,-0.6411968,-0.5733907,25.84689,13.80714,171.7214,-0.05231804,0.06349137,0.2086864,-0.7479928,-0.1128001,0.4388415,0.2732692,-0.6754245,-0.7159129,18.79977,28.14449,182.6253
512.983,0.02083164,-0.002994703,0.007363876,0.01112626,-0.007828521,0.02921487,-0.0138784,0.1658731,-0.6136562,355.1475,8.288638,358.3959,0.07016167,0.1199803,0.1421602,-0.9316764,-0.04549972,-0.2967881,-0.349845,-0.6397568,-0.5712624,24.92957,13.53037,172.1014,-0.04914553,0.07556305,0.2277585,-0.8234043,-0.1575724,0.366536,0.272751,-0.6746841,-0.7126344,18.04139,27.82896,182.3663
526.533,0.02162096,-0.002483089,0.007045967,0.0143626,-0.008573951,0.02505431,-0.01358597,0.1659475,-0.6135587,355.1295,8.295144,358.3792,0.0870779,0.1295984,0.1552953,-1.002449,0.00537318,-0.3658208,-0.3481521,-0.6382532,-0.5690435,24.02112,13.46978,172.5531,-0.04609366,0.0851167,0.236555,-0.8535762,-0.147477,0.3367591,0.2721397,-0.6738705,-0.7093405,17.32507,27.63027,182.1023
540.708,0.02189548,-0.0005514676,0.007386647,0.03337173,-0.00933536,0.0220482,-0.01325738,0.1660098,-0.6134166,355.0654,8.306136,358.3562,0.09940052,0.1383405,0.1674303,-1.037156,0.07321551,-0.3763641,-0.3466313,-0.636529,-0.5666497,23.12945,13.51405,172.9413,-0.04427817,0.09847645,0.246674,-0.9032273,-0.07810805,0.377462,0.2712953,-0.6728382,-0.7056543,16.514,27.58011,181.7349
554.696,0.02206233,0.001662836,0.007665018,0.0521361,-0.007161501,0.01745743,-0.01293775,0.1660809,-0.6133087,354.995,8.306583,358.3219,0.101685,0.1531315,0.181657,-1.090571,0.0903781,-0.3260517,-0.3453173,-0.6345822,-0.564,22.17286,13.45719,173.1435,-0.04855044,0.1118607,0.261679,-0.9577887,-0.000176698,0.5023106,0.2701918,-0.6717138,-0.7015808,15.63934,27.5884,181.1362
568.549,0.02183157,0.002976014,0.00769825,0.06899773,-0.003098564,0.01755386,-0.01265273,0.1661102,-0.6131998,354.9246,8.307152,358.2777,0.09886836,0.1755827,0.1987038,-1.195059,0.04958008,-0.263193,-0.3438042,-0.6323323,-0.5610586,21.06289,13.21825,173.2136,-0.05797028,0.1243025,0.2819476,-1.009196,0.04311874,0.6381579,0.268957,-0.670397,-0.6971303,14.72929,27.54563,180.3943
582.865,0.02158866,0.003231801,0.006858586,0.06456446,0.003856306,0.01980409,-0.01239055,0.1661161,-0.6131682,354.9003,8.300058,358.252,0.1033028,0.1988885,0.2157077,-1.288249,0.03120805,-0.2386446,-0.3418884,-0.6299029,-0.5578617,19.89163,13.00219,173.3379,-0.06702478,0.1401979,0.3056121,-1.078098,0.05752663,0.7564723,0.2677902,-0.6687735,-0.6923447,13.7411,27.43461,179.5716
596.427,0.02111543,0.002184947,0.005790015,0.053375,0.00876607,0.02210871,-0.01211377,0.1661089,-0.6131393,354.8946,8.286219,358.2259,0.119981,0.216158,0.2303272,-1.322845,0.1142357,-0.2191565,-0.339673,-0.6274208,-0.5545164,18.75024,13.07005,173.5421,-0.07199825,0.1621333,0.3300316,-1.17706,0.04591928,0.8031809,0.2667981,-0.6667613,-0.687269,12.63189,27.252,178.8209
610.174,0.02048526,0.001144573,0.004627252,0.04001798,0.01651349,0.02788419,-0.0118233,0.1660924,-0.6131003,354.8957,8.262959,358.1879,0.1420936,0.2301786,0.2435091,-1.331089,0.2438712,-0.2179521,-0.3372802,-0.6245923,-0.5509912,17.62429,13.36327,173.8361,-0.07172979,0.1885506,0.3523033,-1.299365,-0.002403203,0.7842579,0.2660936,-0.6645055,-0.6821183,11.39874,26.9583,178.1811
624.167,0.01974376,0.0005961225,0.003667338,0.03499091,0.02451357,0.03572987,-0.01157229,0.1660986,-0.6130243,354.8814,8.242428,358.1372,0.1585042,0.2489177,0.258595,-1.399571,0.2982689,-0.2531551,-0.3348019,-0.6213354,-0.5471875,16.36287,13.56148,174.1845,-0.06364375,0.2128571,0.36667,-1.393657,-0.03745262,0.6817386,0.2656601,-0.6621251,-0.6770154,10.14025,26.68589,177.7792
638.185,0.01883027,0.0008820825,0.003268138,0.03827616,0.02927366,0.03842174,-0.01130975,0.1661285,-0.6129634,354.8557,8.221728,358.0973,0.1656131,0.2746249,0.2747338,-1.537131,0.2555963,-0.3068141,-0.3322748,-0.6177126,-0.543169,14.90035,13.52623,174.5436,-0.05618336,0.2329661,0.3763784,-1.451841,-0.1057082,0.5592544,0.2652263,-0.659584,-0.6718022,8.908887,26.33128,177.5025
651.776,0.0179273,0.00143757,0.003269734,0.04314883,0.0308358,0.03562788,-0.01110587,0.1661705,-0.6129159,354.8193,8.191643,358.0633,0.1671818,0.3012265,0.2869808,-1.655018,0.1918005,-0.3259295,-0.3298987,-0.6140115,-0.5391539,13.37862,13.40176,174.8332,-0.05480889,0.2482132,0.3850417,-1.473367,-0.2209068,0.4408115,0.2647114,-0.6568539,-0.6664957,7.740011,25.82645,177.3004
666.063,0.01730932,0.002221717,0.002889851,0.04523988,0.03617957,0.02952684,-0.01088814,0.1662274,-0.6128834,354.7845,8.160937,358.0321,0.1671863,0.3220789,0.2934989,-1.695179,0.1753732,-0.2871418,-0.3276909,-0.6102133,-0.5351621,11.94686,13.36151,175.0061,-0.05828043,0.2632548,0.3959347,-1.487654,-0.3278002,0.3828737,0.2640712,-0.6537901,-0.660882,6.581835,25.24873,177.0445
679.776,0.01650255,0.003008069,0.002547941,0.0475824,0.03619973,0.02999004,-0.01065054,0.1662865,-0.6128539,354.7556,8.140239,357.9958,0.1679727,0.3379337,0.2962683,-1.650153,0.2681187,-0.1360454,-0.3256419,-0.6061348,-0.5310877,10.66493,13.58566,174.9165,-0.06287037,0.2837049,0.4100093,-1.539666,-0.3623638,0.4264818,0.2632974,-0.6503859,-0.654899,5.309279,24.74345,176.6
693.869,0.01612388,0.003076179,0.001894768,0.05049546,0.03308473,0.02523964,-0.01040722,0.166326,-0.6128419,354.7135,8.12396,357.973,0.1677993,0.3510392,0.2999082,-1.635074,0.3330719,-0.02518699,-0.3236237,-0.6020582,-0.5268941,9.348484,13.80928,174.7894,-0.07183121,0.3077392,0.4268119,-1.626224,-0.369639,0.5474194,0.2622702,-0.6467206,-0.6486118,3.907456,24.25002,175.9365
707.594,0.01524535,0.002887273,0.001286599,0.04846189,0.0263254,0.02370492,-0.01023398,0.1663726,-0.6128487,354.6873,8.120354,357.944,0.1661483,0.3698988,0.3068164,-1.689173,0.3677755,0.03979035,-0.321466,-0.5976207,-0.5225108,7.874544,13.9966,174.6722,-0.08030537,0.327782,0.4383821,-1.688014,-0.3704418,0.6574543,0.2614009,-0.642961,-0.6425952,2.498992,23.74198,175.2052
721.501,0.0142928,0.001979359,0.0006245802,0.04346249,0.02398511,0.0221702,-0.01007897,0.1663861,-0.6128676,354.6741,8.112108,357.9219,0.1664456,0.3923093,0.3133685,-1.799316,0.3142973,-0.006958738,-0.3188932,-0.5929354,-0.5180953,6.240361,13.99747,174.7489,-0.08027187,0.3434805,0.4394933,-1.698925,-0.3646246,0.6658023,0.2608685,-0.6389958,-0.6367633,1.168975,23.27912,174.6483
735.595,0.01286755,0.001243722,-0.0002544234,0.02971563,0.02296548,0.02058836,-0.009945086,0.1663854,-0.612895,354.6801,8.092697,357.9092,0.1714839,0.4073375,0.3140482,-1.864797,0.2334795,-0.1506631,-0.3160897,-0.5882543,-0.513878,4.644323,13.94357,175.1108,-0.07584887,0.3569554,0.4362595,-1.710271,-0.4006361,0.5770866,0.2605585,-0.6349238,-0.6310365,359.8341,22.75004,174.3445
749.39,0.01168806,0.0005210601,-0.0007857496,0.026591,0.02448918,0.01666085,-0.009801082,0.1663624,-0.6129064,354.6611,8.065533,357.9035,0.1813126,0.423536,0.3121776,-1.919109,0.1206775,-0.3679833,-0.3129862,-0.5832376,-0.5096778,3.029182,13.80354,175.7855,-0.0659697,0.3742701,0.4313771,-1.728706,-0.4074758,0.4713066,0.2603397,-0.6304769,-0.6252413,358.46,22.28347,174.1792
763.264,0.01044382,0.0003304324,-0.000991288,0.02855778,0.02350162,0.01178616,-0.009679056,0.1663559,-0.6129122,354.6366,8.055093,357.8825,0.1915287,0.4384151,0.3083405,-1.958972,0.04110885,-0.5375991,-0.3099387,-0.5781057,-0.5055066,1.399862,13.70019,176.5222,-0.05741639,0.3985488,0.4287739,-1.780535,-0.3124905,0.4955795,0.2597166,-0.6255023,-0.6190345,356.9684,22.04392,173.76
777.306,0.009205486,0.0009477802,-0.001034597,0.03110085,0.02393702,0.008747658,-0.009607233,0.1664108,-0.6129234,354.6117,8.02987,357.8779,0.1971023,0.4517471,0.304415,-1.965358,-0.003923462,-0.5982304,-0.3070977,-0.572728,-0.5012978,359.8199,13.64062,177.1118,-0.05977201,0.4170622,0.4280606,-1.804083,-0.247252,0.5775842,0.2588371,-0.6204139,-0.6129907,355.5146,21.78227,173.1627
791.327,0.007993654,0.001638987,-0.0008226934,0.03393901,0.0268576,0.001763673,-0.009550468,0.1664769,-0.6129244,354.5804,7.99901,357.8753,0.1971154,0.4673099,0.3017475,-1.963506,-0.02090846,-0.5742261,-0.3043976,-0.5669913,-0.4970453,358.2549,13.61984,177.5274,-0.06871232,0.4406459,0.4280127,-1.843225,-0.2095837,0.6744354,0.2577702,-0.6148438,-0.6069027,354.0111,21.47572,172.4556
804.845,0.006990525,0.002252999,-0.0007818893,0.03208909,0.03559492,-0.003933035,-0.009471923,0.16653,-0.6129302,354.5576,7.955031,357.8797,0.1932925,0.4889526,0.3003582,-1.993899,-0.04122857,-0.5231857,-0.3017334,-0.5608193,-0.4927405,356.6087,13.58658,177.8482,-0.08002033,0.4626766,0.4264767,-1.883816,-0.2392195,0.6854158,0.2567247,-0.6091375,-0.6009189,352.4855,21.03642,171.9128
