time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
237.819,-0.00769593,0.0006987436,0.0002213954,0.01540614,0.04436129,0.01853831,0.2905189,0.8181885,-0.5182816,1.244698,358.3033,358.9308,-0.0232954,0.01843405,0.01258742,-0.2681266,-0.2952302,-0.2165542,0.01469949,0.09564936,-0.5015503,18.10713,17.31273,170.4316,0.01627756,-0.00210955,-0.0227215,-0.06306041,0.08446852,0.06970257,0.5587358,0.1217091,-0.4329368,7.603995,351.6867,192.0919
252.263,-0.006881461,0.0001339227,0.001026689,0.01178311,0.04284875,0.00857516,0.2904559,0.8181719,-0.5182467,1.243124,358.2722,358.9555,-0.02463732,0.02467605,0.0224695,-0.3383488,-0.3328626,-0.2427149,0.01463493,0.09595627,-0.5010814,17.7937,16.87853,170.5893,0.01590688,0.005838188,-0.01804266,-0.1181959,0.1112655,0.1047849,0.5588326,0.1218468,-0.433107,7.446041,351.8781,191.9483
266.529,-0.006489384,-8.144695e-05,0.002089487,0.008037986,0.03914101,-0.0004289325,0.2903906,0.8181576,-0.518189,1.23709,358.2472,358.9769,-0.02770281,0.03248493,0.03615365,-0.4308616,-0.381759,-0.2726451,0.01454621,0.09631166,-0.5002166,17.37235,16.36141,170.7641,0.01597395,0.01487962,-0.01096988,-0.2096996,0.1574459,0.1614245,0.5588362,0.1221279,-0.4332064,7.115111,352.2121,191.6875
280.465,-0.005970196,-0.0004589903,0.003071806,0.008856473,0.03579657,0.001646474,0.2903485,0.8181232,-0.5181229,1.233207,358.2248,358.9532,-0.03097872,0.04088384,0.05224663,-0.5208033,-0.4308482,-0.304041,0.01448131,0.09681875,-0.4991575,16.89191,15.79602,170.9546,0.01549274,0.02570095,-0.002342106,-0.323381,0.2326166,0.2591272,0.5585291,0.1224861,-0.4329374,6.70723,352.6315,191.312
294.495,-0.005937263,-0.001290716,0.003708124,0.005917817,0.02803114,0.008607303,0.2902857,0.8180637,-0.5180577,1.230394,358.2232,358.9306,-0.03157168,0.05546133,0.07362732,-0.6584898,-0.4922654,-0.3786903,0.01478266,0.09760144,-0.4974933,16.21801,15.12469,171.2781,0.01292891,0.03818083,0.007002546,-0.4350128,0.3025717,0.3516304,0.5581844,0.1230575,-0.432612,6.217818,353.1028,190.8771
308.785,-0.005773631,-0.002569368,0.003849031,-0.005864805,0.0252035,0.007606682,0.2902139,0.8179842,-0.5180042,1.275756,358.2,358.9342,-0.02198327,0.07486232,0.099197,-0.7952893,-0.4497444,-0.3976107,0.01531883,0.09869556,-0.4953387,15.37222,14.68615,171.5737,0.01240614,0.05577128,0.0190795,-0.5702151,0.3857196,0.4538175,0.5577961,0.1239199,-0.4318964,5.580002,353.683,190.3466
322.635,-0.005806469,-0.003474474,0.003972135,-0.01804363,0.02491444,-0.0008546457,0.2901359,0.8179039,-0.5179497,1.311597,358.179,358.9563,-0.006780762,0.1007141,0.1298228,-0.9438704,-0.3178279,-0.3395388,0.01585047,0.1001739,-0.4925722,14.32164,14.51565,171.7369,0.01040397,0.07618961,0.03424555,-0.7016937,0.4404969,0.5350848,0.5573066,0.1250089,-0.4308729,4.82803,354.2564,189.7877
336.672,-0.005548794,-0.003813468,0.004378053,-0.02103706,0.0279218,-0.01597222,0.2900813,0.81783,-0.517882,1.326278,358.1562,359.0045,0.008865803,0.1305584,0.1611797,-1.071532,-0.1112658,-0.1872238,0.01624149,0.1020432,-0.4894486,13.1458,14.63434,171.6436,0.005221864,0.09799299,0.05185212,-0.8160542,0.4456832,0.5916786,0.5567545,0.1263712,-0.4295278,3.996673,354.7284,189.2216
350.736,-0.005349932,-0.002989818,0.005000742,-0.01611014,0.02821812,-0.02414483,0.2900328,0.8178031,-0.5177989,1.324942,358.1405,359.0317,0.0204019,0.1624443,0.1899596,-1.170311,0.08272255,-0.03574011,0.01658754,0.1043434,-0.4860363,11.92494,14.87417,171.4382,-0.001489228,0.1223177,0.07175908,-0.9311009,0.4205123,0.6028933,0.5561067,0.1281047,-0.4278199,3.05568,355.1246,188.73
364.541,-0.005137346,-0.002424297,0.005807093,-0.005459337,0.02372623,-0.0256336,0.2899778,0.8177817,-0.5176947,1.301938,358.1294,359.0443,0.02759728,0.1941497,0.2157538,-1.265242,0.2043581,0.05854122,0.01705326,0.1069192,-0.4823799,10.6517,15.04568,171.2492,-0.009483963,0.1503086,0.09399903,-1.049134,0.3656774,0.594395,0.5554188,0.1302457,-0.4256838,1.997508,355.4203,188.2771
378.431,-0.004901523,-0.002117097,0.006255399,-0.001495799,0.02029834,-0.02330434,0.2899061,0.8177707,-0.5175925,1.308419,358.1262,359.0566,0.03278466,0.2225356,0.2384992,-1.350767,0.268804,0.08675586,0.01757189,0.1096834,-0.4784409,9.352821,15.1582,171.1558,-0.01889205,0.1795765,0.1174099,-1.145507,0.2753745,0.5459055,0.5546666,0.1327413,-0.4231967,0.8890238,355.5735,187.9381
392.791,-0.004535113,-0.003016234,0.005962609,-0.009206683,0.01930126,-0.02074768,0.2898442,0.8177064,-0.5175191,1.344438,358.1057,359.0678,0.0340579,0.2515449,0.2626524,-1.477986,0.2803659,0.08790532,0.01805309,0.1127241,-0.4741406,7.899048,15.1495,171.0954,-0.02864474,0.2091875,0.1407401,-1.237581,0.1508992,0.4680492,0.5539433,0.1355081,-0.420384,359.6977,355.5662,187.7198
406.518,-0.004083653,-0.004724385,0.005111733,-0.02669142,0.02260961,-0.01453342,0.2898237,0.817574,-0.5174709,1.400787,358.0732,359.0739,0.03178478,0.2768045,0.2809372,-1.619771,0.2146903,0.04586545,0.01862614,0.1159015,-0.4698404,6.345102,14.93753,171.1266,-0.0360407,0.233189,0.1593196,-1.309903,0.04235071,0.3968645,0.5532524,0.1383944,-0.4174927,358.4806,355.4987,187.5581
420.629,-0.003259969,-0.006294133,0.003990232,-0.03945665,0.03028616,-0.01202389,0.2898256,0.8174161,-0.5174522,1.458876,358.0446,359.068,0.02802532,0.3004288,0.2953443,-1.743541,0.1166276,-0.008973837,0.01917318,0.1193377,-0.4654403,4.747399,14.59859,171.2155,-0.04184057,0.2625092,0.1806253,-1.391288,-0.04616465,0.3328525,0.552501,0.1418071,-0.4142343,357.1767,355.4091,187.4439
434.49,-0.002337782,-0.006993478,0.002979677,-0.04299442,0.0332799,-0.006852452,0.2898495,0.8172861,-0.5174441,1.493511,357.9987,359.0694,0.0221516,0.3239719,0.3080353,-1.863323,-0.02680526,-0.09945108,0.01981042,0.1230681,-0.4608574,3.090003,14.08321,171.4385,-0.04222811,0.2857063,0.1945724,-1.446193,-0.04685274,0.3195025,0.5518067,0.1453746,-0.4110414,355.9105,355.486,187.2299
448.446,-0.001229976,-0.006756798,0.001832703,-0.04261403,0.03386799,0.001796501,0.2898933,0.8172017,-0.5174596,1.517397,357.9861,359.0373,0.01724789,0.346762,0.3191075,-1.970364,-0.1463805,-0.1821151,0.0204719,0.1269451,-0.4561227,1.363007,13.54027,171.7227,-0.03742047,0.308593,0.2044154,-1.508999,0.01985094,0.3491385,0.5511826,0.1491913,-0.4078404,354.5956,355.7383,186.8959
462.47,-0.0001840359,-0.006343148,0.0008355392,-0.03950526,0.02882465,0.0136167,0.2899498,0.8171281,-0.5174842,1.541909,357.9685,359.0036,0.01355617,0.369418,0.3286512,-2.066394,-0.254357,-0.2681883,0.02115836,0.1311258,-0.4512745,359.5758,12.96745,172.0921,-0.02968089,0.3309473,0.2096397,-1.587199,0.1392063,0.4021101,0.5505161,0.1531871,-0.4046848,353.1985,356.1809,186.4536
476.418,0.0006308596,-0.005752179,-0.0002401179,-0.03283568,0.02497991,0.02150079,0.2899994,0.8170617,-0.5175328,1.545129,357.9514,358.9787,0.01069225,0.3926483,0.3370856,-2.152346,-0.3339126,-0.3256568,0.02181272,0.1356288,-0.4462276,357.7277,12.40723,172.4638,-0.02292658,0.3508987,0.2114857,-1.662241,0.2960509,0.5044064,0.5497081,0.1572911,-0.4014964,351.7479,356.7959,185.7981
490.153,0.001179652,-0.004740156,-0.001229523,-0.02563268,0.02670158,0.02542914,0.2900457,0.8170249,-0.517591,1.558709,357.9225,358.9471,0.008414835,0.416186,0.3445917,-2.218605,-0.3867992,-0.3529636,0.02244819,0.1404533,-0.4410579,355.8531,11.8757,172.8097,-0.01867241,0.3666319,0.2131052,-1.710299,0.4358163,0.6051009,0.5488911,0.1614822,-0.3981745,350.3025,357.461,185.0354
504.235,0.001345834,-0.003688381,-0.002202216,-0.0172491,0.0263841,0.02721063,0.2900608,0.8170146,-0.51766,1.548293,357.9009,358.9224,0.006473988,0.4412498,0.3507611,-2.281027,-0.4165632,-0.3562056,0.02303311,0.1456821,-0.4357856,353.9294,11.38217,173.1188,-0.01674668,0.3811846,0.2161003,-1.749807,0.5320937,0.6841751,0.5480777,0.1658931,-0.394704,348.827,358.0937,184.234
517.742,0.001642438,-0.002929735,-0.00380775,-0.01300939,0.02624335,0.02758377,0.2900713,0.8170103,-0.5177732,1.553526,357.8856,358.9046,0.005883589,0.4675912,0.3550002,-2.330506,-0.4229905,-0.3364522,0.02369016,0.1512668,-0.4304437,351.9818,10.93505,173.3751,-0.01748213,0.3968263,0.2206405,-1.78211,0.5644531,0.7257833,0.5473058,0.1706626,-0.3911049,347.3282,358.6055,183.4754
532.162,0.001968148,-0.002325187,-0.005321918,-0.01404875,0.02420695,0.02631699,0.290097,0.817003,-0.5179012,1.564191,357.8695,358.8923,0.008377194,0.4930408,0.3560491,-2.360401,-0.3930736,-0.3039639,0.0243433,0.1571484,-0.4251762,350.0425,10.59773,173.5727,-0.01859564,0.4141994,0.2250669,-1.806432,0.5603547,0.7310596,0.5465724,0.1757212,-0.3874669,345.821,359.0311,182.7879
546.188,0.002572611,-0.001472107,-0.006793888,-0.009591675,0.0221328,0.02338524,0.2901615,0.8169988,-0.5180371,1.552399,357.8551,358.8804,0.009825096,0.5181731,0.3543439,-2.4028,-0.3976862,-0.2860046,0.02504808,0.1633169,-0.4199357,348.0465,10.20444,173.7999,-0.01998167,0.4327115,0.2279649,-1.827949,0.530502,0.6950725,0.5458989,0.181041,-0.3838439,344.3057,359.3792,182.2177
560.281,0.002996234,-2.488732e-05,-0.007335945,0.007662507,0.01341252,0.01806659,0.2902264,0.8170338,-0.5181503,1.511742,357.865,358.8748,0.01045595,0.5392439,0.3487326,-2.426865,-0.4232827,-0.2931547,0.02576999,0.1696007,-0.4148794,346.0617,9.772972,174.1035,-0.02094798,0.4530099,0.2279207,-1.871106,0.5095145,0.6514537,0.5452023,0.1866036,-0.3802493,342.7132,359.7231,181.691
574.163,0.003354153,0.001714517,-0.007315267,0.03009073,0.009649734,0.01668596,0.2902964,0.8171251,-0.5182482,1.431773,357.8607,358.869,0.007341027,0.5558125,0.341716,-2.431728,-0.4994409,-0.3563353,0.02639616,0.1760454,-0.4098019,344.1075,9.228366,174.6154,-0.02359765,0.471629,0.2251468,-1.901412,0.4871462,0.6214518,0.5444077,0.1923333,-0.3767055,341.1216,0.03859244,181.1566
588.04,0.003547788,0.003973679,-0.006412539,0.0358955,0.007703707,0.01069715,0.2903644,0.8172648,-0.5183077,1.421473,357.8529,358.8825,0.002189606,0.5686045,0.334651,-2.457142,-0.5548357,-0.3705521,0.0268393,0.1825158,-0.4047652,342.0846,8.677287,175.0677,-0.02556682,0.4895909,0.2203813,-1.937676,0.4894424,0.5968199,0.5436906,0.198255,-0.3732724,339.4907,0.3933852,180.6046
602.218,0.004001898,0.004680295,-0.006287833,0.069488,0.009143844,0.006322188,0.2904463,0.8173527,-0.5183835,1.263968,357.8355,358.8964,-0.003147602,0.5860175,0.3252693,-2.4879,-0.5604915,-0.3551107,0.02717834,0.1895219,-0.3997765,340.022,8.235398,175.4336,-0.0230586,0.5065699,0.2131824,-1.988081,0.5371103,0.5810895,0.5430545,0.2042833,-0.3698568,337.7849,0.8799157,179.9851
616.008,0.004770568,0.004523606,-0.006948477,0.05134156,0.005460521,0.004483667,0.2905458,0.817406,-0.5184944,1.302059,357.8492,358.878,-0.006496996,0.6023528,0.313643,-2.491161,-0.5439606,-0.3160431,0.02754704,0.1967058,-0.3950317,338.016,7.847267,175.7222,-0.01896063,0.5181693,0.2045478,-2.001011,0.5708688,0.5589188,0.5425441,0.2103653,-0.3666517,336.1424,1.363828,179.3764
630.249,0.00612841,0.002954154,-0.007460226,0.0334584,-0.004265817,-0.002968795,0.2906822,0.8173913,-0.5186093,1.315399,357.8842,358.9073,-0.006777987,0.6156833,0.300662,-2.4957,-0.546374,-0.3079162,0.02808145,0.2039208,-0.3904597,336.0021,7.437826,176.086,-0.01360197,0.5267254,0.1954085,-2.000411,0.6291859,0.5644423,0.5419671,0.2165576,-0.3634759,334.5233,1.938047,178.6469
643.904,0.006857977,0.002420381,-0.007024677,0.02730065,-0.01504455,0.001374268,0.2907978,0.8174241,-0.5186954,1.291589,357.9074,358.8857,-0.006146073,0.6247313,0.2890177,-2.485491,-0.5717741,-0.3313123,0.02859958,0.2111043,-0.3859451,334.0142,6.982003,176.5772,-0.01207623,0.5316347,0.1870901,-1.968425,0.6419467,0.5614933,0.5413775,0.2227895,-0.3603091,332.9921,2.432782,177.9462
657.684,0.007243231,0.002899794,-0.006039397,0.03454298,-0.01748891,0.003014591,0.2909079,0.8174967,-0.5187489,1.234839,357.92,358.8833,-0.005272187,0.6331475,0.2761257,-2.451468,-0.5586007,-0.3320501,0.02903446,0.2186373,-0.3815661,332.1077,6.62202,177.0053,-0.01202796,0.5376284,0.1808839,-1.966576,0.6635104,0.567839,0.5407433,0.2291927,-0.357179,331.4073,2.950367,177.1896
671.958,0.007236438,0.003494505,-0.005228227,0.03954835,-0.01782808,0.006676779,0.2910121,0.8175698,-0.5187929,1.198123,357.9279,358.8781,-0.005009592,0.640215,0.2644093,-2.441588,-0.5124953,-0.2947711,0.02926003,0.2262262,-0.3772579,330.1624,6.364428,177.298,-0.01456761,0.5448637,0.1742603,-1.967663,0.6383333,0.5539026,0.5401596,0.2357492,-0.3541168,329.8194,3.357996,176.5062
685.995,0.007619828,0.003047889,-0.004790393,0.03760251,-0.01556522,0.005521278,0.2911379,0.8176016,-0.5188417,1.177975,357.9327,358.8804,-0.008221447,0.6489938,0.2524783,-2.44135,-0.4646077,-0.2193953,0.02938638,0.2341017,-0.3730904,328.2033,6.132577,177.446,-0.0143562,0.5540685,0.1650359,-1.980642,0.6099347,0.5091414,0.5397522,0.2424628,-0.3513414,328.2043,3.736973,175.9157
699.908,0.008006772,0.00202214,-0.004128005,0.02968603,-0.01287609,-0.0004526133,0.2912633,0.8176007,-0.5188727,1.170891,357.9439,358.8925,-0.009501122,0.6557021,0.241317,-2.443864,-0.4294946,-0.1679427,0.02959096,0.2418456,-0.3691326,326.2366,5.914365,177.5956,-0.01312357,0.5643839,0.1530321,-2.005376,0.5665416,0.4205872,0.5394113,0.2493185,-0.3486474,326.5502,4.071273,175.4909
713.432,0.008481175,0.001367012,-0.003564383,0.02061251,-0.01020654,-0.005445632,0.2913918,0.8176032,-0.5188975,1.180007,357.9402,358.9067,-0.008641735,0.6650168,0.2248484,-2.43047,-0.3347891,-0.08575329,0.0297271,0.2500864,-0.3653989,324.3228,5.908304,177.4911,-0.01020806,0.572182,0.1395907,-2.022915,0.5087176,0.316605,0.5392696,0.2561382,-0.3461824,324.8947,4.343736,175.2072
727.598,0.008911241,0.0007335627,-0.002280273,0.01741724,-0.01324891,-0.006920438,0.291526,0.8175982,-0.5188803,1.169036,357.9595,358.9124,-0.008249931,0.6701874,0.2095973,-2.414182,-0.2856329,-0.06006354,0.02993398,0.2582282,-0.3618002,322.4239,5.846606,177.5236,-0.005542025,0.576147,0.1277753,-2.027127,0.4947686,0.2486371,0.5390883,0.2629256,-0.3437861,323.2603,4.71464,174.8479
741.714,0.009462101,0.0007550237,-0.0008923635,0.0159623,-0.01716095,0.007813291,0.2916697,0.8176105,-0.5188463,1.150909,357.9859,358.8668,-0.00601849,0.6747945,0.1935524,-2.413078,-0.262585,-0.07710944,0.03024421,0.2664829,-0.3583863,320.4936,5.771099,177.6755,-0.0008641407,0.578423,0.1141981,-2.000151,0.5039076,0.2205526,0.5388535,0.2698838,-0.3416218,321.7082,5.153306,174.3818
755.376,0.009658508,0.001119888,0.0008587819,0.01973664,-0.02337378,0.0229298,0.2918037,0.8176391,-0.5187764,1.11903,358.0131,358.815,-0.004311867,0.6759368,0.1788097,-2.387279,-0.2300405,-0.08916052,0.0304201,0.2746885,-0.3551239,318.6362,5.755796,177.7999,0.002877142,0.577331,0.1017488,-1.962464,0.5624055,0.2443712,0.5385483,0.2766683,-0.3395745,320.2036,5.765542,173.6629
769.365,0.009590819,0.001753774,0.002939733,0.02906145,-0.03008619,0.02350487,0.2919318,0.8176887,-0.5186641,1.070952,358.0493,358.8168,-0.003274411,0.6763884,0.1634932,-2.371211,-0.2077692,-0.08856931,0.03068369,0.2829515,-0.352062,316.775,5.743932,177.8971,0.004427474,0.5733879,0.09015324,-1.931693,0.6189154,0.2784788,0.5382024,0.2832997,-0.3376746,318.7163,6.436602,172.8298
783.371,0.009109501,0.001916527,0.004430187,0.0313463,-0.02798162,0.02271084,0.2920444,0.8177285,-0.5185496,1.049992,358.0546,358.8063,0.001109384,0.6772988,0.1464613,-2.348965,-0.1786795,-0.09515548,0.03108883,0.2913515,-0.3491451,314.9422,5.785912,177.9854,0.00652368,0.5678663,0.07565693,-1.911554,0.7323972,0.3602147,0.537702,0.2900418,-0.3359022,317.2245,7.353525,171.636
796.97,0.008122137,0.001166554,0.005339241,0.02384593,-0.02090945,0.01372577,0.2921229,0.8177276,-0.5184399,1.056521,358.0598,358.8079,0.005404029,0.6758856,0.1313099,-2.324251,-0.1495004,-0.08989501,0.03146208,0.2995506,-0.3464654,313.1404,5.866798,178.0154,0.00582741,0.5626419,0.06593414,-1.886894,0.8103463,0.4311669,0.5371475,0.2967265,-0.3341763,315.7695,8.282404,170.3545
810.938,0.006852251,-0.0003787783,0.006109963,0.008160423,-0.008139638,0.00317752,0.2921635,0.8176702,-0.5183166,1.070252,358.0496,358.8218,0.008822322,0.6735625,0.114369,-2.322494,-0.1663,-0.1150951,0.0319673,0.3077239,-0.3439991,311.2881,5.838052,178.2158,0.00424611,0.5597054,0.05569667,-1.875973,0.8646402,0.474878,0.5366463,0.3035815,-0.332581,314.303,9.232161,169.0226
825.014,0.006134992,-0.001626854,0.006715233,-0.006364331,0.002547306,-0.009486297,0.2922137,0.8176037,-0.5181919,1.105364,358.0296,358.8513,0.01265047,0.6685743,0.09755025,-2.311152,-0.2027667,-0.15616,0.03256629,0.3158513,-0.3417413,309.4602,5.724591,178.5608,0.001265401,0.5615201,0.04558257,-1.882267,0.8299371,0.4472029,0.5362871,0.310616,-0.3311011,312.806,9.955846,167.9918
838.905,0.005685184,-0.001944052,0.007952024,-0.01294977,0.0105621,-0.01620777,0.2922699,0.8175772,-0.5180312,1.133827,357.9996,358.881,0.01527825,0.6645559,0.08052917,-2.303814,-0.2389846,-0.1947231,0.03314964,0.3241191,-0.339745,307.6326,5.591601,178.9699,-0.002659928,0.5680556,0.03398473,-1.897628,0.6956398,0.3224904,0.536051,0.3179255,-0.3297973,311.2735,10.34995,167.4852
853.163,0.005443023,-0.001140923,0.009507751,-0.002515705,0.01324392,-0.01200402,0.2923305,0.8176031,-0.5178392,1.115599,357.9907,358.881,0.01715457,0.6633238,0.06096509,-2.315212,-0.2420115,-0.1883507,0.0336499,0.3324854,-0.3380508,305.7596,5.550514,179.2245,-0.007690286,0.5748723,0.02323972,-1.928412,0.5418506,0.1902228,0.5358632,0.3251763,-0.3286486,309.68,10.55932,167.2397
