time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
137.403,-0.004382836,0.0009906736,0.009132345,0.01765047,0.006718625,-0.01433033,-0.01373257,0.1520983,-0.5960507,2.236396,6.339038,357.1636,0.0002463951,0.001066529,0.001144046,-0.0265021,-0.01549246,-0.04325975,-0.3459542,-0.6413673,-0.5777491,28.03459,19.40838,169.4671,0.06388886,-0.04841958,-0.03468254,-1.046068,1.137086,1.566581,0.2793174,-0.6740919,-0.6559895,21.66763,352.9178,195.4349
151.331,-0.004669184,0.001158227,0.008138188,0.0105621,0.02250168,-0.01375092,-0.01381341,0.1521141,-0.5959812,2.249015,6.298367,357.1759,-0.0001559664,0.0004276959,0.000684683,-0.01285152,-0.01874886,-0.03144186,-0.3459403,-0.6413594,-0.5777467,28.04721,19.38897,169.4871,0.07266302,-0.05154118,-0.05113232,-1.067205,1.329268,1.655129,0.279386,-0.6742887,-0.6578031,21.15782,354.5424,194.4583
165.098,-0.005172346,0.000754185,0.00784532,0.0114776,0.0287557,-0.01233606,-0.01391105,0.1521126,-0.5958811,2.233799,6.262257,357.1747,-8.130499e-05,-0.0002437148,-0.0002392743,0.006318663,-0.002007572,-0.0007373484,-0.3459362,-0.6413575,-0.5777454,28.05108,19.38515,169.4867,0.07959491,-0.03997663,-0.0674292,-0.9091846,1.406377,1.455719,0.2795229,-0.6743383,-0.65875,21.02337,355.9628,194.1368
178.729,-0.005310016,0.0008321669,0.007246319,0.01136889,0.03472986,-0.005268943,-0.01399877,0.1521261,-0.5958012,2.226532,6.229217,357.1675,0.0005959762,0.0001018124,-0.0003985206,0.003326999,0.01928756,0.01164687,-0.3459392,-0.6413581,-0.577747,28.04929,19.39669,169.4842,0.07338001,-0.02504715,-0.07517606,-0.6178956,1.289461,1.213417,0.2796018,-0.6738017,-0.6599738,21.24573,356.8232,193.9279
192.945,-0.004789028,0.001373381,0.006992765,0.01336462,0.04013281,0.006799645,-0.01404932,0.1521569,-0.5957183,2.224025,6.181675,357.1293,0.0004910255,-0.0002441607,-0.0007478864,0.0119327,0.02111432,0.02007135,-0.3459471,-0.6413604,-0.5777502,28.04824,19.4187,169.4745,0.06343151,-0.01678899,-0.06858534,-0.3111711,1.025765,0.8799364,0.2800238,-0.6738386,-0.6599557,21.6229,357.1307,193.9595
206.804,-0.003772615,0.002085182,0.006875319,0.01981415,0.0413057,0.01104,-0.01406081,0.1521997,-0.5956364,2.197196,6.148766,357.1195,7.939759e-05,2.066818e-05,-4.406176e-05,0.000167045,0.003164007,0.002836477,-0.3459526,-0.6413612,-0.577753,28.05008,19.42655,169.4711,0.04555348,-0.01403631,-0.04886371,-0.07792976,0.6050106,0.472984,0.2803322,-0.6738276,-0.660027,21.89262,356.7877,194.2032
220.334,-0.002936538,0.002571925,0.007348742,0.03150637,0.03641879,0.01702257,-0.01406532,0.1522437,-0.5955277,2.155566,6.127394,357.0863,-0.000329343,0.0006395634,0.001109496,-0.02188483,-0.01670207,-0.01789295,-0.3459495,-0.6413617,-0.5777507,28.04219,19.41403,169.476,0.02641894,-0.02023742,-0.03136866,0.3105083,-0.01471949,-0.2846824,0.2817953,-0.6734622,-0.6586837,22.31598,355.4843,195.2394
234.461,-0.001681586,0.003066353,0.007251209,0.02905758,0.03122697,0.01819766,-0.01402935,0.1522947,-0.5954327,2.145084,6.113954,357.0729,-0.0008136202,0.001064621,0.002078508,-0.03832696,-0.04375282,-0.05076043,-0.3459317,-0.6413599,-0.5777406,28.0239,19.35352,169.5092,-0.004389016,-0.01099157,-0.001037472,0.4637878,-0.5954146,-0.6546313,0.2818515,-0.6737218,-0.6582408,22.36474,353.7966,195.9345
248.562,-0.0003527573,0.002968786,0.007045795,0.02737933,0.02198086,0.01453404,-0.01397454,0.1523254,-0.5953414,2.129609,6.105622,357.0727,-0.001231294,0.001328111,0.002777961,-0.04989004,-0.06175854,-0.06808925,-0.345906,-0.6413559,-0.5777278,28.00194,19.27662,169.5534,-0.03282759,0.001243754,0.03313618,0.3266717,-0.8515028,-0.5100785,0.2817138,-0.6737524,-0.6579958,22.01264,352.5446,195.7103
262.28,0.0007410788,0.00278044,0.006814882,0.02288144,0.009929324,0.009026554,-0.01391973,0.1523503,-0.5952634,2.120646,6.122473,357.0712,-0.001798559,0.001173222,0.003075103,-0.05218814,-0.07101471,-0.06002862,-0.3458816,-0.6413535,-0.5777139,27.98635,19.20735,169.5702,0.01786389,-0.007057144,0.009860087,0.4702621,-0.2120322,-0.4197369,0.2826564,-0.6731842,-0.6587644,22.85866,353.3547,196.2254
276.178,0.001741177,0.002582714,0.006899248,0.02394275,-0.005007993,0.005471004,-0.01385017,0.1523713,-0.5951809,2.095682,6.150063,357.0639,-0.001924497,0.0008294846,0.00274456,-0.04409745,-0.06757055,-0.0471638,-0.3458562,-0.6413523,-0.5776991,27.97767,19.15071,169.5775,0.02235701,-0.007507146,-0.01802189,0.5228513,-0.0570511,-0.3220161,0.2824882,-0.6730104,-0.6595256,23.4244,353.4483,196.4156
290.264,0.003112799,0.00285137,0.006969855,0.0260306,-0.01227553,-0.002049033,-0.01375649,0.1524095,-0.5951,2.064939,6.164389,357.0694,-0.001407526,0.0003209265,0.001643645,-0.02388966,-0.04818435,-0.03246771,-0.3458369,-0.6413509,-0.577688,27.97947,19.12556,169.5832,0.01763104,-0.001557231,-0.0305696,0.2632203,-0.03015537,-0.1301163,0.2828205,-0.6732482,-0.6603564,23.24143,353.5267,196.1863
303.575,0.004007979,0.002963955,0.007287705,0.02896995,-0.01769866,-0.006332086,-0.01367517,0.1524427,-0.5950155,2.036642,6.193989,357.0745,-0.001145517,-0.0001310029,0.0008395546,-0.00781864,-0.039014,-0.02679904,-0.345824,-0.6413488,-0.5776813,27.9842,19.09956,169.5903,0.03476152,-0.0009389548,-0.03871861,-0.04009817,0.191988,0.06272586,0.2833797,-0.6737092,-0.6612791,22.8945,354.2624,196.0008
317.806,0.004631843,0.002931985,0.007645712,0.02481848,-0.01730939,-0.005471202,-0.01359359,0.1524711,-0.5949224,2.022569,6.206953,357.0675,-0.00196202,-0.000152531,0.001525356,-0.0160337,-0.06215439,-0.03581073,-0.3458095,-0.6413462,-0.577674,27.9902,19.03448,169.5988,0.05755108,-0.0100297,-0.05475378,-0.2902315,0.570109,0.4414722,0.2834751,-0.6743346,-0.6626911,22.63067,355.623,195.4194
331.574,0.004619065,0.002288026,0.008508996,0.02073404,-0.02026021,-0.002688859,-0.01354311,0.1524789,-0.5947875,2.020564,6.218239,357.0665,-0.003072132,0.0003938621,0.003174587,-0.04305048,-0.1016567,-0.06468183,-0.3457841,-0.6413432,-0.5776601,27.98439,18.88865,169.6245,0.06529778,-0.02132163,-0.07360639,-0.3295315,0.8314456,0.7870732,0.2834549,-0.6747198,-0.6643516,22.66986,356.8644,194.6375
345.685,0.005037696,0.001407004,0.008967529,0.01373952,-0.01524286,-0.002003091,-0.01347415,0.1524691,-0.5946563,2.023997,6.220703,357.0675,-0.003742458,0.001018793,0.004518691,-0.06610831,-0.1365112,-0.1062492,-0.3457376,-0.6413371,-0.5776349,27.9664,18.6736,169.698,0.07083546,-0.02643691,-0.08995639,-0.3518345,1.040697,1.00503,0.2835009,-0.6750745,-0.665995,22.69381,358.1932,193.948
359.439,0.004798977,0.00028107,0.009328888,0.007517962,-0.01464831,-0.0007022428,-0.01342173,0.1524483,-0.5945082,2.021227,6.230297,357.0662,-0.004253337,0.001706627,0.005784682,-0.08916458,-0.1636356,-0.1396858,-0.3456824,-0.6413287,-0.5776057,27.93253,18.43232,169.7951,0.07605287,-0.02360417,-0.09884483,-0.4191169,1.220257,1.149221,0.2834027,-0.6754217,-0.6673931,22.56074,359.6583,193.324
373.669,0.004780205,-0.0004503559,0.009364513,-0.001581496,-0.01130308,-0.004080994,-0.01335824,0.1524397,-0.5943571,2.036316,6.234604,357.0785,-0.004432151,0.003042268,0.007548932,-0.1277487,-0.176742,-0.1589173,-0.3456159,-0.6413212,-0.5775681,27.8385,18.1777,169.8967,0.07410746,-0.01951724,-0.09990434,-0.4634433,1.30273,1.235338,0.2831369,-0.6757562,-0.6685913,22.36163,1.01779,192.6936
387.656,0.004738729,-0.000439364,0.009547185,-0.003008403,-0.008822573,-0.006889951,-0.01329634,0.1524447,-0.5942081,2.038751,6.237888,357.0886,-0.005353156,0.004668768,0.01022265,-0.1822454,-0.204061,-0.1728836,-0.3455382,-0.6413193,-0.577518,27.66242,17.80998,169.9924,0.06523564,-0.01807636,-0.09407614,-0.4448647,1.281446,1.249836,0.2828405,-0.6760603,-0.6695749,22.21818,2.13559,192.0902
401.42,0.005004094,-0.0001353745,0.01022808,0.005832166,-0.006187719,-0.01285387,-0.01321762,0.1524355,-0.5940711,2.016425,6.238049,357.1052,-0.00567982,0.006580956,0.01269397,-0.2371337,-0.2200248,-0.1923156,-0.3454487,-0.6413246,-0.5774553,27.45465,17.51052,170.0885,0.055125,-0.01669048,-0.08223392,-0.4038303,1.196681,1.182187,0.2826188,-0.6762976,-0.6702647,22.10035,3.043548,191.6077
415.707,0.005341444,0.0008291017,0.01106739,0.01432589,-0.006732889,-0.01897671,-0.01313285,0.1524614,-0.5939143,1.972243,6.240517,357.1317,-0.005071722,0.008868495,0.01478216,-0.2902865,-0.2203664,-0.2248811,-0.3453461,-0.6413325,-0.5773801,27.20779,17.24151,170.2486,0.04549186,-0.01127977,-0.06322408,-0.3855011,1.071357,1.047515,0.2823612,-0.6763903,-0.6705914,21.92698,3.779907,191.2678
429.34,0.005859927,0.001548264,0.01219942,0.03006386,-0.007967861,-0.02662771,-0.01305125,0.1524973,-0.5937131,1.912931,6.253394,357.1473,-0.004658865,0.01082938,0.01656714,-0.335144,-0.2227292,-0.253258,-0.345232,-0.641342,-0.5772955,26.94111,16.96386,170.4216,0.03691969,-0.005218124,-0.04780184,-0.371309,0.9459267,0.9145184,0.2820598,-0.6764349,-0.6708248,21.73937,4.405087,190.9898
443.114,0.006377148,0.00203228,0.01282517,0.03526239,-0.006251537,-0.02865824,-0.01296481,0.1525351,-0.5935134,1.877869,6.258214,357.1649,-0.004836909,0.01234137,0.01822465,-0.373931,-0.2297417,-0.263319,-0.3451096,-0.641355,-0.5772008,26.65415,16.66388,170.5615,0.02483096,0.0009980778,-0.02998906,-0.3409079,0.7733878,0.7443574,0.2816714,-0.6763919,-0.6707587,21.56913,4.776802,190.8243
457.3,0.006682396,0.001886882,0.01303817,0.03165581,-0.004966724,-0.02565193,-0.01287687,0.1525516,-0.5933293,1.869498,6.258449,357.172,-0.005215428,0.01343832,0.01950395,-0.4020709,-0.2410775,-0.2739095,-0.3449807,-0.6413708,-0.5770975,26.36638,16.35012,170.7076,0.01529127,0.005495226,-0.01447968,-0.3084271,0.6281518,0.6048363,0.2813676,-0.6763228,-0.6706037,21.41846,5.06551,190.6881
471.311,0.006796994,0.001304261,0.01260284,0.01656595,-0.001797998,-0.01580538,-0.01279031,0.1525424,-0.593186,1.886016,6.251633,357.1666,-0.005836962,0.01375221,0.0200646,-0.4115739,-0.2539223,-0.276061,-0.3448676,-0.6413862,-0.5770048,26.10556,16.02817,170.8324,0.01005263,0.009126187,-0.002812847,-0.2926903,0.5361887,0.4984727,0.280997,-0.6761919,-0.6704279,21.2551,5.378033,190.5842
484.97,0.007003976,0.0005669981,0.01188804,0.001034916,0.001846059,-0.01348638,-0.01269659,0.1525213,-0.5930577,1.897472,6.248285,357.1867,-0.005920539,0.01482824,0.02100567,-0.4315543,-0.2685164,-0.3109201,-0.3447089,-0.6414053,-0.5768734,25.81483,15.69017,171.0441,0.005895404,0.01161826,0.00538581,-0.2825436,0.469243,0.4254713,0.2806237,-0.6760846,-0.6702666,21.08977,5.677615,190.4789
498.816,0.00719125,-0.0001174621,0.01121165,-0.003909908,0.006647031,-0.01324206,-0.0125851,0.1524996,-0.5929372,1.907933,6.236034,357.1988,-0.005946404,0.01577992,0.02173092,-0.4473226,-0.2794477,-0.3406456,-0.3445599,-0.6414179,-0.5767525,25.51569,15.35487,171.2728,0.005229888,0.01189788,0.009476967,-0.2826915,0.4684277,0.421256,0.2802451,-0.6760821,-0.6701571,20.92159,6.099083,190.3029
513.023,0.007442813,-6.801163e-05,0.01037347,-0.005728994,0.01084434,-0.008214782,-0.01246778,0.1524985,-0.5928315,1.916194,6.221024,357.2001,-0.006265538,0.01626488,0.02214728,-0.4526112,-0.2956186,-0.3682358,-0.3444037,-0.6414274,-0.5766251,25.23569,14.99831,171.507,0.004486172,0.008553195,0.009241446,-0.2664108,0.5035372,0.4715136,0.2796829,-0.6761795,-0.670025,20.8059,6.619276,190.0262
526.811,0.007528015,-0.0002929874,0.0101046,0.002578366,0.009771754,-0.004515263,-0.0123575,0.1524904,-0.5927108,1.901015,6.213097,357.195,-0.005351536,0.01671892,0.02163723,-0.4456139,-0.2838946,-0.3942316,-0.3442434,-0.641431,-0.5764976,24.96721,14.71782,171.7854,0.0008436816,0.004742158,0.008305034,-0.2578954,0.5278824,0.5244511,0.2790253,-0.6762983,-0.6698909,20.68235,7.1401,189.702
540.515,0.008006722,-0.0001884058,0.009391218,0.009566226,0.01190303,0.001858765,-0.01223156,0.1524974,-0.5926165,1.884328,6.197878,357.1797,-0.005056312,0.01765761,0.02205086,-0.4537638,-0.2915943,-0.4349641,-0.3440554,-0.6414262,-0.5763509,24.67794,14.39706,172.1052,-0.003872458,0.003422466,0.009781768,-0.2824805,0.5551902,0.5840048,0.2783065,-0.676419,-0.6696122,20.47888,7.69346,189.326
554.488,0.008216025,-4.381696e-05,0.008785035,0.01297594,0.007880394,0.009629138,-0.01210908,0.1525068,-0.5925257,1.872379,6.196211,357.1564,-0.005224954,0.02062717,0.02472655,-0.5155878,-0.3134915,-0.4867929,-0.3438756,-0.6414186,-0.5762097,24.25249,14.00312,172.4683,-0.006110257,0.005443046,0.01432145,-0.3224788,0.6122602,0.6531151,0.2775496,-0.6763961,-0.6691479,20.21618,8.350869,188.9119
568.52,0.008350306,0.0002017199,0.008137659,0.01255008,0.005530698,0.0139227,-0.01197683,0.1525159,-0.5924412,1.867116,6.193216,357.1369,-0.004558228,0.0243587,0.02734989,-0.5940126,-0.2994989,-0.496754,-0.3436844,-0.6414157,-0.5760511,23.71292,13.6646,172.7957,-0.007987615,0.01293173,0.02354713,-0.3803273,0.6778021,0.7274597,0.2766775,-0.6761883,-0.6683601,19.871,9.085029,188.4505
582.355,0.008579891,0.0003399566,0.007505438,0.01507607,0.009575028,0.01368872,-0.01183862,0.1525239,-0.592366,1.855404,6.178207,357.1211,-0.002857666,0.02662727,0.02773543,-0.6314518,-0.2510372,-0.4750739,-0.3435245,-0.6414205,-0.5759091,23.18397,13.448,173.0889,-0.01337575,0.02386633,0.03743222,-0.4545436,0.6854749,0.7767718,0.2757356,-0.6759245,-0.6673537,19.41698,9.71724,187.9481
596.635,0.00861935,0.00115571,0.007211615,0.01901311,0.009271883,0.01178729,-0.01171697,0.1525791,-0.592287,1.833759,6.163933,357.1107,-0.000940101,0.02946245,0.02834108,-0.6817334,-0.1947052,-0.4451628,-0.3433253,-0.6414363,-0.5757195,22.5776,13.29201,173.3653,-0.01913457,0.0339386,0.05261939,-0.5271338,0.6633281,0.801842,0.2748388,-0.6756762,-0.6662377,18.89413,10.26812,187.4355
610.604,0.008608992,0.001671071,0.007702529,0.03060441,0.006232072,0.005975299,-0.01159877,0.1526331,-0.5921782,1.780913,6.163293,357.1077,-0.002667187,0.03371623,0.03244394,-0.7843837,-0.2367477,-0.4635023,-0.3431479,-0.6414604,-0.5755375,21.842,12.89402,173.6645,-0.02502481,0.04154612,0.06556235,-0.5669316,0.6045625,0.7757622,0.273926,-0.6753165,-0.665082,18.38424,10.6932,186.9863
624.064,0.008573411,0.002692046,0.008075553,0.04256003,0.008254757,0.00480727,-0.01148199,0.1527115,-0.5920643,1.734659,6.146767,357.0928,-0.005761373,0.03920885,0.03803798,-0.9149966,-0.3207994,-0.5163128,-0.3429776,-0.6414914,-0.5753511,20.96697,12.32869,174.0157,-0.02934651,0.04879859,0.07558092,-0.5855837,0.5472299,0.7318827,0.2730721,-0.6747969,-0.6638338,17.89214,11.05894,186.5872
638.299,0.008701885,0.003513068,0.009336289,0.05661906,0.002955923,-0.003833635,-0.01136103,0.1527947,-0.5919082,1.66047,6.162425,357.1078,-0.008889252,0.04758096,0.0451486,-1.092738,-0.4220499,-0.6184561,-0.3427426,-0.6415366,-0.5750848,19.85745,11.62638,174.5108,-0.03263003,0.06418939,0.09092945,-0.6507142,0.4878587,0.6794428,0.2721711,-0.673906,-0.662171,17.26521,11.3684,186.2238
652.307,0.009063181,0.004164457,0.0103361,0.0607536,-0.009004729,-0.009781284,-0.01122771,0.1528805,-0.5917444,1.608248,6.18425,357.105,-0.007253247,0.05605775,0.04848802,-1.238869,-0.4035906,-0.6772715,-0.3424429,-0.6415929,-0.5747318,18.63713,11.188,175.0686,-0.03489371,0.08186897,0.1070297,-0.7395909,0.4488858,0.6536232,0.2712026,-0.6728334,-0.660256,16.5326,11.68903,185.8308
666.282,0.009560548,0.00461168,0.01119413,0.05974698,-0.01635952,-0.01112439,-0.01108547,0.1529605,-0.5915629,1.564169,6.207104,357.1031,-0.003833157,0.06019609,0.04728084,-1.287628,-0.3276916,-0.6757715,-0.3422221,-0.6416344,-0.574461,17.53251,10.96826,175.5722,-0.0387599,0.09887093,0.1225665,-0.8179084,0.4135548,0.6363819,0.2701584,-0.6716215,-0.6581381,15.74653,11.97836,185.4264
680.056,0.009338496,0.00503957,0.01210844,0.05468961,-0.02445186,-0.01057865,-0.01096731,0.1530464,-0.5913675,1.526418,6.231483,357.1009,-0.0006576609,0.06447521,0.04600672,-1.344741,-0.2516125,-0.6558954,-0.3419802,-0.641682,-0.5741509,16.35636,10.83123,176.0478,-0.04674962,0.1220289,0.1450398,-0.9263093,0.3579516,0.6360279,0.2689369,-0.6700466,-0.6555121,14.80976,12.17583,184.9617
694.287,0.009140568,0.004472066,0.01281922,0.05104408,-0.02507689,-0.01205594,-0.01085449,0.1530969,-0.5911468,1.490598,6.247048,357.1063,-0.001681061,0.07160604,0.04847101,-1.47655,-0.2767093,-0.6648746,-0.3417101,-0.6417423,-0.5737822,14.9645,10.47889,176.5237,-0.0598514,0.1568842,0.1773483,-1.109428,0.2656553,0.6784388,0.2675941,-0.6679024,-0.6522629,13.59843,12.21824,184.3429
707.898,0.008859793,0.003756054,0.01380107,0.0397394,-0.02268278,-0.01509998,-0.01075114,0.153133,-0.590893,1.483472,6.264219,357.1179,-0.005511455,0.07922894,0.0520689,-1.623847,-0.3694108,-0.6915187,-0.3414951,-0.6417965,-0.5734698,13.42288,9.931043,177.0124,-0.06685892,0.1874101,0.2017374,-1.283969,0.2178757,0.7216314,0.2663387,-0.6655982,-0.6489642,12.25855,12.28894,183.6946
721.664,0.008407772,0.003487641,0.01513263,0.03353915,-0.01990294,-0.01477113,-0.0106587,0.153181,-0.590624,1.46158,6.273898,357.1242,-0.008261714,0.08795089,0.05455698,-1.787949,-0.4283705,-0.6891295,-0.3412334,-0.6418719,-0.573062,11.69545,9.403603,177.4643,-0.07338799,0.2216578,0.2240843,-1.440456,0.1434598,0.6849719,0.265118,-0.6628051,-0.6455258,10.81509,12.24855,183.1919
735.958,0.008137336,0.00396605,0.01664307,0.04085899,-0.01427167,-0.01374758,-0.01056522,0.1532588,-0.5903555,1.399495,6.267433,357.1258,-0.003959516,0.09275854,0.05063817,-1.870259,-0.2981997,-0.5764343,-0.3409577,-0.6419752,-0.5725818,10.02968,9.340035,177.7317,-0.08003575,0.2565084,0.2398154,-1.533113,0.01365743,0.5751423,0.2639609,-0.6595146,-0.6421165,9.419119,12.02004,182.873
749.486,0.007634443,0.004850102,0.01853599,0.0550344,-0.007265818,-0.01188572,-0.01050881,0.1534107,-0.5899723,1.333,6.255052,357.1038,0.003170105,0.09341096,0.04339124,-1.871783,-0.1022971,-0.4425743,-0.3407668,-0.6420773,-0.5721958,8.51211,9.56711,177.9025,-0.08390927,0.2803891,0.2463247,-1.562734,-0.05370457,0.4978321,0.2627674,-0.6561326,-0.6387389,8.119309,11.84965,182.5819
763.283,0.006794888,0.005624765,0.0200194,0.06613261,0.00204769,-0.00492567,-0.01044834,0.1534632,-0.5896799,1.263814,6.231245,357.0908,0.007611777,0.09529889,0.03818447,-1.896979,0.01388094,-0.368031,-0.3406157,-0.642187,-0.5718407,6.938544,9.757891,178.1006,-0.08515163,0.3094811,0.2520582,-1.621053,-0.03784391,0.514244,0.2614223,-0.6522673,-0.6351641,6.72205,11.82386,182.1471
777.485,0.005637159,0.004917182,0.02106189,0.0672411,0.01046384,-0.003624116,-0.01042464,0.1534649,-0.5893672,1.222958,6.203287,357.082,0.007869356,0.1004871,0.03630028,-1.985025,0.01616286,-0.3580536,-0.3404787,-0.6422997,-0.5714884,5.195282,9.758585,178.3697,-0.08672269,0.3446893,0.2584196,-1.727282,0.07338367,0.6450695,0.2597266,-0.648002,-0.6313416,5.154662,12.03034,181.4382
791.489,0.004547353,0.003100389,0.02097713,0.04716428,0.03064033,0.0003621784,-0.01039612,0.1534277,-0.5891147,1.234651,6.140253,357.0773,0.005515606,0.1072139,0.03587353,-2.086817,-0.06328747,-0.4156293,-0.3403322,-0.6424066,-0.5711113,3.347488,9.584599,178.7843,-0.0934037,0.3756858,0.2644804,-1.82366,0.1489937,0.7659811,0.2579289,-0.643497,-0.6274843,3.523897,12.20539,180.6382
